iter	RMSE
1540	17661.92755
1541	17659.21688
1542	17655.76158
1543	17652.5213
1544	17649.65171
1545	17646.81102
1546	17644.73756
1547	17642.72004
1548	17638.05942
1549	17635.14112
1550	17631.35129
1551	17629.84872
1552	17627.45623
1553	17624.96921
1554	17622.33912
1555	17619.27597
1556	17617.11019
1557	17614.99283
1558	17610.70573
1559	17606.89893
1560	17603.34011
1561	17601.24178
1562	17596.67069
1563	17594.08811
1564	17591.57982
1565	17587.79959
1566	17585.01131
1567	17583.2125
1568	17578.6791
1569	17574.62782
1570	17568.73146
1571	17564.96545
1572	17562.71862
1573	17559.48537
1574	17558.08479
1575	17555.03206
1576	17553.7889
1577	17552.01933
1578	17550.87283
1579	17546.74376
1580	17543.58143
1581	17540.92623
1582	17539.71221
1583	17536.84779
1584	17532.60356
1585	17529.76239
1586	17528.5343
1587	17526.52854
1588	17524.08579
1589	17521.29881
1590	17520.05542
1591	17518.32283
1592	17513.33263
1593	17509.51362
1594	17507.82732
1595	17504.49335
1596	17503.61425
1597	17500.10412
1598	17498.71747
1599	17496.20644
1600	17492.53325
1601	17488.42605
1602	17485.58106
1603	17481.01021
1604	17478.6094
1605	17474.54574
1606	17473.39627
1607	17471.57502
1608	17469.47153
1609	17465.95662
1610	17463.55515
1611	17460.74571
1612	17458.11758
1613	17455.54361
1614	17452.75795
1615	17451.00589
1616	17449.42705
1617	17448.26807
1618	17445.35624
1619	17442.05664
1620	17438.19691
1621	17436.11103
1622	17433.74497
1623	17429.55877
1624	17425.14062
1625	17422.73786
1626	17421.6855
1627	17420.45363
1628	17418.08344
1629	17416.70218
1630	17414.60497
1631	17413.94767
1632	17411.3247
1633	17410.23004
1634	17406.32254
1635	17402.6522
1636	17398.98219
1637	17394.92582
1638	17391.04963
1639	17388.52591
1640	17385.31108
1641	17384.48856
1642	17381.04331
1643	17378.86075
1644	17377.13504
1645	17373.3473
1646	17370.87705
1647	17367.64972
1648	17365.36216
1649	17363.15787
1650	17361.12762
1651	17359.09404
1652	17356.62869
1653	17353.37864
1654	17351.21771
1655	17349.84695
1656	17347.53529
1657	17346.50184
1658	17345.22028
1659	17341.27263
1660	17338.48912
1661	17335.35154
1662	17331.59288
1663	17326.58497
1664	17325.27396
1665	17320.35277
1666	17318.41765
