iter	R2	RMSE
934	0.9075881146	19898.33933
935	0.9076469004	19892.00938
936	0.9076602761	19890.56883
937	0.9077095606	19885.26002
938	0.9077408565	19881.88817
939	0.907780647	19877.60027
940	0.9078409403	19871.10118
941	0.9078824775	19866.62261
942	0.9079521207	19859.11136
943	0.9079972706	19854.24026
944	0.908021831	19851.59001
945	0.9080880281	19844.44509
946	0.9081292495	19839.99459
947	0.9081542311	19837.29695
948	0.9082343896	19828.63855
949	0.9082821544	19823.47739
950	0.9082880076	19822.84483
951	0.9083391484	19817.31722
952	0.9083818007	19812.70591
953	0.9083911971	19811.68989
954	0.9084195143	19808.62766
955	0.9084504636	19805.28025
956	0.9085080102	19799.05462
957	0.90855231	19794.26076
958	0.9086038871	19788.67792
959	0.9086791673	19780.52658
960	0.9087092118	19777.27243
961	0.908745927	19773.29502
962	0.9087807605	19769.52073
963	0.9088487121	19762.15594
964	0.9089015089	19756.43178
965	0.9089340687	19752.90086
966	0.9089708452	19748.91191
967	0.9089975124	19746.01895
968	0.9090511961	19740.19386
969	0.9090997192	19734.92725
970	0.9091360036	19730.98809
971	0.9091832472	19725.85799
972	0.9091908757	19725.02949
973	0.9092695858	19716.47916
974	0.9092781494	19715.54867
975	0.9093067129	19712.44473
976	0.9093254946	19710.40351
977	0.9093712716	19705.42748
978	0.9093961347	19702.7243
979	0.9094289918	19699.15142
980	0.9094829277	19693.28503
981	0.9095432453	19686.72245
982	0.9095587513	19685.03504
983	0.9096133123	19679.0964
984	0.9096484482	19675.27112
985	0.9096890854	19670.84597
986	0.9097162141	19667.89126
987	0.9097377391	19665.54656
988	0.9097700308	19662.02853
989	0.90980375	19658.3543
990	0.9098351406	19654.9332
991	0.9098950836	19648.39866
992	0.9099187737	19645.81555
993	0.9099606851	19641.24479
994	0.9100012343	19636.82158
995	0.9100540468	19631.05916
996	0.9101152019	19624.38434
997	0.9101368057	19622.02584
998	0.9101645078	19619.00117
999	0.9101839593	19616.87707
1000	0.9102046793	19614.61419
1001	0.9102103788	19613.99169
1002	0.9102391662	19610.84722
1003	0.9102942238	19604.83185
1004	0.9103490218	19598.84299
1005	0.9103903009	19594.3304
1006	0.9104649047	19586.17215
1007	0.9105235909	19579.75218
1008	0.9105324517	19578.78267
1009	0.9105881336	19572.6891
1010	0.910639177	19567.10148
1011	0.9106526789	19565.62318
1012	0.9107071073	19559.66281
1013	0.9107399911	19556.06086
1014	0.9107826077	19551.39185
1015	0.9108194191	19547.35796
1016	0.9108215802	19547.1211
1017	0.910844304	19544.63051
1018	0.9108652437	19542.33519
1019	0.9108972474	19538.82655
1020	0.9109335702	19534.84364
1021	0.9109811585	19529.62419
1022	0.9110268943	19524.60662
1023	0.9110856162	19518.16247
1024	0.9111590095	19510.1053
1025	0.9112182202	19503.60267
1026	0.9112607286	19498.93298
1027	0.9113114499	19493.35961
1028	0.9113720418	19486.69957
1029	0.9113890325	19484.8316
1030	0.9114449766	19478.6798
1031	0.9114607064	19476.94975
1032	0.9114655337	19476.41878
1033	0.9115240073	19469.98601
1034	0.9115983207	19461.8076
1035	0.9116396163	19457.26142
1036	0.9116737256	19453.50556
1037	0.9117422222	19445.96105
1038	0.9117868998	19441.03849
1039	0.9118212373	19437.25435
1040	0.911874856	19431.34386
1041	0.9119324417	19424.99408
1042	0.9119519057	19422.84738
1043	0.9120077332	19416.68882
1044	0.9120116434	19416.25739
1045	0.912058521	19411.08449
1046	0.9120994974	19406.56166
1047	0.9121335128	19402.80636
1048	0.9121873577	19396.8604
1049	0.9122435928	19390.64854
1050	0.9122846146	19386.11592
1051	0.9123578044	19378.02634
1052	0.912429575	19370.09033
1053	0.9124816746	19364.32741
1054	0.912513747	19360.77891
1055	0.9125472421	19357.07231
1056	0.9125758559	19353.90531
1057	0.9126166826	19349.38569
1058	0.9126464211	19346.09289
1059	0.9127077422	19339.30135
1060	0.9127652307	19332.93211
1061	0.9127963297	19329.48572
1062	0.9128529555	19323.2089
1063	0.9128732183	19320.96232
1064	0.9129342241	19314.19691
1065	0.9129576132	19311.60248
1066	0.9129779522	19309.34609
1067	0.913042505	19302.18295
1068	0.9130649328	19299.69361
1069	0.9130938914	19296.47892
1070	0.9131546939	19289.7275
1071	0.913197708	19284.94984
1072	0.9132202909	19282.44105
1073	0.9132654861	19277.41921
1074	0.9132933428	19274.32328
1075	0.9133184808	19271.52908
1076	0.9133233721	19270.98534
1077	0.9133405208	19269.07888
1078	0.9134050086	19261.908
1079	0.9134441635	19257.55276
1080	0.91349433	19251.97125
1081	0.9135064453	19250.62306
1082	0.9135368793	19247.23596
1083	0.9135507466	19245.69242
1084	0.9135642816	19244.18576
1085	0.9135956268	19240.69606
1086	0.913626878	19237.21622
1087	0.9136605099	19233.47057
1088	0.9136816553	19231.11519
1089	0.9137065975	19228.33651
1090	0.9137393161	19224.69091
1091	0.9138070429	19217.14238
1092	0.9138274636	19214.86579
1093	0.9138673989	19210.41286
1094	0.913896849	19207.12841
1095	0.9139455283	19201.69817
1096	0.9139622248	19199.83529
1097	0.9140075001	19194.78291
1098	0.9140466469	19190.41335
1099	0.9140589186	19189.04337
1100	0.9141008642	19184.35996
1101	0.9141465652	19179.25595
1102	0.9141858092	19174.87198
1103	0.9142248322	19170.51172
1104	0.9142721672	19165.22137
1105	0.9143066155	19161.37036
1106	0.9143753439	19153.68485
1107	0.9144308848	19147.47177
1108	0.9144441941	19145.98263
1109	0.9145036152	19139.33274
1110	0.9145485393	19134.3037
1111	0.9145959507	19128.99478
1112	0.9146325296	19124.89783
1113	0.914678933	19119.69924
1114	0.9147215288	19114.92597
1115	0.9147486449	19111.88673
1116	0.9147867426	19107.61583
1117	0.9148280148	19102.98798
1118	0.9148656298	19098.76923
1119	0.9148696932	19098.31344
1120	0.9149173923	19092.96223
1121	0.9149360235	19090.87165
1122	0.9149898006	19084.83611
1123	0.9150320622	19080.09165
1124	0.9150628241	19076.63744
1125	0.9150822575	19074.45498
1126	0.9151170354	19070.54862
1127	0.9151594303	19065.78562
1128	0.9151952348	19061.76211
1129	0.9152199065	19058.98915
1130	0.9152490717	19055.71063
1131	0.9152834866	19051.84125
1132	0.915291355	19050.95648
1133	0.9153298799	19046.62386
1134	0.9153606721	19043.16018
1135	0.915385459	19040.37155
1136	0.9154271367	19035.68171
1137	0.9154559708	19032.43645
1138	0.9154631025	19031.63368
1139	0.9154835692	19029.32973
1140	0.9155207958	19025.13839
1141	0.91552416	19024.75957
1142	0.9155843987	19017.97519
1143	0.9156138764	19014.65438
1144	0.9156536349	19010.17449
1145	0.9157061636	19004.25405
1146	0.915744511	18999.93079
1147	0.9157932308	18994.43675
1148	0.9158174352	18991.70668
1149	0.915829242	18990.37481
1150	0.9158440141	18988.70832
1151	0.9158873127	18983.82281
1152	0.9159115725	18981.08495
1153	0.9159339075	18978.56396
1154	0.9159793587	18973.4328
1155	0.9159961879	18971.53252
1156	0.9160362279	18967.01064
1157	0.9160631647	18963.96796
1158	0.9160966884	18960.18055
1159	0.916164941	18952.46724
1160	0.9161879881	18949.86195
1161	0.9162344455	18944.60922
1162	0.9162756022	18939.9546
1163	0.9162911322	18938.19793
1164	0.9163150512	18935.49204
1165	0.9163370874	18932.9988
1166	0.91634043	18932.62058
1167	0.9163529712	18931.20145
1168	0.9163861807	18927.44305
1169	0.9164061319	18925.18476
1170	0.9164458523	18920.68799
1171	0.9164673606	18918.25258
1172	0.916537877	18910.26571
1173	0.916576818	18905.85371
1174	0.9166194085	18901.02704
1175	0.9166707135	18895.21113
1176	0.9167153738	18890.14701
1177	0.9167424858	18887.07207
1178	0.9167679378	18884.18493
1179	0.9167791706	18882.91062
1180	0.9168138545	18878.97529
1181	0.9168491356	18874.97137
1182	0.9168788726	18871.59597
1183	0.9169228793	18866.59972
1184	0.916956951	18862.73052
1185	0.9169781624	18860.32135
1186	0.9169990464	18857.94906
1187	0.917036226	18853.72496
1188	0.9170547074	18851.62487
1189	0.9170786541	18848.90339
1190	0.9170973908	18846.77376
1191	0.917120102	18844.19203
1192	0.9171809696	18837.27111
1193	0.9171966339	18835.48959
1194	0.917218381	18833.016
1195	0.917259952	18828.28665
1196	0.9172806051	18825.9366
1197	0.9173136052	18822.18102
1198	0.9173375526	18819.4552
1199	0.9173635292	18816.49797
1200	0.917388925	18813.60641
1201	0.9174725709	18804.07936
1202	0.9175222647	18798.41708
1203	0.9175293411	18797.61063
1204	0.9175888373	18790.82889
1205	0.9176201636	18787.25715
1206	0.9176628349	18782.39079
1207	0.9176986103	18778.30988
1208	0.9177295803	18774.77642
1209	0.9177710922	18770.03914
1210	0.9178040683	18766.27511
1211	0.9178484465	18761.2084
1212	0.917859754	18759.91719
1213	0.9178919097	18756.24482
1214	0.9179252051	18752.44155
1215	0.9179642649	18747.97883
1216	0.9179669311	18747.67416
1217	0.9180082876	18742.9478
1218	0.9180596813	18737.07269
1219	0.9180775994	18735.02394
1220	0.9181280099	18729.25881
1221	0.9181534232	18726.35177
1222	0.918181254	18723.16768
1223	0.9182309549	18717.48012
1224	0.9182693159	18713.08905
1225	0.918292316	18710.45581
1226	0.9183287985	18706.27824
1227	0.9183313337	18705.9879
1228	0.9183682489	18701.75975
1229	0.9184001676	18698.10313
1230	0.9184103524	18696.9362
1231	0.9184560477	18691.69974
1232	0.9184932208	18687.4388
1233	0.9185255143	18683.73639
1234	0.9185780769	18677.70859
1235	0.9185886559	18676.49517
1236	0.9186298422	18671.77032
1237	0.9186435002	18670.20323
1238	0.9186577357	18668.56972
1239	0.9186776971	18666.27895
1240	0.9187079292	18662.80897
1241	0.9187362106	18659.56231
1242	0.9187759168	18655.00314
1243	0.918786188	18653.82359
1244	0.918810968	18650.97754
1245	0.9188309312	18648.68439
1246	0.9188645579	18644.82111
1247	0.9188741825	18643.71522
1248	0.9189155243	18638.96418
1249	0.9189544818	18634.48605
1250	0.9189906884	18630.32316
1251	0.9190084155	18628.28463
1252	0.9190236051	18626.53772
1253	0.9190351429	18625.21069
1254	0.9190470465	18623.84148
1255	0.9190554586	18622.87383
1256	0.9190941246	18618.42536
1257	0.9191158963	18615.92009
1258	0.9191543264	18611.49711
1259	0.9191913593	18607.23395
1260	0.9192278095	18603.03692
1261	0.9192453142	18601.021
1262	0.9192633842	18598.93977
1263	0.9192708709	18598.07741
1264	0.9193172685	18592.73219
1265	0.9193243591	18591.91518
1266	0.9193451654	18589.5176
1267	0.9193618642	18587.5931
1268	0.9193780967	18585.72217
1269	0.9193884636	18584.52719
1270	0.9194734574	18574.72719
1271	0.9194990255	18571.77811
1272	0.9195231658	18568.99328
1273	0.9195403946	18567.00552
1274	0.9195724735	18563.30386
1275	0.9196209854	18557.70455
1276	0.91966985	18552.06282
1277	0.9196949936	18549.15917
1278	0.9197150211	18546.84601
1279	0.919757894	18541.89326
1280	0.9197870969	18538.51893
1281	0.9198311014	18533.43315
1282	0.9198649072	18529.52513
1283	0.9198857246	18527.11819
1284	0.9199268251	18522.36515
1285	0.9199304957	18521.94061
1286	0.9199535031	18519.27935
1287	0.9199757574	18516.70483
1288	0.9200077597	18513.00198
1289	0.9200409216	18509.16417
1290	0.920086104	18503.93395
1291	0.9201077138	18501.43192
1292	0.9201455376	18497.05179
1293	0.9201862719	18492.33346
1294	0.9202272116	18487.59011
1295	0.9202616672	18483.59708
1296	0.9202861439	18480.75998
1297	0.9203336697	18475.24999
1298	0.9203542431	18472.86427
1299	0.9203934976	18468.31141
1300	0.9204286165	18464.23726
1301	0.9204748553	18458.87171
1302	0.920498107	18456.17299
1303	0.9205314531	18452.30198
1304	0.9205594533	18449.05092
1305	0.9205985194	18444.51406
1306	0.9206150823	18442.59022
1307	0.9206313156	18440.70448
1308	0.9206753162	18435.59218
1309	0.9206940766	18433.41203
1310	0.92073629	18428.50545
1311	0.9207515028	18426.7369
1312	0.9207872077	18422.58541
1313	0.9207905283	18422.19927
1314	0.9208236447	18418.34783
1315	0.9208635895	18413.70118
1316	0.9208862301	18411.06695
1317	0.9208906133	18410.55693
1318	0.9209322873	18405.70704
1319	0.9209808796	18400.05042
1320	0.9210302191	18394.30502
1321	0.9210596173	18390.88086
1322	0.921123139	18383.48
1323	0.9211377255	18381.78011
1324	0.9211697731	18378.04479
1325	0.9211890902	18375.79292
1326	0.9212014824	18374.34816
1327	0.9212358874	18370.33641
1328	0.9212532188	18368.31518
1329	0.9212870284	18364.37158
1330	0.9213150784	18361.09914
1331	0.9213558193	18356.34509
1332	0.9213879917	18352.59002
1333	0.9213991002	18351.29329
1334	0.9214051377	18350.58848
1335	0.9214137612	18349.58172
1336	0.9214447346	18345.96529
1337	0.9214696537	18343.05522
1338	0.9215044326	18338.99297
1339	0.9215067366	18338.72382
1340	0.9215186505	18337.33201
1341	0.9215309419	18335.896
1342	0.9215345291	18335.47689
1343	0.9215458691	18334.1519
1344	0.9215771506	18330.49641
1345	0.9215959397	18328.30041
1346	0.9215999556	18327.83101
1347	0.9216212534	18325.34141
1348	0.9216343107	18323.81492
1349	0.921663529	18320.39862
1350	0.921719831	18313.81382
1351	0.9217611078	18308.98478
1352	0.9217762466	18307.21335
1353	0.9218011102	18304.30362
1354	0.9218411712	18299.61441
1355	0.9218594236	18297.47753
1356	0.9218942841	18293.3956
1357	0.9219263943	18289.63489
1358	0.9219513838	18286.70762
1359	0.9219604853	18285.64136
1360	0.922004386	18280.49738
1361	0.9220170082	18279.01813
1362	0.9220607137	18273.89519
1363	0.9220787165	18271.78457
1364	0.9221031766	18268.91652
1365	0.9221238899	18266.48744
1366	0.9221614994	18262.0761
1367	0.9221774288	18260.20736
1368	0.9221972927	18257.8768
1369	0.92223111	18253.90843
1370	0.9222544574	18251.16817
1371	0.922270962	18249.23079
1372	0.92229238	18246.71637
1373	0.9223028858	18245.48288
1374	0.922344304	18240.61915
1375	0.9223967017	18234.46424
1376	0.9224151304	18232.29901
1377	0.922442482	18229.08494
1378	0.9224724605	18225.56153
1379	0.9224865416	18223.90633
1380	0.9225272911	18219.11547
1381	0.9225456759	18216.95357
1382	0.9225634624	18214.8618
1383	0.9225721753	18213.83703
1384	0.9226131004	18209.02286
1385	0.922638257	18206.06297
1386	0.9226688514	18202.46261
1387	0.9226792817	18201.23501
1388	0.9227097358	18197.65023
1389	0.9227269933	18195.61852
1390	0.922765502	18191.08409
1391	0.9227953953	18187.56336
1392	0.9228392968	18182.39155
1393	0.9228788772	18177.72753
1394	0.9228933396	18176.02302
1395	0.9229218537	18172.66196
1396	0.922953668	18168.91116
1397	0.9229869214	18164.98985
1398	0.9229986363	18163.60821
1399	0.9230289825	18160.02873
1400	0.9230531226	18157.18078
1401	0.9230622584	18156.10286
1402	0.9230947591	18152.26762
1403	0.92313683	18147.30185
1404	0.9231575171	18144.8596
1405	0.9231975796	18140.12899
1406	0.9232596482	18132.79745
1407	0.923272455	18131.28434
1408	0.9232821261	18130.14163
1409	0.9232973951	18128.33733
1410	0.9232994448	18128.09512
1411	0.9233105856	18126.7785
1412	0.9233238637	18125.2092
1413	0.9233397944	18123.32619
1414	0.9233673511	18120.06855
1415	0.9233811347	18118.43889
1416	0.9234107614	18114.93556
1417	0.923439119	18111.58167
1418	0.9234686064	18108.0935
1419	0.9235155081	18102.54394
1420	0.9235238195	18101.56034
1421	0.9235363425	18100.0782
1422	0.9235534036	18098.05879
1423	0.9235799253	18094.91913
1424	0.9236034128	18092.13819
1425	0.9236078477	18091.61305
1426	0.9236729507	18083.90239
1427	0.9236987573	18080.84499
1428	0.9237063741	18079.94251
1429	0.923713133	18079.14164
1430	0.9237339344	18076.67661
1431	0.9237485379	18074.94586
1432	0.9237749338	18071.8171
1433	0.9237830169	18070.85888
1434	0.923819603	18066.52112
1435	0.9238474997	18063.2129
1436	0.9238604267	18061.67972
1437	0.9238859876	18058.64771
1438	0.9239093896	18055.87134
1439	0.9239238327	18054.15762
1440	0.923939304	18052.32172
1441	0.9239658409	18049.17231
1442	0.923992419	18046.01744
1443	0.9240074011	18044.2388
1444	0.9240258749	18042.04539
1445	0.9240287741	18041.70114
1446	0.9240445524	18039.82752
1447	0.9240727836	18036.47469
1448	0.9240947862	18033.86113
1449	0.9241213424	18030.7062
1450	0.9241473762	18027.61279
1451	0.9241514606	18027.12742
1452	0.9241624512	18025.82129
1453	0.9241921094	18022.29621
1454	0.9242207674	18018.88937
1455	0.9242400359	18016.59837
1456	0.9242660127	18013.50932
1457	0.9243026572	18009.15081
1458	0.9243145671	18007.734
1459	0.9243392701	18004.795
1460	0.924348126	18003.74125
1461	0.9243823651	17999.66666
1462	0.9244048778	17996.98705
1463	0.9244156747	17995.70178
1464	0.9244238286	17994.73109
1465	0.9244591226	17990.52883
1466	0.9244856959	17987.36426
1467	0.9244927934	17986.51893
1468	0.9245069767	17984.82956
1469	0.9245360526	17981.36582
1470	0.9245799986	17976.12939
1471	0.9245986512	17973.90636
1472	0.9245990968	17973.85325
1473	0.924622754	17971.03336
1474	0.924655047	17967.18339
1475	0.9246807521	17964.11823
1476	0.9247085391	17960.80424
1477	0.9247357362	17957.56001
1478	0.9247449719	17956.45818
1479	0.924759087	17954.77412
1480	0.9247864436	17951.50976
1481	0.9248181244	17947.72867
1482	0.9248398299	17945.13767
1483	0.9248534441	17943.51235
1484	0.9248860692	17939.61681
1485	0.9249362484	17933.62361
1486	0.9249641658	17930.28839
1487	0.9249980346	17926.24135
1488	0.9250146033	17924.2612
1489	0.925044492	17920.6886
1490	0.9250529235	17919.68065
1491	0.925063184	17918.45398
1492	0.9250980877	17914.2805
1493	0.9251282807	17910.66952
1494	0.9251512503	17907.92193
1495	0.9251688122	17905.82093
1496	0.9251971346	17902.43207
1497	0.9252175827	17899.985
1498	0.9252327794	17898.16616
1499	0.9252762579	17892.96135
1500	0.9252781099	17892.73961
1501	0.9252994871	17890.17996
1502	0.9253246019	17887.1723
1503	0.9253789394	17880.66334
1504	0.9254395407	17873.40123
1505	0.9254596406	17870.99193
1506	0.9254670322	17870.10583
1507	0.9254834436	17868.13832
1508	0.9255238862	17863.28884
1509	0.9255533907	17859.75014
1510	0.9255776131	17856.84442
1511	0.9256013773	17853.99321
1512	0.9256172189	17852.09229
1513	0.9256276242	17850.84359
1514	0.9256293856	17850.63222
1515	0.9256380839	17849.58829
1516	0.925645675	17848.67719
1517	0.9256875205	17843.65401
1518	0.9256942946	17842.8407
1519	0.9257069846	17841.31702
1520	0.9257323149	17838.27525
1521	0.9257402924	17837.31717
1522	0.9257607338	17834.86198
1523	0.9257711749	17833.60777
1524	0.9257879033	17831.59815
1525	0.9258413908	17825.17103
1526	0.9258712024	17821.58783
1527	0.9259207011	17815.63675
1528	0.9259448661	17812.73075
1529	0.925968946	17809.8345
1530	0.9259753361	17809.06584
1531	0.9260369624	17801.65118
1532	0.926059087	17798.98847
1533	0.9261253771	17791.00803
1534	0.9261470284	17788.40074
1535	0.9261684445	17785.82139
1536	0.9261941742	17782.722
1537	0.9262190202	17779.72856
1538	0.9262541653	17775.49343
1539	0.9262865997	17771.58405
1540	0.9263185392	17767.73348
1541	0.9263481243	17764.16601
1542	0.9263648208	17762.15237
1543	0.9263865595	17759.5303
1544	0.9264042484	17757.39641
1545	0.9264223786	17755.20902
1546	0.926446208	17752.33362
1547	0.9264677813	17749.73006
1548	0.9264830903	17747.88226
1549	0.9265072857	17744.96149
1550	0.9265186331	17743.5915
1551	0.9265493948	17739.87709
1552	0.9265509967	17739.68365
1553	0.9265563169	17739.04116
1554	0.926575999	17736.66407
1555	0.9265936652	17734.53017
1556	0.9266005747	17733.6955
1557	0.9266143364	17732.03297
1558	0.9266205848	17731.27807
1559	0.9266338091	17729.68025
1560	0.9266599288	17726.52392
1561	0.9266745882	17724.75222
1562	0.9267029246	17721.32704
1563	0.9267208669	17719.15793
1564	0.926734928	17717.45783
1565	0.9267653605	17713.77775
1566	0.9267987356	17709.74095
1567	0.9268166648	17707.57199
1568	0.9268331897	17705.57268
1569	0.9268500367	17703.53418
1570	0.9268525412	17703.23111
1571	0.9268737661	17700.66249
1572	0.9268848467	17699.32137
1573	0.9269124945	17695.97464
1574	0.9269289424	17693.98333
1575	0.9269405356	17692.57965
1576	0.9269724588	17688.71385
1577	0.9269938863	17686.11859
1578	0.9270049733	17684.77559
1579	0.9270139025	17683.6939
1580	0.9270207988	17682.85844
1581	0.9270452601	17679.8947
1582	0.9270880686	17674.70683
1583	0.9271274683	17669.9307
1584	0.9271470361	17667.55817
1585	0.9271773089	17663.88707
1586	0.9271940009	17661.86253
1587	0.9272089289	17660.05177
1588	0.9272190762	17658.8208
1589	0.9272359837	17656.76954
1590	0.927266896	17653.01858
1591	0.9273046708	17648.43384
1592	0.9273306097	17645.28493
1593	0.9273680008	17640.74477
1594	0.9273912726	17637.91844
1595	0.9274143704	17635.11278
1596	0.9274303253	17633.1745
1597	0.9274543711	17630.25291
1598	0.9274915608	17625.73336
1599	0.927513235	17623.09882
1600	0.9275413325	17619.68293
1601	0.9275904347	17613.71186
1602	0.9276138302	17610.86614
1603	0.9276203829	17610.06901
1604	0.9276324655	17608.59909
1605	0.9276643565	17604.71878
1606	0.927672022	17603.78596
1607	0.9277034301	17599.96337
1608	0.9277154078	17598.50537
1609	0.927721059	17597.81743
1610	0.9277588869	17593.21183
1611	0.9277918447	17589.19819
1612	0.9278210258	17585.64372
1613	0.9278278868	17584.80789
1614	0.9278625126	17580.58908
1615	0.9278854009	17577.79981
1616	0.9279137719	17574.34178
1617	0.9279440393	17570.65186
1618	0.9279700103	17567.48509
1619	0.9279989413	17563.95673
1620	0.9280227243	17561.05568
1621	0.9280249526	17560.78384
1622	0.9280371998	17559.28971
1623	0.9280581703	17556.73107
1624	0.9280833823	17553.65443
1625	0.9281054197	17550.96474
1626	0.9281161979	17549.64909
1627	0.9281327405	17547.62963
1628	0.9281498654	17545.53884
1629	0.9281633888	17543.88758
1630	0.9281733502	17542.67116
1631	0.9281962073	17539.87967
1632	0.9282163428	17537.42019
1633	0.9282402375	17534.50111
1634	0.9282753324	17530.21286
1635	0.9282969432	17527.57172
1636	0.9283117919	17525.75676
1637	0.9283394135	17522.38008
1638	0.9283579257	17520.11665
1639	0.9283643339	17519.33306
1640	0.9283718863	17518.40953
1641	0.9284073743	17514.06926
1642	0.9284314092	17511.12912
1643	0.9284421658	17509.81313
1644	0.9284566408	17508.04207
1645	0.9284724217	17506.11101
1646	0.9284811832	17505.03881
1647	0.9285003891	17502.68821
1648	0.9285064275	17501.94911
1649	0.9285220646	17500.03499
1650	0.928533194	17498.67254
1651	0.9285446426	17497.27087
1652	0.9285757077	17493.46702
1653	0.9285771804	17493.28666
1654	0.9285912505	17491.5635
1655	0.9286201764	17488.02046
1656	0.9286568719	17483.52469
1657	0.9286779503	17480.94173
1658	0.9287129849	17476.64774
1659	0.9287334769	17474.13566
1660	0.92876323	17470.48763
1661	0.9287796735	17468.47118
1662	0.9288016664	17465.77383
1663	0.9288059476	17465.2487
1664	0.9288261774	17462.76715
1665	0.9288419896	17460.82725
1666	0.9288626199	17458.29593
1667	0.9288811268	17456.02483
1668	0.9288917079	17454.72622
1669	0.9288939389	17454.45241
1670	0.9289187166	17451.41104
1671	0.9289486969	17447.73036
1672	0.9290019769	17441.18728
1673	0.9290465125	17435.71618
1674	0.9290559863	17434.55212
1675	0.9290752702	17432.18244
1676	0.9291036209	17428.69801
1677	0.9291168496	17427.0719
1678	0.929132567	17425.13968
1679	0.9291636285	17421.32051
1680	0.9291837437	17418.8468
1681	0.929226643	17413.56997
1682	0.9292493981	17410.77033
1683	0.9292744426	17407.6885
1684	0.9292897732	17405.80174
1685	0.9293061543	17403.78546
1686	0.9293229948	17401.7124
1687	0.9293406864	17399.53429
1688	0.9293530745	17398.00898
1689	0.9293790891	17394.80541
1690	0.929392707	17393.1282
1691	0.9294064916	17391.4303
1692	0.9294245629	17389.20414
1693	0.9294401083	17387.28889
1694	0.9294625757	17384.52048
1695	0.9294632424	17384.43832
1696	0.9294744726	17383.05437
1697	0.9295051303	17379.27573
1698	0.9295410395	17374.84877
1699	0.9295744275	17370.73162
1700	0.9296021357	17367.31412
1701	0.9296185685	17365.28699
1702	0.9296414381	17362.46544
1703	0.9296523906	17361.11402
1704	0.9296776844	17357.9926
1705	0.9296993886	17355.31372
1706	0.9297192683	17352.85966
1707	0.9297289504	17351.66433
1708	0.929749613	17349.11308
1709	0.9297657919	17347.11519
1710	0.9297875322	17344.43017
1711	0.9298099999	17341.65488
1712	0.9298341733	17338.66839
1713	0.9298386108	17338.12011
1714	0.9298412186	17337.79789
1715	0.9298706257	17334.16394
1716	0.9298840218	17332.50827
1717	0.929896353	17330.98408
1718	0.9299252442	17327.41248
1719	0.9299387572	17325.74171
1720	0.9299717983	17321.65579
1721	0.9300077246	17317.21199
1722	0.9300211979	17315.54515
1723	0.9300545955	17311.41272
1724	0.9300664672	17309.94354
1725	0.9300921844	17306.76049
1726	0.9301222699	17303.03602
1727	0.9301315764	17301.88375
1728	0.930143794	17300.37093
1729	0.9301487024	17299.76311
1730	0.9301736754	17296.67036
1731	0.9301877202	17294.93076
1732	0.9302115507	17291.97868
1733	0.9302542724	17286.68515
1734	0.9302636946	17285.51745
1735	0.9302778945	17283.7575
1736	0.9302932279	17281.85685
1737	0.9303129585	17279.41086
1738	0.9303453257	17275.39755
1739	0.9303534514	17274.38987
1740	0.9303754696	17271.65907
1741	0.9303929348	17269.49266
1742	0.9304161335	17266.61462
1743	0.9304480027	17262.66014
1744	0.9304493208	17262.49656
1745	0.9304629105	17260.81
1746	0.9304974849	17256.51836
1747	0.9305216429	17253.51904
1748	0.9305435648	17250.7969
1749	0.9305709993	17247.38963
1750	0.9305772988	17246.60717
1751	0.9305893544	17245.10962
1752	0.9306105952	17242.47077
1753	0.9306465339	17238.00502
1754	0.9306478649	17237.83961
1755	0.9306714009	17234.91436
1756	0.9307033962	17230.93693
1757	0.9307065282	17230.54753
1758	0.9307156058	17229.41887
1759	0.9307409406	17226.26849
1760	0.930757952	17224.15281
1761	0.9307753941	17221.98328
1762	0.9307860466	17220.65814
1763	0.9308134726	17217.24597
1764	0.9308721412	17209.94451
1765	0.9309090719	17205.34679
1766	0.9309369576	17201.87433
1767	0.9309625601	17198.68556
1768	0.9309791076	17196.62426
1769	0.9310043842	17193.47514
1770	0.9310363357	17189.49357
1771	0.9310526098	17187.46526
1772	0.9310962724	17182.0222
1773	0.931124963	17178.44465
1774	0.9311573517	17174.40507
1775	0.9311600146	17174.0729
1776	0.9311612518	17173.91857
1777	0.9311876731	17170.62247
1778	0.931226797	17165.74051
1779	0.9312534457	17162.41444
1780	0.9312604974	17161.5342
1781	0.9312658817	17160.86205
1782	0.9312794659	17159.16619
1783	0.9312910212	17157.72347
1784	0.9313050068	17155.97718
1785	0.9313268789	17153.24578
1786	0.9313548871	17149.74745
1787	0.9313623878	17148.81048
1788	0.931382705	17146.2722
1789	0.9314008977	17143.99904
1790	0.9314148542	17142.25498
1791	0.9314408212	17139.00955
1792	0.9314693626	17135.44167
1793	0.9314988476	17131.75505
1794	0.9315245379	17128.54225
1795	0.9315445782	17126.03561
1796	0.93155553	17124.6656
1797	0.931578603	17121.77895
1798	0.9316013925	17118.92729
1799	0.9316052128	17118.44921
1800	0.9316183569	17116.80422
1801	0.9316375309	17114.40431
1802	0.9316512338	17112.68898
1803	0.931664487	17111.02977
1804	0.9316793262	17109.17182
1805	0.9317044835	17106.02153
1806	0.9317326044	17102.49944
1807	0.9317489853	17100.44742
1808	0.9317583216	17099.27777
1809	0.9317875427	17095.61642
1810	0.9318049974	17093.429
1811	0.9318221901	17091.27414
1812	0.9318418299	17088.81225
1813	0.9318727944	17084.93006
1814	0.9319017978	17081.29293
1815	0.9319156965	17079.54972
1816	0.9319169117	17079.39729
1817	0.9319362157	17076.97581
