iter	RMSE
368	23982.53988
369	23960.01214
370	23952.21623
371	23938.06894
372	23920.84278
373	23913.71988
374	23903.40692
375	23896.52102
376	23880.83816
377	23867.72053
378	23864.90191
379	23853.1961
380	23842.61646
381	23830.41738
382	23816.53512
383	23796.76672
384	23787.47314
385	23772.67048
386	23754.33087
387	23748.77702
388	23747.43854
389	23745.95313
390	23726.12068
391	23707.6845
392	23688.33463
393	23683.39664
394	23682.1008
395	23662.14519
396	23650.65937
397	23640.40449
398	23619.24721
399	23601.14028
400	23599.8336
401	23592.25742
402	23590.93458
403	23577.42595
404	23575.79816
405	23558.74462
406	23547.36174
407	23543.21109
408	23541.80846
409	23539.56274
410	23528.35571
411	23512.13538
412	23506.8777
413	23503.37367
414	23492.92805
415	23484.35779
416	23467.92033
417	23455.17444
418	23449.09325
419	23447.0137
420	23432.48001
421	23415.09717
422	23414.02688
423	23401.61274
424	23399.25082
425	23386.31843
426	23373.97913
427	23358.49592
428	23347.24899
429	23331.45041
430	23323.29513
431	23318.06938
432	23305.55866
433	23298.23832
434	23288.23681
435	23273.19367
436	23266.61373
437	23248.21086
438	23233.8647
439	23218.64717
440	23216.68245
441	23207.19941
442	23205.80293
443	23198.71381
444	23188.39874
445	23186.40447
446	23175.57742
447	23163.89776
448	23159.39212
449	23146.30037
450	23131.81653
451	23122.00325
452	23111.39527
453	23096.51519
454	23083.78292
455	23076.02608
456	23069.35389
457	23058.98792
458	23055.98736
459	23047.05469
460	23041.68727
461	23032.84753
462	23020.38211
463	23008.62533
464	22991.72023
465	22983.15791
466	22979.79542
467	22968.54985
468	22958.49985
469	22948.64793
470	22937.50109
471	22929.82717
472	22916.15109
473	22906.10355
474	22895.63984
475	22883.11766
476	22876.82008
477	22868.99114
478	22861.896
479	22855.0858
480	22845.03055
481	22836.19834
482	22826.56536
483	22825.3375
484	22811.85362
485	22804.24055
486	22801.45534
487	22800.637
488	22795.59817
489	22787.15571
490	22780.18759
491	22768.78526
492	22765.2465
493	22755.97178
494	22750.90079
495	22744.36718
496	22733.11443
497	22724.58425
498	22721.14389
499	22710.62645
500	22701.95936
501	22692.6319
502	22684.86582
503	22679.01675
504	22667.05974
505	22658.88552
506	22653.36573
507	22644.14277
508	22638.25107
509	22630.1434
510	22627.10592
511	22621.28665
512	22618.0397
513	22612.29775
514	22607.2288
515	22598.18268
516	22590.75333
517	22581.72694
518	22577.80035
519	22567.52764
520	22557.74158
521	22556.89883
522	22543.93184
523	22538.02289
524	22531.50263
525	22530.39041
526	22526.18929
527	22510.97284
528	22505.35397
529	22501.77255
530	22500.3376
531	22485.50865
532	22472.2715
533	22461.33179
534	22460.51991
535	22450.92093
536	22443.80472
537	22436.34801
538	22419.19524
539	22413.72933
540	22405.43625
541	22399.61055
542	22398.82019
543	22391.76822
544	22380.12384
545	22367.89762
546	22363.52583
547	22359.68298
548	22357.55991
549	22349.64336
550	22341.55421
551	22336.13112
552	22328.51532
553	22319.15752
554	22313.55081
555	22302.10161
556	22294.13365
557	22285.70478
558	22278.8791
559	22270.80593
560	22263.61871
561	22257.62295
562	22247.52689
563	22240.87622
564	22235.21406
565	22233.85027
566	22226.10976
567	22217.4827
568	22214.05731
569	22208.99276
570	22200.16604
571	22194.63312
572	22190.41301
573	22185.94936
574	22178.07748
575	22169.31186
576	22163.65763
577	22155.49299
578	22153.12973
579	22149.68218
580	22142.7039
581	22132.83027
582	22124.59804
583	22115.75089
584	22109.90545
585	22096.00681
586	22086.67201
587	22081.31533
588	22075.58688
589	22069.80803
590	22065.02686
591	22060.34991
592	22054.99825
593	22046.20093
594	22037.24428
595	22030.01952
596	22026.10161
597	22017.09779
598	22015.47645
599	22012.26983
600	22004.04111
601	22002.84056
602	21997.16471
603	21991.31807
604	21982.86184
605	21976.49322
606	21971.65747
607	21962.28451
608	21952.99159
609	21948.79225
610	21939.46859
611	21930.43647
612	21927.02612
613	21921.81987
614	21914.55481
615	21908.31791
616	21897.50716
617	21891.08054
618	21887.93294
619	21883.11041
620	21875.8244
621	21866.70804
622	21864.95852
623	21859.23774
624	21855.89988
625	21851.44148
626	21842.28623
627	21838.74327
628	21827.04062
629	21817.97892
630	21815.09313
631	21806.62736
632	21802.79431
633	21796.20132
634	21792.80874
635	21790.73087
636	21782.55934
637	21775.24772
638	21770.14457
639	21763.51956
640	21758.0027
641	21750.84377
642	21741.26114
643	21735.40464
644	21734.25377
645	21723.8299
646	21718.76846
647	21710.75821
648	21700.4524
649	21692.509
650	21685.59441
651	21682.51549
652	21677.04217
653	21670.12129
654	21663.74699
655	21651.2111
656	21646.32931
657	21639.53255
658	21634.32417
659	21620.9754
660	21616.37614
661	21610.13482
662	21598.89239
663	21588.56539
664	21579.82883
665	21576.53775
666	21575.37656
667	21561.38568
668	21553.70654
669	21548.3963
670	21545.49763
671	21539.50963
672	21533.55242
673	21522.85697
674	21522.17501
675	21513.93764
676	21503.05023
677	21496.88384
678	21488.85935
679	21482.85393
680	21474.88969
681	21468.20495
682	21457.7144
683	21453.87203
684	21445.3834
685	21435.45615
686	21424.55007
687	21416.68869
688	21407.01198
689	21398.5423
690	21392.9711
691	21384.88211
692	21381.17571
693	21374.96944
694	21371.98233
695	21369.63809
696	21366.95084
697	21361.44761
698	21354.68147
699	21347.12267
700	21341.69743
701	21335.70611
702	21331.40312
703	21330.73181
704	21326.08148
705	21317.49719
706	21314.03241
707	21311.01663
708	21304.3184
709	21303.61778
710	21300.01918
711	21293.51554
712	21286.8924
713	21279.80825
714	21275.09034
715	21273.26879
716	21266.82006
717	21262.24296
718	21250.90234
719	21246.20134
720	21245.29997
721	21240.62249
722	21235.37116
723	21228.3986
724	21227.73558
725	21220.81653
726	21214.22819
727	21209.27231
728	21197.52687
729	21193.8504
730	21188.37043
731	21186.96732
732	21182.12463
733	21177.15958
734	21170.1105
735	21163.89913
736	21160.75181
737	21154.76275
738	21147.59065
739	21143.6397
740	21135.88821
741	21132.8182
742	21127.93233
743	21124.05244
744	21123.1901
745	21112.63105
746	21108.51973
747	21105.7941
748	21101.1628
749	21093.28207
750	21088.96658
751	21084.14104
752	21081.06691
753	21073.08492
754	21067.51058
755	21064.97713
756	21062.41463
757	21058.37632
758	21055.45019
759	21051.37598
760	21041.58635
761	21035.36169
762	21029.26666
763	21022.77074
764	21016.83003
765	21010.89006
766	21001.97964
767	20995.67679
768	20992.86633
769	20989.67428
770	20980.57992
771	20969.44935
772	20964.39666
773	20959.77831
774	20958.63306
775	20953.75006
776	20948.15954
777	20945.20421
778	20939.37163
779	20933.72894
780	20929.90085
781	20925.94607
782	20919.02831
783	20908.00685
784	20903.77767
785	20902.75307
786	20895.04726
787	20892.02031
788	20887.84939
789	20883.04098
790	20876.52207
791	20875.84697
792	20873.24511
793	20871.29242
794	20866.09537
795	20857.44356
796	20854.67981
797	20850.59384
798	20848.03118
799	20844.38031
800	20838.67595
801	20832.19903
802	20825.90039
803	20821.47994
804	20815.69962
805	20809.41906
806	20803.71597
807	20802.73529
808	20794.67361
809	20791.51033
810	20788.2634
811	20783.73879
812	20778.21503
813	20775.71178
814	20769.85793
815	20764.80239
816	20757.3644
817	20755.62603
818	20754.6081
819	20749.60666
820	20744.48009
821	20739.00886
822	20735.12461
823	20734.36622
824	20726.78856
825	20723.24898
826	20719.18591
827	20715.70391
828	20713.28404
829	20708.70636
830	20705.60385
831	20701.82277
832	20692.60781
833	20681.59662
834	20680.48374
835	20679.96424
836	20675.28963
837	20672.23683
838	20670.0126
839	20664.67827
840	20660.4376
841	20656.11618
842	20653.12477
843	20652.01412
844	20649.16687
845	20641.1498
846	20634.96271
847	20631.57933
848	20626.62842
849	20619.81604
850	20617.00498
851	20613.87318
852	20608.33572
853	20603.95351
854	20600.10503
855	20599.20298
856	20595.07602
857	20588.2264
858	20583.86413
859	20579.25128
860	20572.38085
861	20568.39088
862	20564.14019
863	20557.82778
864	20554.78774
865	20549.75879
866	20547.50698
867	20538.30074
868	20531.17939
869	20528.66344
870	20525.49792
871	20523.44921
872	20517.46081
873	20512.08733
874	20508.21685
875	20506.79116
876	20502.43487
877	20496.02508
878	20491.29653
879	20490.82365
880	20489.10873
881	20483.55586
882	20476.73489
883	20470.11463
884	20465.48389
885	20462.85665
886	20457.54245
887	20451.53219
888	20449.35618
889	20440.18351
890	20429.59143
891	20427.27155
892	20421.23629
893	20417.1522
894	20413.71614
895	20407.67288
896	20399.77729
897	20394.37012
898	20392.5525
899	20386.2846
900	20381.44484
901	20377.5641
902	20377.12504
903	20373.49473
904	20371.0332
905	20363.35057
906	20357.92672
907	20353.41828
908	20349.99311
909	20345.17249
910	20342.95784
911	20340.14119
912	20333.50893
913	20327.04293
914	20320.50592
915	20313.36015
916	20306.01146
917	20299.80235
918	20297.20814
919	20295.26267
920	20292.20296
921	20286.12626
922	20278.881
923	20272.13676
924	20267.10487
925	20264.61693
926	20257.76055
927	20253.67852
928	20248.39205
929	20241.49245
930	20237.38474
931	20233.51757
932	20230.5768
933	20224.10957
934	20218.6224
935	20211.80283
936	20209.90588
937	20206.55982
938	20201.12057
939	20199.34555
940	20196.76678
941	20191.85105
942	20185.26664
943	20180.85993
944	20179.86072
945	20175.10284
946	20169.96538
947	20159.86684
948	20159.47971
949	20156.54461
950	20152.66561
951	20148.14282
952	20142.5961
953	20138.75597
954	20137.15842
955	20128.97926
956	20125.22654
957	20116.63875
958	20110.16616
959	20108.07663
960	20101.14443
961	20096.56537
962	20093.42611
963	20083.75463
964	20080.55066
965	20072.35918
966	20066.33746
967	20062.81673
968	20059.84227
969	20052.2615
970	20048.52691
971	20046.75216
972	20043.48402
973	20039.95763
974	20033.07592
975	20026.93073
976	20017.1971
977	20010.65177
978	20007.83828
979	20001.8397
980	19995.59538
981	19991.01981
982	19984.01806
983	19978.92855
984	19973.27654
985	19967.32118
986	19963.46204
987	19959.14314
988	19957.76276
989	19951.10529
990	19948.62124
991	19944.7965
992	19944.44257
993	19940.87201
994	19934.71509
995	19930.78563
996	19928.83897
997	19920.78756
998	19915.68815
999	19910.4527
1000	19907.93418
1001	19904.31042
1002	19902.1534
1003	19895.31056
1004	19889.01885
1005	19885.34303
1006	19881.88993
1007	19880.57547
1008	19874.93349
1009	19870.15087
1010	19862.87227
1011	19857.68227
1012	19855.43676
1013	19849.97515
1014	19844.44611
1015	19841.31948
1016	19836.97206
1017	19829.1562
1018	19826.52731
1019	19824.20682
1020	19819.16616
1021	19818.83997
1022	19815.23887
1023	19810.51557
1024	19808.30631
1025	19806.64079
1026	19799.1852
1027	19795.90791
1028	19795.38601
1029	19786.66195
1030	19780.85225
1031	19774.13742
1032	19772.64962
1033	19772.3224
1034	19769.34341
1035	19763.07453
1036	19759.92047
1037	19755.60929
1038	19750.22622
1039	19743.16225
1040	19739.14322
1041	19732.83677
1042	19727.42577
1043	19721.85191
1044	19721.04346
1045	19714.79557
1046	19711.01819
1047	19706.3043
1048	19702.58711
1049	19701.6915
1050	19697.8779
1051	19694.95709
1052	19688.7899
1053	19684.26828
1054	19680.04492
1055	19675.30657
1056	19670.21436
1057	19661.77032
1058	19656.01381
1059	19649.10449
1060	19643.30483
1061	19635.80374
1062	19631.31883
1063	19627.28123
1064	19623.52541
1065	19619.81214
1066	19615.01842
1067	19612.05793
1068	19610.74534
1069	19608.6521
1070	19604.61655
1071	19597.92379
1072	19594.75311
1073	19591.57078
1074	19584.1033
1075	19582.75079
1076	19577.85988
1077	19572.51989
1078	19568.44806
1079	19560.78783
1080	19558.10998
1081	19554.05513
1082	19548.59229
1083	19548.31442
1084	19546.46189
1085	19544.94016
1086	19543.34445
1087	19542.06954
1088	19533.94163
1089	19532.72533
1090	19531.52682
1091	19528.71483
1092	19525.22132
1093	19518.53026
1094	19514.30374
1095	19511.50941
1096	19505.29906
1097	19502.19491
1098	19499.65729
1099	19498.18035
1100	19495.44751
1101	19491.74072
1102	19487.02487
1103	19480.30596
1104	19476.41471
1105	19475.32277
1106	19473.4846
1107	19470.21055
1108	19466.12791
1109	19461.64416
1110	19456.86806
1111	19453.92451
1112	19451.3535
1113	19448.66875
1114	19443.0782
1115	19438.83162
1116	19436.51692
1117	19432.21578
1118	19429.3463
1119	19428.16421
1120	19422.199
1121	19416.43781
1122	19413.13126
1123	19407.7461
1124	19400.72467
1125	19395.78171
1126	19392.79483
1127	19387.92294
1128	19384.88132
1129	19383.29193
1130	19379.79688
1131	19375.52622
1132	19372.15807
1133	19369.97071
1134	19368.56892
1135	19365.64698
1136	19360.6019
1137	19356.0417
1138	19350.99256
1139	19346.22982
1140	19344.43356
1141	19343.61056
1142	19336.47481
1143	19332.72769
1144	19332.47691
1145	19329.30177
1146	19325.98223
1147	19324.4469
1148	19320.97065
1149	19318.22799
1150	19313.5821
1151	19310.39064
1152	19303.57653
1153	19302.59765
1154	19296.59933
1155	19291.76191
1156	19285.90122
1157	19278.38839
1158	19273.79514
1159	19272.09711
1160	19267.81959
1161	19264.69429
1162	19258.49616
1163	19253.87086
1164	19251.4669
1165	19245.27084
1166	19242.22448
1167	19239.80151
1168	19236.28212
1169	19233.00635
1170	19228.8053
1171	19227.19911
1172	19222.19469
1173	19214.36422
1174	19213.31463
1175	19205.40078
1176	19202.4518
1177	19197.19592
1178	19192.72734
1179	19187.74514
1180	19184.76344
1181	19182.41029
1182	19177.53592
1183	19176.3281
1184	19172.29102
1185	19168.62454
1186	19163.76978
1187	19157.90663
1188	19155.30829
1189	19151.94286
1190	19148.06931
1191	19143.93245
1192	19139.23111
1193	19134.58527
1194	19129.52839
1195	19127.91043
1196	19126.85464
1197	19121.63548
1198	19115.88037
1199	19111.72213
1200	19107.54505
1201	19104.73142
1202	19099.19434
1203	19096.13971
1204	19091.50701
1205	19084.39191
1206	19079.92686
1207	19076.90294
1208	19073.05883
1209	19070.07057
1210	19067.55406
1211	19065.76661
1212	19061.99246
1213	19060.84413
1214	19056.04956
1215	19052.77933
1216	19049.98009
1217	19049.06674
1218	19043.98212
1219	19039.33614
1220	19037.61617
1221	19032.27714
1222	19029.44603
1223	19025.65303
1224	19023.51389
1225	19018.67388
1226	19013.26255
1227	19009.28296
1228	19008.31345
1229	19006.82431
1230	19001.62835
1231	18996.63637
1232	18994.18864
1233	18988.51607
1234	18986.48369
1235	18981.37744
1236	18979.2433
1237	18976.74304
1238	18971.02282
1239	18969.30847
1240	18965.38737
1241	18960.16614
1242	18955.65874
1243	18954.15172
1244	18952.69427
1245	18948.18122
1246	18943.29992
1247	18939.69024
1248	18938.0241
1249	18933.11742
1250	18928.86069
1251	18928.63473
1252	18922.90741
1253	18916.04625
1254	18911.59594
1255	18908.69051
1256	18908.07503
1257	18900.63001
1258	18895.84509
1259	18892.17904
1260	18887.56861
1261	18883.06914
1262	18879.92485
1263	18875.86255
1264	18874.6854
1265	18870.7947
1266	18866.0722
1267	18862.66706
1268	18857.52474
1269	18854.77065
1270	18849.82344
1271	18842.75265
1272	18840.8908
1273	18836.46928
1274	18834.69724
1275	18829.91617
1276	18825.87383
1277	18821.69084
1278	18818.58952
1279	18815.85244
1280	18811.66852
1281	18809.48416
1282	18804.94017
1283	18799.8972
1284	18796.48099
1285	18792.59205
1286	18791.08366
1287	18786.0121
1288	18783.80371
1289	18777.97447
1290	18776.14361
1291	18771.91371
1292	18769.12877
1293	18768.30748
1294	18764.73975
1295	18761.76577
1296	18758.98128
1297	18758.03373
1298	18754.09347
1299	18752.0412
1300	18749.33505
1301	18749.13266
1302	18746.70217
1303	18742.99049
1304	18735.90843
1305	18730.27831
1306	18729.22396
1307	18722.55725
1308	18718.35378
1309	18714.82673
1310	18713.92504
1311	18712.09838
1312	18711.91767
1313	18704.29022
1314	18701.47166
1315	18695.73797
1316	18691.7752
1317	18690.88114
1318	18689.23692
1319	18686.1879
1320	18682.29302
1321	18678.35648
1322	18673.5862
1323	18670.73891
1324	18666.49798
1325	18663.19621
1326	18657.86469
1327	18656.37391
1328	18652.89343
1329	18650.07813
1330	18644.72631
1331	18638.44059
1332	18637.346
1333	18633.88403
1334	18631.40038
1335	18628.3953
1336	18623.80083
1337	18619.0983
1338	18612.8307
1339	18608.03176
1340	18605.12477
1341	18597.16869
1342	18592.48054
1343	18588.94944
1344	18587.61765
1345	18585.56074
1346	18583.93632
1347	18582.10938
1348	18577.53062
1349	18573.42962
1350	18570.50767
1351	18566.23892
1352	18564.64639
1353	18560.65087
1354	18557.85048
1355	18553.50279
1356	18550.75477
1357	18546.18555
1358	18543.32431
1359	18539.99229
1360	18539.12687
1361	18536.12809
1362	18533.38141
1363	18529.11434
1364	18528.94601
1365	18524.32385
1366	18517.45232
1367	18513.24756
1368	18509.71254
1369	18505.43109
1370	18503.80386
1371	18498.49337
1372	18495.90177
1373	18490.86458
1374	18486.01356
1375	18482.93185
1376	18476.39008
1377	18472.24519
1378	18469.66524
1379	18465.36316
1380	18459.16669
1381	18456.83938
1382	18452.45887
1383	18449.81174
1384	18446.50271
1385	18443.61307
1386	18436.81062
1387	18433.74217
1388	18432.06934
1389	18427.87225
1390	18423.64219
1391	18419.74605
1392	18415.40088
1393	18411.30508
1394	18407.0256
1395	18403.15307
1396	18400.60645
1397	18398.44265
1398	18396.39863
1399	18393.63862
1400	18391.65025
1401	18389.93451
1402	18384.56448
1403	18381.60458
1404	18377.55656
1405	18373.41748
1406	18372.089
1407	18369.55383
1408	18367.42976
1409	18365.14199
1410	18361.66436
1411	18357.6525
1412	18356.6528
1413	18350.29288
1414	18348.52212
1415	18344.84361
1416	18343.50809
1417	18339.56588
1418	18334.68034
1419	18332.57014
1420	18331.03772
1421	18325.63908
1422	18322.93958
1423	18319.41462
1424	18315.57064
1425	18312.20941
1426	18310.76969
1427	18304.21456
1428	18301.45965
1429	18297.6138
1430	18293.09889
1431	18289.22444
1432	18286.60403
1433	18280.4363
1434	18274.94908
1435	18269.90346
1436	18266.85697
1437	18263.57296
1438	18258.22701
1439	18254.1677
1440	18252.44641
1441	18249.71419
1442	18248.8576
1443	18246.54274
1444	18242.24418
1445	18238.10378
1446	18236.98068
1447	18233.98952
1448	18230.93121
1449	18227.38504
1450	18223.9626
1451	18220.17616
1452	18216.36844
1453	18215.3941
1454	18214.10103
1455	18213.29473
1456	18210.76531
1457	18205.81305
1458	18204.33048
1459	18202.26267
1460	18195.37212
1461	18192.62986
1462	18187.87042
1463	18184.48257
1464	18182.84642
1465	18176.93331
1466	18172.80859
1467	18169.98822
1468	18166.62679
1469	18163.62381
1470	18161.14566
1471	18159.4719
1472	18157.82089
1473	18154.58197
1474	18150.9767
1475	18147.35084
1476	18144.42158
1477	18143.59044
1478	18138.95037
1479	18136.94559
1480	18132.34371
1481	18130.69986
1482	18123.75006
1483	18121.34445
1484	18120.67222
1485	18113.43143
1486	18111.92082
1487	18108.96351
1488	18106.80526
1489	18106.64392
1490	18102.30876
1491	18098.46107
1492	18095.25216
1493	18091.20853
1494	18087.49094
1495	18082.74065
1496	18081.47683
1497	18077.22958
1498	18073.6314
1499	18070.44059
1500	18068.014
1501	18065.70742
1502	18063.39371
1503	18061.00711
1504	18057.39468
1505	18051.61872
1506	18048.12584
1507	18046.26828
1508	18044.97887
1509	18044.03057
1510	18040.61891
1511	18037.51213
1512	18033.63676
1513	18031.46053
1514	18026.81741
1515	18025.76137
1516	18024.96509
1517	18021.45179
1518	18020.37415
1519	18019.40209
1520	18014.43565
1521	18011.86896
1522	18009.55097
1523	18006.24654
1524	18002.62387
1525	17997.1373
1526	17995.45745
1527	17992.15323
1528	17987.95849
1529	17984.9742
1530	17982.53702
1531	17979.05496
1532	17976.64864
1533	17974.8959
1534	17973.57617
1535	17969.01179
1536	17966.84832
1537	17963.67363
1538	17961.50026
1539	17959.88144
1540	17955.83473
1541	17948.12549
1542	17944.7443
1543	17943.23043
1544	17939.4729
1545	17938.8422
1546	17934.62102
1547	17932.33508
1548	17927.65868
1549	17919.71374
1550	17914.69262
1551	17911.22213
1552	17910.11416
1553	17905.49033
1554	17902.75839
1555	17899.21426
1556	17894.9188
1557	17893.26416
1558	17889.93406
1559	17884.57341
1560	17883.31697
1561	17876.71322
1562	17876.56517
1563	17875.42708
1564	17872.41545
1565	17870.02553
1566	17867.43295
1567	17866.23021
1568	17863.06193
1569	17858.88338
1570	17855.94608
1571	17853.08341
1572	17852.33149
1573	17849.84465
1574	17848.48487
1575	17847.50541
1576	17845.65998
1577	17841.24343
1578	17838.72281
1579	17834.41975
1580	17833.9862
1581	17830.32405
1582	17827.70631
1583	17822.64096
1584	17818.08247
1585	17815.47403
1586	17810.12612
1587	17807.01212
1588	17802.52296
1589	17800.1803
1590	17794.23312
1591	17791.68577
1592	17785.63844
1593	17783.53168
1594	17783.23444
1595	17776.61598
1596	17772.23598
1597	17766.48184
1598	17764.63213
1599	17762.41443
1600	17758.01082
1601	17750.75935
1602	17746.55619
1603	17742.85738
1604	17741.96514
1605	17738.25798
1606	17736.61952
1607	17734.07777
1608	17728.89938
1609	17726.19304
1610	17722.27062
1611	17719.55945
1612	17715.79448
1613	17713.94064
1614	17710.04428
1615	17708.96239
1616	17705.99937
1617	17703.06571
1618	17699.7278
1619	17698.1402
1620	17695.56183
1621	17693.62316
1622	17692.0148
1623	17688.96261
1624	17684.96975
1625	17683.36673
1626	17680.72906
1627	17677.96868
1628	17677.02099
1629	17673.55857
1630	17672.7614
1631	17671.46453
1632	17669.61524
1633	17665.04107
1634	17663.43776
1635	17660.41782
1636	17657.6687
1637	17655.27354
1638	17650.50328
1639	17646.37762
1640	17642.79315
1641	17641.33646
1642	17637.64848
1643	17632.64575
1644	17629.4243
1645	17625.791
1646	17621.95884
1647	17618.83877
1648	17615.86604
1649	17614.13714
1650	17612.11073
1651	17609.68178
1652	17606.52662
1653	17603.42249
1654	17600.17064
1655	17596.72022
1656	17592.9098
1657	17590.84427
1658	17586.72411
1659	17583.68577
1660	17580.226
1661	17576.90826
1662	17573.73767
1663	17570.72325
1664	17565.99973
1665	17563.48094
