iter	RMSE
269	25150.00607
270	25131.27448
271	25121.85027
272	25121.53523
273	25120.75883
274	25099.8983
275	25088.71928
276	25072.17739
277	25070.13168
278	25048.8885
279	25032.48385
280	25021.89865
281	25008.51602
282	24995.46828
283	24976.91022
284	24952.33804
285	24939.76813
286	24918.55391
287	24900.35745
288	24892.62907
289	24882.45666
290	24866.99194
291	24848.83247
292	24840.67639
293	24828.57172
294	24812.85837
295	24795.02326
296	24779.67803
297	24758.49804
298	24743.72541
299	24732.86828
300	24722.20255
301	24708.09004
302	24707.80642
303	24693.17928
304	24678.11648
305	24663.14076
306	24646.87933
307	24629.51218
308	24619.51547
309	24616.99336
310	24603.86693
311	24591.6509
312	24567.86393
313	24551.13457
314	24537.76076
315	24517.75859
316	24504.239
317	24489.0573
318	24479.94461
319	24468.9998
320	24457.7813
321	24445.72074
322	24424.56569
323	24410.17265
324	24399.14224
325	24387.59992
326	24378.82838
327	24360.36346
328	24347.08984
329	24331.83631
330	24321.68812
331	24310.37193
332	24301.5032
333	24290.88821
334	24267.84919
335	24255.83488
336	24244.4844
337	24232.44909
338	24218.38673
339	24194.44541
340	24183.7438
341	24178.47751
342	24168.73045
343	24164.92819
344	24151.80433
345	24142.85609
346	24130.28198
347	24117.27865
348	24115.90989
349	24106.56325
350	24098.02257
351	24095.42055
352	24082.65929
353	24078.46055
354	24068.57608
355	24052.52366
356	24043.29704
357	24035.41894
358	24022.45762
359	24014.16087
360	24002.80519
361	23991.99943
362	23979.83757
363	23965.74603
364	23956.72179
365	23953.20596
366	23952.24126
367	23936.68396
368	23924.54434
369	23911.66471
370	23902.55382
371	23897.57917
372	23883.8527
373	23871.29612
374	23853.24773
375	23836.23202
376	23821.10907
377	23816.28917
378	23808.16814
379	23796.44158
380	23774.10469
381	23762.9674
382	23756.8704
383	23750.80479
384	23740.99559
385	23736.45168
386	23728.06346
387	23720.1026
388	23710.44712
389	23703.2377
390	23697.60426
391	23684.27188
392	23666.44174
393	23647.04675
394	23645.44167
395	23629.26483
396	23613.03544
397	23602.41267
398	23586.25739
399	23581.46828
400	23567.74291
401	23557.95576
402	23547.03197
403	23543.07064
404	23522.95561
405	23511.09362
406	23498.03723
407	23488.7805
408	23479.13361
409	23470.93385
410	23463.30129
411	23452.42764
412	23445.08968
413	23440.56044
414	23423.04518
415	23415.65572
416	23398.33843
417	23395.71923
418	23384.6133
419	23374.88705
420	23358.17138
421	23342.46896
422	23333.7102
423	23322.61748
424	23312.52917
425	23302.44244
426	23298.28423
427	23289.8395
428	23283.89272
429	23276.89652
430	23275.61124
431	23267.38756
432	23259.58533
433	23251.26578
434	23240.48808
435	23229.90061
436	23223.91646
437	23202.95972
438	23196.42206
439	23185.15902
440	23172.72801
441	23167.33926
442	23157.59223
443	23149.20476
444	23136.81639
445	23134.62367
446	23117.15552
447	23096.63659
448	23082.05983
449	23072.55342
450	23063.55939
451	23050.31731
452	23037.12624
453	23023.07956
454	23016.74783
455	23008.45324
456	23006.37458
457	23005.97246
458	22995.33859
459	22987.013
460	22974.06923
461	22965.08718
462	22962.03253
463	22954.10857
464	22946.21793
465	22943.10532
466	22923.93464
467	22913.17683
468	22898.77812
469	22889.64317
470	22879.22038
471	22870.09311
472	22860.6185
473	22846.8286
474	22837.69286
475	22824.54962
476	22815.5265
477	22808.90033
478	22804.45705
479	22799.59927
480	22790.87491
481	22778.1712
482	22765.30238
483	22747.35826
484	22734.17128
485	22721.45557
486	22707.85752
487	22699.62559
488	22692.46604
489	22684.03299
490	22676.59089
491	22670.88234
492	22667.43342
493	22660.26115
494	22645.73866
495	22636.21176
496	22631.61457
497	22615.10615
498	22603.53312
499	22594.01627
500	22590.24112
501	22581.19498
502	22569.95176
503	22559.36733
504	22541.79336
505	22531.65487
506	22513.89962
507	22505.47669
508	22501.3767
509	22493.94269
510	22487.46779
511	22481.17727
512	22469.36254
513	22457.98825
514	22455.74498
515	22448.91979
516	22447.95204
517	22434.43781
518	22429.30104
519	22419.38402
520	22414.47154
521	22408.87412
522	22400.75016
523	22390.69507
524	22383.54325
525	22377.85799
526	22368.95993
527	22359.56421
528	22353.50396
529	22346.38374
530	22330.39215
531	22318.58271
532	22315.06519
533	22312.25472
534	22305.93354
535	22296.34933
536	22288.72894
537	22280.21906
538	22274.70581
539	22267.60657
540	22264.29718
541	22255.80005
542	22253.17354
543	22235.9316
544	22229.81156
545	22218.23026
546	22203.00599
547	22196.25176
548	22185.19319
549	22176.09416
550	22173.74386
551	22158.60655
552	22155.96447
553	22143.91308
554	22129.27009
555	22122.00298
556	22116.27012
557	22106.1902
558	22090.96545
559	22082.23461
560	22075.00039
561	22065.65383
562	22060.74396
563	22056.91418
564	22051.6032
565	22042.55103
566	22035.09985
567	22026.58159
568	22012.57904
569	22010.97523
570	22003.83095
571	21999.6846
572	21987.55969
573	21979.63387
574	21976.15482
575	21970.88696
576	21965.39059
577	21961.23024
578	21951.31872
579	21938.54761
580	21930.53189
581	21921.21533
582	21914.93143
583	21909.96142
584	21903.68538
585	21895.0529
586	21880.16515
587	21872.66913
588	21859.64632
589	21851.84073
590	21840.24651
591	21834.90909
592	21828.41718
593	21824.76191
594	21820.58063
595	21809.61622
596	21801.84988
597	21793.04962
598	21787.94717
599	21779.18994
600	21774.23866
601	21768.53912
602	21759.10756
603	21749.10823
604	21738.75506
605	21732.252
606	21724.17726
607	21717.84995
608	21704.70554
609	21700.96457
610	21694.25096
611	21693.39591
612	21687.93598
613	21684.00978
614	21680.62478
615	21677.62988
616	21669.71714
617	21665.71569
618	21660.99333
619	21649.19986
620	21644.79624
621	21637.41475
622	21632.43465
623	21622.44335
624	21619.17037
625	21615.34979
626	21607.05062
627	21599.95715
628	21595.86841
629	21586.95944
630	21582.96872
631	21577.7412
632	21573.83192
633	21566.23834
634	21556.69633
635	21550.10626
636	21543.1541
637	21541.70312
638	21536.56856
639	21531.77208
640	21524.71617
641	21516.19921
642	21512.99277
643	21504.86135
644	21502.73212
645	21493.09789
646	21488.48167
647	21487.80784
648	21485.03447
649	21474.22812
650	21466.05184
651	21461.53554
652	21459.4403
653	21453.82623
654	21444.51578
655	21438.34035
656	21432.42485
657	21425.86678
658	21422.50744
659	21417.51336
660	21411.09119
661	21407.64259
662	21401.23785
663	21393.35225
664	21386.6208
665	21378.40828
666	21373.03512
667	21366.76994
668	21359.88264
669	21352.68738
670	21347.54684
671	21343.76608
672	21337.23031
673	21336.84581
674	21332.76897
675	21332.03492
676	21327.91428
677	21323.65588
678	21315.35211
679	21304.42662
680	21300.14722
681	21294.02763
682	21291.23106
683	21284.39923
684	21280.92086
685	21272.71949
686	21269.38525
687	21263.02903
688	21254.08395
689	21247.643
690	21239.66102
691	21236.99985
692	21228.61749
693	21223.1882
694	21220.17997
695	21215.71129
696	21209.06434
697	21203.81939
698	21194.97161
699	21190.82683
700	21186.03872
701	21182.17667
702	21179.55187
703	21172.97773
704	21169.94761
705	21163.1815
706	21154.01006
707	21152.31336
708	21143.13752
709	21139.92677
710	21131.62211
711	21123.38077
712	21114.39275
713	21107.68493
714	21101.95179
715	21094.43357
716	21090.69316
717	21088.72793
718	21082.78202
719	21076.8266
720	21070.36615
721	21059.59333
722	21055.21224
723	21048.70188
724	21045.16234
725	21037.27765
726	21030.6022
727	21027.62545
728	21021.79932
729	21017.94032
730	21012.07811
731	21009.54029
732	21000.56168
733	20996.35397
734	20989.38421
735	20983.49402
736	20980.06568
737	20973.85368
738	20963.72182
739	20953.06644
740	20948.89799
741	20946.9791
742	20943.02284
743	20938.90718
744	20937.7309
745	20933.06556
746	20929.89929
747	20923.86572
748	20917.09316
749	20908.49541
750	20902.20668
751	20896.21563
752	20891.26344
753	20885.77964
754	20879.38419
755	20870.91103
756	20863.90517
757	20855.94699
758	20852.22229
759	20846.90572
760	20838.9657
761	20833.84541
762	20824.67581
763	20815.37332
764	20808.4
765	20804.13026
766	20799.6136
767	20793.11544
768	20782.6601
769	20780.75979
770	20774.36831
771	20767.96605
772	20764.08729
773	20760.48193
774	20753.51479
775	20750.12675
776	20747.27022
777	20741.32679
778	20738.80382
779	20730.90238
780	20727.33521
781	20724.64398
782	20713.74482
783	20707.0336
784	20702.39377
785	20698.10532
786	20692.91296
787	20688.70829
788	20685.77261
789	20681.86267
790	20673.58017
791	20670.02765
792	20666.34319
793	20661.9815
794	20659.78396
795	20653.65982
796	20646.93867
797	20642.06209
798	20636.18447
799	20633.31341
800	20625.85529
801	20621.75863
802	20617.97202
803	20614.6671
804	20608.70021
805	20602.91541
806	20593.16147
807	20586.12668
808	20577.47283
809	20571.05966
810	20565.90608
811	20562.60189
812	20553.75669
813	20545.16181
814	20536.00587
815	20530.37024
816	20526.87184
817	20522.20941
818	20518.60739
819	20515.87447
820	20512.3772
821	20510.51127
822	20507.79159
823	20499.06748
824	20490.88939
825	20486.56855
826	20478.60705
827	20470.10481
828	20464.77449
829	20457.05794
830	20452.49299
831	20448.71108
832	20438.61127
833	20435.37908
834	20430.22589
835	20427.05226
836	20420.83908
837	20412.50726
838	20404.05977
839	20399.84813
840	20393.75557
841	20385.17394
842	20378.9721
843	20374.90196
844	20366.55604
845	20361.56658
846	20358.46965
847	20352.03945
848	20347.83018
849	20342.43163
850	20339.64458
851	20336.3718
852	20330.30869
853	20327.93281
854	20322.13211
855	20319.60417
856	20313.79693
857	20310.17369
858	20304.22307
859	20296.59603
860	20291.50053
861	20288.60817
862	20282.53205
863	20276.42079
864	20272.17139
865	20265.1415
866	20262.1983
867	20258.21315
868	20252.28356
869	20247.2964
870	20242.84937
871	20239.85768
872	20235.8363
873	20233.5209
874	20229.86829
875	20226.02293
876	20222.35814
877	20216.58566
878	20211.06355
879	20202.69054
880	20200.07674
881	20196.88533
882	20195.3458
883	20190.33521
884	20186.42587
885	20184.95725
886	20181.57409
887	20180.47486
888	20174.87674
889	20169.66086
890	20167.27312
891	20165.26203
892	20160.03453
893	20152.17027
894	20149.06501
895	20142.10059
896	20134.45348
897	20129.25343
898	20126.52841
899	20122.29678
900	20120.44617
901	20117.46002
902	20114.75772
903	20111.2362
904	20106.54379
905	20098.8687
906	20096.84777
907	20096.55006
908	20092.98078
909	20091.59664
910	20089.48904
911	20086.69639
912	20080.44974
913	20073.95166
914	20067.06198
915	20062.59394
916	20058.06282
917	20052.15926
918	20045.89386
919	20042.12258
920	20036.59897
921	20031.55099
922	20029.07207
923	20026.90742
924	20022.62881
925	20018.43466
926	20015.77725
927	20012.98668
928	20010.36546
929	20007.84402
930	20000.01643
931	19995.5218
932	19989.60785
933	19984.29222
934	19980.35286
935	19975.05935
936	19970.03873
937	19966.99863
938	19964.69351
939	19960.45257
940	19951.31253
941	19947.34238
942	19945.3536
943	19941.42482
944	19938.90276
945	19934.41461
946	19929.21232
947	19923.24663
948	19922.86854
949	19920.2463
950	19915.35115
951	19911.73438
952	19908.60883
953	19903.06884
954	19897.80816
955	19894.00123
956	19891.63499
957	19884.25244
958	19879.59751
959	19875.26064
960	19873.09794
961	19864.77099
962	19860.96294
963	19856.50913
964	19852.54877
965	19850.16435
966	19846.54928
967	19844.27788
968	19842.4401
969	19837.91998
970	19834.96454
971	19830.20033
972	19822.50387
973	19817.51809
974	19813.10966
975	19810.79469
976	19810.50726
977	19808.4776
978	19805.09055
979	19798.64534
980	19794.32334
981	19791.12077
982	19785.67561
983	19779.34107
984	19776.08348
985	19771.25741
986	19768.65023
987	19765.77837
988	19764.49341
989	19762.0239
990	19759.83776
991	19757.5472
992	19755.69605
993	19753.34521
994	19746.17432
995	19741.84664
996	19741.50215
997	19735.07943
998	19731.51204
999	19730.18811
1000	19725.47364
1001	19722.20211
1002	19717.80095
1003	19714.04463
1004	19709.81631
1005	19705.72573
1006	19700.7606
1007	19697.43496
1008	19696.19517
1009	19691.3389
1010	19686.36745
1011	19683.53863
1012	19678.19889
1013	19675.04926
1014	19673.64233
1015	19668.37626
1016	19663.4952
1017	19657.3869
1018	19651.47286
1019	19647.82396
1020	19643.47263
1021	19639.62725
1022	19637.33604
1023	19635.3393
1024	19631.70736
1025	19625.84013
1026	19621.18676
1027	19618.95051
1028	19615.77293
1029	19612.36477
1030	19608.64921
1031	19602.85652
1032	19600.00361
1033	19593.91161
1034	19591.71122
1035	19589.51607
1036	19585.41289
1037	19581.96911
1038	19578.97045
1039	19575.81852
1040	19574.02283
1041	19571.32024
1042	19567.51146
1043	19561.06852
1044	19555.4543
1045	19553.42217
1046	19549.98787
1047	19542.54078
1048	19537.09469
1049	19534.50285
1050	19530.11902
1051	19527.62452
1052	19522.39344
1053	19519.81637
1054	19518.71735
1055	19512.73514
1056	19508.48346
1057	19502.73898
1058	19499.72269
1059	19497.92857
1060	19493.17736
1061	19491.72549
1062	19488.12657
1063	19486.00554
1064	19483.41191
1065	19480.5878
1066	19476.7639
1067	19472.31183
1068	19470.92308
1069	19464.67193
1070	19457.60253
1071	19450.79203
1072	19448.59346
1073	19445.48028
1074	19443.70528
1075	19439.58486
1076	19436.77441
1077	19432.82867
1078	19426.81102
1079	19425.55356
1080	19421.00303
1081	19419.61331
1082	19417.80969
1083	19411.49785
1084	19408.60324
1085	19405.06546
1086	19401.03293
1087	19398.90336
1088	19396.54428
1089	19391.54806
1090	19387.56218
1091	19384.62806
1092	19380.67494
1093	19373.90797
1094	19368.6488
1095	19366.51907
1096	19364.94143
1097	19357.29539
1098	19354.55179
1099	19348.61901
1100	19346.70094
1101	19345.16792
1102	19339.39123
1103	19335.98663
1104	19333.96182
1105	19328.90679
1106	19327.16306
1107	19323.21175
1108	19319.68534
1109	19318.19736
1110	19312.51356
1111	19304.88928
1112	19302.28697
1113	19300.82995
1114	19297.10375
1115	19293.52078
1116	19290.90753
1117	19286.93532
1118	19283.18244
1119	19278.96688
1120	19277.51821
1121	19274.49302
1122	19272.89243
1123	19268.03873
1124	19263.4089
1125	19258.89798
1126	19251.0624
1127	19247.27008
1128	19243.83239
1129	19241.17558
1130	19236.97983
1131	19231.0019
1132	19226.63178
1133	19225.15946
1134	19224.94249
1135	19220.65245
1136	19217.51785
1137	19213.64553
1138	19209.67867
1139	19207.79879
1140	19202.51642
1141	19198.78355
1142	19197.48034
1143	19192.78025
1144	19185.76773
1145	19183.49596
1146	19182.59686
1147	19181.50782
1148	19178.16595
1149	19172.236
1150	19171.96141
1151	19164.49964
1152	19158.80852
1153	19152.73588
1154	19146.44314
1155	19144.93203
1156	19139.96941
1157	19136.7078
1158	19135.81808
1159	19130.81641
1160	19127.22341
1161	19124.13506
1162	19118.54945
1163	19114.58516
1164	19109.14631
1165	19106.1712
1166	19103.23715
1167	19100.54178
1168	19099.05595
1169	19094.81649
1170	19089.30246
1171	19085.84142
1172	19084.81313
1173	19082.53471
1174	19076.45525
1175	19075.15346
1176	19072.45582
1177	19066.89899
1178	19063.09932
1179	19061.54696
1180	19057.26383
1181	19055.26474
1182	19051.85624
1183	19047.77189
1184	19043.86209
1185	19041.12466
1186	19038.03702
1187	19033.82417
1188	19029.13796
1189	19027.54908
1190	19022.66821
1191	19021.29243
1192	19020.13408
1193	19015.81179
1194	19014.20353
1195	19011.33649
1196	19007.367
1197	19002.87051
1198	18997.7517
1199	18997.56122
1200	18993.86318
1201	18989.44509
1202	18985.13102
1203	18981.03444
1204	18978.55239
1205	18972.00303
1206	18969.35506
1207	18966.77734
1208	18962.87975
1209	18957.65965
1210	18950.64654
1211	18949.16297
1212	18946.65436
1213	18942.04781
1214	18939.35112
1215	18938.12666
1216	18933.73222
1217	18930.60104
1218	18924.04826
1219	18919.37144
1220	18915.30121
1221	18909.54525
1222	18904.15171
1223	18899.53275
1224	18896.1842
1225	18891.08165
1226	18887.81643
1227	18886.69171
1228	18882.79847
1229	18878.11481
1230	18873.63777
1231	18869.66209
1232	18865.48643
1233	18860.02413
1234	18854.50844
1235	18851.82973
1236	18844.96249
1237	18842.10397
1238	18838.08098
1239	18831.72718
1240	18829.13538
1241	18825.45317
1242	18821.89062
1243	18818.86157
1244	18814.30991
1245	18809.00369
1246	18806.00809
1247	18801.90197
1248	18800.53337
1249	18798.64717
1250	18792.55192
1251	18787.78977
1252	18783.03635
1253	18780.64241
1254	18776.84342
1255	18769.6523
1256	18763.55488
1257	18760.32967
1258	18755.11793
1259	18752.6399
1260	18750.40577
1261	18745.7314
1262	18742.01679
1263	18739.5475
1264	18735.88576
1265	18731.66942
1266	18728.82517
1267	18724.03384
1268	18719.0468
1269	18715.75332
1270	18710.69859
1271	18708.23167
1272	18706.85848
1273	18702.66334
1274	18697.52803
1275	18694.96429
1276	18691.01832
1277	18690.03456
1278	18682.90819
1279	18680.9539
1280	18677.86819
1281	18673.40239
1282	18671.81722
1283	18665.95528
1284	18663.09719
1285	18661.60984
1286	18658.46924
1287	18658.28499
1288	18652.305
1289	18648.08253
1290	18644.06865
1291	18639.29708
1292	18635.67272
1293	18631.06552
1294	18625.90181
1295	18623.86428
1296	18618.62968
1297	18617.2236
1298	18614.21853
1299	18610.20494
1300	18604.56898
1301	18597.99005
1302	18596.0677
1303	18594.70568
1304	18592.13354
1305	18589.42464
1306	18589.12211
1307	18584.01993
1308	18579.70636
1309	18574.68066
1310	18568.96682
1311	18566.51292
1312	18563.96548
1313	18558.54278
1314	18557.39108
1315	18551.20463
1316	18550.29654
1317	18545.61792
1318	18540.45227
1319	18538.02249
1320	18534.17423
1321	18526.15325
1322	18520.12261
1323	18517.49715
1324	18515.69145
1325	18510.9509
1326	18506.09749
1327	18500.60836
1328	18497.96584
1329	18494.52341
1330	18490.43163
1331	18485.69111
1332	18481.52
1333	18480.22621
1334	18474.03156
1335	18472.899
1336	18467.13035
1337	18465.91996
1338	18462.90441
1339	18458.92147
1340	18457.14268
1341	18451.6032
1342	18447.7757
1343	18446.80708
1344	18442.03098
1345	18438.18648
1346	18433.98142
1347	18430.90203
1348	18426.73732
1349	18425.77101
1350	18423.48216
1351	18419.27929
1352	18417.30901
1353	18416.47213
1354	18412.16335
1355	18409.24502
1356	18404.82154
1357	18402.94628
1358	18398.145
1359	18396.10166
1360	18394.60047
1361	18390.24956
1362	18385.57339
1363	18383.13146
1364	18382.07067
1365	18381.25688
1366	18378.60644
1367	18374.10204
1368	18373.01962
1369	18370.79056
1370	18368.86385
1371	18365.22313
1372	18360.96248
1373	18358.12809
1374	18356.10238
1375	18352.27507
1376	18348.64041
1377	18347.61113
1378	18342.76364
1379	18340.34005
1380	18337.11483
1381	18335.21716
1382	18332.36339
1383	18330.79413
1384	18329.40612
1385	18326.07405
1386	18321.60071
1387	18319.67849
1388	18315.28298
1389	18313.43376
1390	18310.13231
1391	18305.9394
1392	18304.11667
1393	18298.61712
1394	18293.11406
1395	18290.27737
1396	18289.35889
1397	18286.65931
1398	18281.79686
1399	18278.6738
1400	18278.25666
1401	18274.10103
1402	18268.84005
1403	18265.10881
1404	18263.91398
1405	18262.69186
1406	18259.59154
1407	18257.50982
1408	18252.59396
1409	18249.86914
1410	18247.03855
1411	18242.67485
1412	18240.74639
1413	18238.6014
1414	18235.00924
1415	18231.23765
1416	18230.18178
1417	18225.67741
1418	18223.6264
1419	18220.10173
1420	18218.87001
1421	18216.8821
1422	18215.95456
1423	18212.65981
1424	18210.03179
1425	18206.91042
1426	18202.84501
1427	18199.50071
1428	18195.53145
1429	18194.00628
1430	18191.18496
1431	18188.36395
1432	18183.96765
1433	18182.38912
1434	18180.05546
1435	18176.28146
1436	18173.24087
1437	18170.59674
1438	18169.74287
1439	18166.58781
1440	18165.37296
1441	18159.99765
1442	18156.18208
1443	18151.64595
1444	18148.12568
1445	18144.68719
1446	18143.58656
1447	18140.13928
1448	18136.87138
1449	18133.37921
1450	18129.09572
1451	18125.04354
1452	18121.19442
1453	18119.95057
1454	18114.15367
1455	18110.88855
1456	18109.25857
1457	18104.32358
1458	18101.83583
1459	18097.06836
1460	18093.78666
1461	18091.83337
1462	18088.58737
1463	18085.2025
1464	18079.04927
1465	18076.6473
1466	18074.84673
1467	18069.46628
1468	18065.18166
1469	18060.75672
1470	18058.0812
1471	18053.88834
1472	18049.84545
1473	18047.34247
1474	18043.5691
1475	18040.11953
1476	18038.00046
1477	18032.56707
1478	18029.82415
1479	18025.61298
1480	18023.04912
1481	18021.41413
1482	18019.46374
1483	18017.76096
1484	18016.53081
1485	18013.43118
1486	18010.27781
1487	18007.22982
1488	18004.13597
1489	18000.75372
1490	17998.33584
1491	17996.66002
1492	17992.997
1493	17989.68785
1494	17985.17612
1495	17980.9652
1496	17978.74395
1497	17975.24464
1498	17973.36137
1499	17969.70906
1500	17966.53619
1501	17963.64469
1502	17961.03074
1503	17956.86044
1504	17954.49903
1505	17951.28233
1506	17948.96523
1507	17945.98911
1508	17941.83351
1509	17936.99177
1510	17932.83656
1511	17930.60898
1512	17925.75279
1513	17922.47107
1514	17920.14919
1515	17918.20008
1516	17917.96788
1517	17914.57914
1518	17910.7771
1519	17906.32575
1520	17903.321
1521	17901.14655
1522	17899.03804
1523	17896.77722
1524	17894.51098
1525	17890.48337
1526	17885.81103
1527	17882.57892
1528	17878.25875
1529	17875.7112
1530	17871.02582
1531	17868.93653
1532	17867.11862
1533	17863.43742
1534	17860.16151
1535	17856.46494
1536	17853.86778
1537	17850.31828
1538	17848.99851
1539	17845.09458
1540	17841.32489
1541	17837.81782
1542	17833.43489
1543	17831.22107
1544	17827.44665
1545	17825.14124
1546	17823.55764
1547	17820.87268
1548	17819.05656
1549	17815.04044
1550	17811.55502
1551	17810.36719
1552	17807.91079
1553	17805.18963
1554	17800.50234
1555	17798.11565
1556	17795.53253
1557	17792.66779
1558	17791.35996
1559	17789.25555
1560	17783.43122
1561	17781.24776
1562	17775.63954
1563	17774.47101
1564	17771.24749
1565	17767.53987
1566	17763.99412
1567	17759.71675
1568	17756.99814
1569	17753.05679
1570	17750.66744
1571	17747.7193
1572	17744.72249
1573	17743.60374
1574	17741.23201
1575	17737.43422
1576	17733.57212
1577	17731.41962
1578	17728.14515
1579	17725.38435
1580	17724.38481
1581	17719.87545
1582	17718.36372
1583	17714.52086
1584	17712.65816
1585	17709.31569
1586	17707.97803
1587	17705.62958
1588	17701.71882
1589	17700.11425
1590	17694.94169
1591	17693.28034
1592	17692.60147
1593	17691.60222
1594	17688.0003
1595	17685.79486
1596	17683.19079
1597	17680.01059
1598	17677.96826
1599	17676.49891
1600	17675.54979
1601	17674.17454
1602	17671.7844
1603	17668.52904
1604	17667.36396
1605	17663.7366
1606	17661.24706
1607	17657.74847
1608	17656.34709
1609	17655.25065
1610	17651.69883
1611	17651.52488
1612	17647.62246
1613	17644.6718
1614	17642.80211
1615	17641.89171
1616	17639.82632
1617	17638.89126
1618	17635.22354
1619	17634.32702
1620	17631.86396
1621	17630.97031
1622	17628.54504
1623	17626.6408
1624	17622.99521
1625	17619.44876
1626	17615.18142
1627	17613.05907
1628	17608.53154
1629	17605.05906
1630	17603.66923
1631	17602.84411
1632	17602.67888
1633	17599.90773
1634	17598.63342
1635	17595.61585
1636	17592.32256
1637	17590.55371
1638	17589.44789
1639	17586.63127
1640	17584.26385
1641	17578.82262
1642	17577.3631
1643	17573.49876
1644	17570.92935
1645	17568.55857
1646	17566.69605
1647	17562.93502
1648	17560.87215
1649	17559.68184
1650	17557.48847
1651	17555.05673
1652	17552.15581
1653	17548.08749
1654	17544.58935
1655	17543.5868
1656	17539.44594
1657	17537.79952
1658	17535.68834
1659	17533.79952
1660	17532.76104
1661	17530.47136
1662	17529.6186
1663	17528.11755
1664	17524.68683
1665	17522.4568
