iter	R2	RMSE
85	0.7635452771	31735.21675
86	0.7658229566	31582.00018
87	0.7682320908	31419.12774
88	0.7708615997	31240.38741
89	0.7732862544	31074.66093
90	0.7752041625	30942.94213
91	0.7775705788	30779.64371
92	0.7797613387	30627.69063
93	0.7818442573	30482.51508
94	0.7835328658	30364.31277
95	0.7852985149	30240.22351
96	0.7870788486	30114.5845
97	0.7886671358	30002.05425
98	0.7903902091	29879.49512
99	0.7920307742	29762.33563
100	0.7938284829	29633.422
101	0.7948378285	29560.79543
102	0.7964277488	29446.0308
103	0.7978848417	29340.4598
104	0.7991738405	29246.75009
105	0.8002955341	29164.95837
106	0.80136612	29086.67882
107	0.8022360057	29022.91868
108	0.8036264926	28920.70803
109	0.8049280417	28824.70653
110	0.8058281087	28758.13068
111	0.8067794457	28687.59455
112	0.807820323	28610.22031
113	0.8087881085	28538.09118
114	0.8095862739	28478.46639
115	0.8105009308	28409.98556
116	0.8115931188	28327.99602
117	0.8123315849	28272.42532
118	0.8130788069	28216.08433
119	0.814003139	28146.23309
120	0.8149851317	28071.83405
121	0.8155051343	28032.35697
122	0.8158258738	28007.9796
123	0.8165333965	27954.13015
124	0.81723507	27900.62325
125	0.8179720276	27844.315
126	0.8187295881	27786.31362
127	0.8193534826	27738.45509
128	0.8198892618	27697.28983
129	0.8204919587	27650.90987
130	0.8209013112	27619.36412
131	0.8215605962	27568.48206
132	0.8220731476	27528.85957
133	0.8226574994	27483.61692
134	0.8230761328	27451.15893
135	0.8235900336	27411.26202
136	0.8240862283	27372.68455
137	0.8246196345	27331.15328
138	0.8248270108	27314.98982
139	0.8252506628	27281.93947
140	0.8257865717	27240.07419
141	0.8261758348	27209.62451
142	0.8265892982	27177.24443
143	0.8271179213	27135.78942
144	0.8274745615	27107.78562
145	0.8277613947	27085.24214
146	0.8280050331	27066.07878
147	0.8283349633	27040.1065
148	0.8286669223	27013.94931
149	0.8287851967	27004.62359
150	0.8293461705	26960.34787
151	0.8297497269	26928.45154
152	0.8304788215	26870.72931
153	0.8311289041	26819.15766
154	0.8314184877	26796.15277
155	0.831583413	26783.04207
156	0.8320938658	26742.42299
157	0.8323931329	26718.58021
158	0.8327165882	26692.7864
159	0.8329677264	26672.74229
160	0.8334122482	26637.22665
161	0.8338889717	26599.08553
162	0.8343924199	26558.74677
163	0.8345967962	26542.35364
164	0.8348026942	26525.8282
165	0.835109526	26501.18267
166	0.8356364915	26458.80186
167	0.8359497041	26433.57977
168	0.8362745981	26407.39156
169	0.8365416185	26385.84881
170	0.8370346872	26346.02259
171	0.8373953029	26316.85671
172	0.8377018095	26292.04163
173	0.8379496773	26271.95688
174	0.8382992262	26243.60676
175	0.8385479224	26223.41763
176	0.8388168766	26201.56644
177	0.8390575373	26181.9985
178	0.8392478646	26166.51277
179	0.8395273857	26143.75328
180	0.8396904736	26130.46499
181	0.8399819502	26106.69883
182	0.8402322049	26086.2765
183	0.8406519113	26051.98994
184	0.8408316876	26037.28989
185	0.8412833191	26000.32394
186	0.8417695533	25960.46693
187	0.8419123143	25948.75307
188	0.8423725642	25910.95248
189	0.8427036082	25883.72951
190	0.8430342849	25856.50813
191	0.8431659898	25845.65817
192	0.8431857281	25844.03172
193	0.8433282004	25832.28886
194	0.8435642837	25812.81864
195	0.8439891181	25777.74472
196	0.8442922016	25752.69323
197	0.8446806319	25720.5517
198	0.8447644719	25713.60891
199	0.8449649324	25697.00115
200	0.8450401643	25690.76556
201	0.8452528769	25673.12671
202	0.8454995762	25652.65438
203	0.8458285277	25625.33092
204	0.8460137704	25609.9314
205	0.8462932312	25586.68185
206	0.8464203636	25576.09815
207	0.8465656715	25563.99601
208	0.8468065696	25543.91986
209	0.8469527117	25531.73288
210	0.8473301575	25500.23021
211	0.8474753314	25488.10324
212	0.8477943822	25461.4313
213	0.8478099627	25460.12809
214	0.8479302878	25450.0614
215	0.848181435	25429.03699
216	0.8485081543	25401.66013
217	0.848821515	25375.37488
218	0.8489598394	25363.76331
219	0.849240126	25340.2185
220	0.849424091	25324.75306
221	0.8497123828	25300.49813
222	0.8498946349	25285.15266
223	0.8500400921	25272.8986
224	0.8501800497	25261.10225
225	0.8503614501	25245.80468
226	0.8504942117	25234.60296
227	0.8508371889	25205.64134
228	0.8511526422	25178.97446
229	0.8511684661	25177.63604
230	0.8513631836	25161.1606
231	0.8515054123	25149.11953
232	0.8516295631	25138.6042
233	0.8519601514	25110.58257
234	0.8521798148	25091.94596
235	0.8525309538	25062.12594
236	0.8528332743	25036.42333
237	0.8530741152	25015.92866
238	0.8532286698	25002.7678
239	0.8534130381	24987.05913
240	0.8534305769	24985.56426
241	0.8536482548	24967.00368
242	0.8539505422	24941.20586
243	0.8539690314	24939.62709
244	0.8541472336	24924.40547
245	0.8543786677	24904.62304
246	0.8545610748	24889.02022
247	0.8547468799	24873.1167
248	0.8548972667	24860.23726
249	0.8550988767	24842.96048
250	0.8551304014	24840.25792
251	0.855472681	24810.89586
252	0.8556034285	24799.67065
253	0.8559051007	24773.75147
254	0.8559852298	24766.86235
255	0.8563097692	24738.94036
256	0.8565284254	24720.11033
257	0.856819815	24694.9944
258	0.8568247445	24694.56929
259	0.8570344883	24676.47457
260	0.857103502	24670.51782
261	0.8574667998	24639.13689
262	0.8576560209	24622.77653
263	0.8577829148	24611.79897
264	0.8578165809	24608.88571
265	0.8579325892	24598.84439
266	0.85814401	24580.53392
267	0.8583148804	24565.72541
268	0.8585127025	24548.56996
269	0.8586590174	24535.87359
270	0.8588140716	24522.4117
271	0.8588342622	24520.6582
272	0.8589525454	24510.38308
273	0.8591812581	24490.50285
274	0.859304433	24479.78953
275	0.85947661	24464.8063
276	0.8597851268	24437.9355
277	0.8598610804	24431.31566
278	0.8600591977	24414.04003
279	0.8601477693	24406.31271
280	0.8602906286	24393.84398
281	0.8603371798	24389.77962
282	0.8606217788	24364.91671
283	0.8608130462	24348.19311
284	0.8610699089	24325.71603
285	0.8612129651	24313.18872
286	0.861322245	24303.61483
287	0.8614679682	24290.8423
288	0.8617057224	24269.98889
289	0.8619001243	24252.92458
290	0.8621329021	24232.47589
291	0.8622034655	24226.27374
292	0.8623378445	24214.45814
293	0.8625142587	24198.93774
294	0.8627570666	24177.55993
295	0.8628399096	24170.26176
296	0.8630112125	24155.16361
297	0.8630537739	24151.41089
298	0.8631743749	24140.77414
299	0.8632579797	24133.39763
300	0.8633522137	24125.08059
301	0.8634241972	24118.72542
302	0.8636545978	24098.37294
303	0.8637011056	24094.26258
304	0.8638201452	24083.73866
305	0.8639775392	24069.81688
306	0.8641019657	24058.80543
307	0.8642479112	24045.88318
308	0.8643397754	24037.74581
309	0.8644872054	24024.68064
310	0.8647414059	24002.13682
311	0.865003506	23978.87023
312	0.8652826621	23954.06472
313	0.8654116146	23942.59747
314	0.8655844629	23927.21811
315	0.8657272563	23914.50545
316	0.8658263944	23905.67538
317	0.8658444205	23904.06947
318	0.8660281775	23887.69279
319	0.8661515046	23876.69541
320	0.8662786165	23865.35523
321	0.8666393648	23833.14198
322	0.866871762	23812.36684
323	0.8671298806	23789.27108
324	0.8671418191	23788.20231
325	0.8671567965	23786.86142
326	0.8673450485	23770.00128
327	0.8674241441	23762.91378
328	0.8676252318	23744.88545
329	0.8677315529	23735.34779
330	0.8677478684	23733.88385
331	0.867967472	23714.17071
332	0.8680550637	23706.30329
333	0.8681152622	23700.8948
334	0.8681267381	23699.86362
335	0.8682824103	23685.87101
336	0.8683993429	23675.35508
337	0.8686098182	23656.41494
338	0.8688452413	23635.21182
339	0.8688569366	23634.158
340	0.8689664319	23624.28951
341	0.8690860693	23613.50221
342	0.8692244953	23601.01467
343	0.8693719406	23587.70622
344	0.8694191865	23583.4402
345	0.8695325478	23573.20121
346	0.8695732862	23569.52056
347	0.8697440702	23554.08425
348	0.8699740653	23533.28014
349	0.8700849152	23523.24669
350	0.8703297222	23501.07308
351	0.8704437142	23490.74102
352	0.870611938	23475.48516
353	0.8706855159	23468.80941
354	0.8707218447	23465.5126
355	0.8707984328	23458.56075
356	0.8708038854	23458.06574
357	0.8710497228	23435.73683
358	0.8711016495	23431.01771
359	0.8712206084	23420.2031
360	0.8713430658	23409.06521
361	0.8714048484	23403.44389
362	0.8715506115	23390.17618
363	0.8716335414	23382.62434
364	0.8718031053	23367.17576
365	0.8718455684	23363.30544
366	0.8721032817	23339.8023
367	0.8722924341	23322.53675
368	0.8723108465	23320.85542
369	0.8724330574	23309.69258
370	0.8725899839	23295.35096
371	0.8727249472	23283.0095
372	0.872845846	23271.94859
373	0.8729519402	23262.23781
374	0.8731555003	23243.59461
375	0.8732415574	23235.70851
376	0.8732538783	23234.57924
377	0.8733824472	23222.79188
378	0.8735100137	23211.09051
379	0.873688811	23194.67994
380	0.8738733018	23177.73461
381	0.8740584971	23160.71211
382	0.8741665801	23150.77171
383	0.874367696	23132.26372
384	0.8745743743	23113.22838
385	0.8746339627	23107.7373
386	0.8747169189	23100.09071
387	0.8747802057	23094.25546
388	0.8748935017	23083.80552
389	0.8750269991	23071.48621
390	0.8750418099	23070.11904
391	0.8751615834	23059.05994
392	0.8752160424	23054.0298
393	0.8754298021	23034.27512
394	0.8755493828	23023.21662
395	0.8757110279	23008.25969
396	0.8757290199	23006.5943
397	0.8758384491	22996.46262
398	0.8760351336	22978.24104
399	0.8761004229	22972.1892
400	0.8761513503	22967.4675
401	0.8762694194	22956.51705
402	0.8764202778	22942.51793
403	0.8764782719	22937.13401
404	0.8764890291	22936.13522
405	0.8766158391	22924.35781
406	0.8767127304	22915.35501
407	0.8767577497	22911.17076
408	0.8769474593	22893.53013
409	0.8771771522	22872.15334
410	0.8773186624	22858.97347
411	0.8774250102	22849.06354
412	0.877555976	22836.85368
413	0.8777269818	22820.90109
414	0.877903463	22804.42602
415	0.8779975822	22795.63483
416	0.8780733185	22788.55822
417	0.8782175275	22775.07763
418	0.8782269387	22774.1976
419	0.8782739599	22769.80019
420	0.8784322223	22754.99327
421	0.8785793957	22741.21517
422	0.8787034727	22729.59284
423	0.8789156688	22709.70257
424	0.8790239378	22699.54722
425	0.8791052216	22691.92003
426	0.8791840231	22684.52331
427	0.879275175	22675.96431
428	0.8794016918	22664.07925
429	0.8795465186	22650.46649
430	0.8796270699	22642.89166
431	0.8797479948	22631.51544
432	0.8798727139	22619.77628
433	0.8800343621	22604.55211
434	0.8801246527	22596.044
435	0.8803027404	22579.25333
436	0.8804561168	22564.78251
437	0.8805967499	22551.50584
438	0.8807021398	22541.55123
439	0.8807830137	22533.9093
440	0.8809466137	22518.4425
441	0.8810439214	22509.23794
442	0.8811024626	22503.69858
443	0.8812647984	22488.33071
444	0.8813320485	22481.96126
445	0.8814957875	22466.44551
446	0.8815317404	22463.03721
447	0.8816145346	22455.18644
448	0.8817402983	22443.25594
449	0.8818635915	22431.55363
450	0.8819612829	22422.27697
451	0.8821695691	22402.48553
452	0.8822956407	22390.49765
453	0.8825105967	22370.04314
454	0.8825230683	22368.8558
455	0.882615103	22360.0919
456	0.8827913662	22343.29782
457	0.882864047	22336.36923
458	0.8829381469	22329.30315
459	0.8830516541	22318.47489
460	0.8831396329	22310.07836
461	0.8832967696	22295.07365
462	0.8833974117	22285.4582
463	0.8835790602	22268.09282
464	0.883635698	22262.67554
465	0.8836965814	22256.85071
466	0.8837438784	22252.32467
467	0.8838048059	22246.4929
468	0.8838977125	22237.59727
469	0.8839743983	22230.25207
470	0.8840793208	22220.19833
471	0.884215722	22207.12148
472	0.8842689027	22202.02094
473	0.8843680738	22192.50634
474	0.8843885466	22190.54165
475	0.8844842862	22181.35157
476	0.8846157382	22168.72726
477	0.8848192642	22149.16695
478	0.8849338247	22138.14927
479	0.8849744847	22134.23754
480	0.8851409454	22118.2158
481	0.8851983647	22112.68654
482	0.8852423332	22108.45161
483	0.8852954568	22103.3338
484	0.8853702966	22096.12188
485	0.8854439192	22089.02496
486	0.88561434	22072.58834
487	0.8857573945	22058.78167
488	0.8858737652	22047.54396
489	0.8859666316	22038.57191
490	0.8861280105	22022.972
491	0.8862576746	22010.42984
492	0.8863198064	22004.41742
493	0.8864139124	21995.30775
494	0.8865536457	21981.77431
495	0.8866956797	21968.00949
496	0.8867556425	21962.19578
497	0.8868049482	21957.41417
498	0.8868762529	21950.49728
499	0.8869146349	21946.77315
500	0.8869692222	21941.47557
501	0.8870934085	21929.41877
502	0.8871507411	21923.85031
503	0.8872047599	21918.60241
504	0.8873069433	21908.67193
505	0.8874361136	21896.11232
506	0.887527424	21887.22959
507	0.887563997	21883.67073
508	0.8876673397	21873.61151
509	0.887758931	21864.69229
510	0.8878792709	21852.96797
511	0.8878987055	21851.07393
512	0.887974825	21843.65396
513	0.8881653285	21825.07303
514	0.8882334875	21818.42125
515	0.8882796569	21813.91432
516	0.8883534453	21806.70936
517	0.8884010192	21802.06281
518	0.8885135732	21791.06572
519	0.8885855248	21784.03279
520	0.8887128142	21771.58526
521	0.8888179819	21761.29563
522	0.8889103932	21752.25006
523	0.8889531029	21748.06821
524	0.8890779503	21735.83935
525	0.8891937806	21724.48756
526	0.8893811594	21706.1112
527	0.8894037	21703.89958
528	0.889541614	21690.36294
529	0.8896309924	21681.58569
530	0.8896984225	21674.96148
531	0.8897813539	21666.81167
532	0.8898537138	21659.69824
533	0.8899481058	21650.4154
534	0.8900221171	21643.13409
535	0.8900740584	21638.02258
536	0.8901284592	21632.66774
537	0.8901708337	21628.49576
538	0.890256196	21620.089
539	0.8903604336	21609.81889
540	0.8904055065	21605.37653
541	0.890445518	21601.43225
542	0.8905865398	21587.52477
543	0.8906889524	21577.41929
544	0.8907558155	21570.81907
545	0.8908564197	21560.88437
546	0.8909504688	21551.59285
547	0.8910053177	21546.17224
548	0.8910578789	21540.97645
549	0.8910916376	21537.63865
550	0.8912671088	21520.28113
551	0.8913170072	21515.34265
552	0.8914261623	21504.53553
553	0.8915449313	21492.77041
554	0.8916101393	21486.30823
555	0.8917209825	21475.3191
556	0.8917540587	21472.0388
557	0.8918216801	21465.33094
558	0.8918580185	21461.72541
559	0.8919336244	21454.22176
560	0.8920380703	21443.85154
561	0.8920917441	21438.52041
562	0.8921848761	21429.26698
563	0.8922145679	21426.31602
564	0.8922627945	21421.52208
565	0.8923074452	21417.08264
566	0.892388384	21409.03287
567	0.8924469031	21403.21098
568	0.8925422291	21393.72387
569	0.8926140334	21386.57493
570	0.8926514491	21382.84883
571	0.8926931215	21378.69804
572	0.8927739713	21370.6427
573	0.8928244621	21365.61057
574	0.8928981947	21358.25995
575	0.89294879	21353.2145
576	0.8930190891	21346.20216
577	0.8930662898	21341.4926
578	0.8931935418	21328.79054
579	0.8932697815	21321.17682
580	0.8933388355	21314.27834
581	0.8934227249	21305.89482
582	0.8935024591	21297.92348
583	0.8935824984	21289.91864
584	0.8936461265	21283.55296
585	0.8936744902	21280.7147
586	0.8937202827	21276.13159
587	0.893817282	21266.42023
588	0.8938839583	21259.74218
589	0.8939292436	21255.20536
590	0.8939803615	21250.08307
591	0.8941146512	21236.6206
592	0.894216853	21226.3692
593	0.8943002237	21218.003
594	0.8943249582	21215.52027
595	0.8943653624	21211.46408
596	0.8944562373	21202.33826
597	0.8945226039	21195.67113
598	0.8946011053	21187.78224
599	0.8946782591	21180.0259
600	0.894722098	21175.61749
601	0.8947691541	21170.88452
602	0.8948449742	21163.2562
603	0.8949047869	21157.23647
604	0.8949522368	21152.45974
605	0.8950146029	21146.17978
606	0.8950473709	21142.87945
607	0.8951485202	21132.68864
608	0.8952242453	21125.05612
609	0.8952910911	21118.31626
610	0.8953588692	21111.48021
611	0.8954230404	21105.00591
612	0.8954900402	21098.24411
613	0.8955156575	21095.65817
614	0.8956279589	21084.31814
615	0.8957052052	21076.5144
616	0.8957616392	21070.81137
617	0.8958350075	21063.3947
618	0.8959757796	21049.157
619	0.8960665586	21039.97049
620	0.8960937431	21037.21874
621	0.8961970649	21026.75669
622	0.8962459522	21021.8047
623	0.8963125119	21015.06073
624	0.8963481024	21011.45372
625	0.8964190547	21004.26107
626	0.8964768486	20998.40049
627	0.8965347984	20992.52247
628	0.8965689149	20989.06115
629	0.8966138661	20984.49973
630	0.896687802	20976.99493
631	0.8967123983	20974.4977
632	0.8967993606	20965.66617
633	0.8968539992	20960.1154
634	0.8969710931	20948.2148
635	0.8970614343	20939.02853
636	0.8971207761	20932.99222
637	0.8972186876	20923.02875
638	0.8972705109	20917.75329
639	0.8973112533	20913.60491
640	0.8973969794	20904.87359
641	0.8974597638	20898.4766
642	0.8974961351	20894.7699
643	0.8975367533	20890.6296
644	0.8976526526	20878.81124
645	0.8977190144	20872.04126
646	0.8978300185	20860.71212
647	0.8978987562	20853.69363
648	0.8979645344	20846.9751
649	0.8979928843	20844.07881
650	0.8980831478	20834.85456
651	0.8981176403	20831.32861
652	0.8981619448	20826.79878
653	0.898232334	20819.59992
654	0.8982908811	20813.61028
655	0.8983674973	20805.76949
656	0.8984628623	20796.00584
657	0.8984810899	20794.13915
658	0.8985578608	20786.27515
659	0.8986030142	20781.6485
660	0.8986573484	20776.07977
661	0.898702058	20771.49634
662	0.8987230257	20769.34649
663	0.898832656	20758.10224
664	0.8988852357	20752.70723
665	0.8989953909	20741.40008
666	0.8990467546	20736.12561
667	0.8991249057	20728.09781
668	0.8992251767	20717.79326
669	0.8992862799	20711.51136
670	0.8993732325	20702.56864
671	0.8994124914	20698.52976
672	0.8994666271	20692.95909
673	0.8995084895	20688.65034
674	0.8995514604	20684.22655
675	0.8996664142	20672.3876
676	0.8997160596	20667.27259
677	0.8997688182	20661.83542
678	0.8998086364	20657.73092
679	0.8998536876	20653.086
680	0.8998944929	20648.87796
681	0.8999387665	20644.31127
682	0.8999932214	20638.69303
683	0.9000575867	20632.05033
684	0.9001581321	20621.66945
685	0.9002245281	20614.81148
686	0.9003423235	20602.63892
687	0.9004222279	20594.37778
688	0.900497235	20586.61995
689	0.9005470031	20581.47092
690	0.900586511	20577.3825
691	0.9006436514	20571.46797
692	0.9007048805	20565.12833
693	0.9007586545	20559.55897
694	0.900888264	20546.12917
695	0.9009160246	20543.25154
696	0.9009828024	20536.3278
697	0.9010694828	20527.337
698	0.9011488811	20519.09807
699	0.9012133488	20512.40602
700	0.9012626661	20507.28517
701	0.9013009887	20503.30506
702	0.9013506352	20498.14774
703	0.9013782306	20495.28054
704	0.901445069	20488.3343
705	0.9015176594	20480.78758
706	0.9015639071	20475.97809
707	0.9016216569	20469.97086
708	0.9016819817	20463.69389
709	0.901703587	20461.44533
710	0.9017727193	20454.24874
711	0.9017944603	20451.98501
712	0.9018470286	20446.51043
713	0.9019131502	20439.62228
714	0.9020141217	20429.0992
715	0.902079998	20422.23076
716	0.9021118657	20418.90733
717	0.902193379	20410.40395
718	0.9022374476	20405.80529
719	0.9023237707	20396.79427
720	0.9024460348	20384.02465
721	0.9024750171	20380.99648
722	0.9025862152	20369.37394
723	0.9026486708	20362.84312
724	0.9027408732	20353.19791
725	0.9028107405	20345.88611
726	0.9028761525	20339.03818
727	0.9029324247	20333.14525
728	0.9029530829	20330.98145
729	0.9030065979	20325.37509
730	0.9030525706	20320.55763
731	0.9031203659	20313.4513
732	0.9031951893	20305.60541
733	0.9032709062	20297.66274
734	0.9033219919	20292.30211
735	0.9033694277	20287.32321
736	0.90340002	20284.11157
737	0.9034640777	20277.38502
738	0.9034864457	20275.03569
739	0.9035405376	20269.35323
740	0.9036181525	20261.19684
741	0.9036583831	20256.96781
742	0.9037374865	20248.64988
743	0.903815287	20240.46563
744	0.9038483469	20236.98688
745	0.9038770183	20233.96943
746	0.9039281607	20228.58595
747	0.9039428416	20227.04031
748	0.9040259649	20218.28666
749	0.9040645762	20214.21924
750	0.9041125745	20209.16182
751	0.9041598029	20204.1843
752	0.9042296567	20196.81998
753	0.904294342	20189.99815
754	0.9043432318	20184.84061
755	0.9043713692	20181.87172
756	0.9044111211	20177.67658
757	0.9045008572	20168.20323
758	0.9045693004	20160.97477
759	0.9045974084	20158.00547
760	0.9046282496	20154.74693
761	0.9046593268	20151.46291
762	0.9047066789	20146.45805
763	0.9047446532	20142.44348
764	0.904784375	20138.24331
765	0.9048492793	20131.37846
766	0.9048969096	20126.33918
767	0.9049273385	20123.11914
768	0.9049839038	20117.13192
769	0.9050404932	20111.14039
770	0.9050863512	20106.28375
771	0.9051003203	20104.8041
772	0.9051813199	20096.22226
773	0.9052347311	20090.56138
774	0.9052874806	20084.96906
775	0.9053294424	20080.51931
776	0.9053918799	20073.89642
777	0.9054189006	20071.0296
778	0.9054986758	20062.56328
779	0.9055451846	20057.62578
780	0.9055777035	20054.17276
781	0.9056327058	20048.33099
782	0.905682679	20043.02189
783	0.9057692214	20033.82437
784	0.9058103955	20029.44701
785	0.9058809331	20021.94569
786	0.9059242995	20017.33249
787	0.9060045628	20008.79149
788	0.9060611699	20002.76562
789	0.9060924914	19999.43063
790	0.9061515086	19993.14522
791	0.9062055682	19987.38605
792	0.9062337618	19984.38183
793	0.9063097571	19976.28176
794	0.9063506832	19971.91822
795	0.9063828079	19968.49243
796	0.906444265	19961.93697
797	0.9065206695	19953.78411
798	0.9065419753	19951.51005
799	0.9065797431	19947.47829
800	0.9066282959	19942.29402
801	0.9066589121	19939.02426
802	0.9067199272	19932.50633
803	0.9067843041	19925.62697
804	0.9068596973	19917.56737
805	0.9069175821	19911.37724
806	0.9069736927	19905.37498
807	0.907025282	19899.85479
808	0.9070819577	19893.78857
809	0.9071477766	19886.74139
810	0.9072045529	19880.6604
811	0.9072672201	19873.9463
812	0.9073199847	19868.2914
813	0.9073432073	19865.80207
814	0.9074275422	19856.75922
815	0.9074717365	19852.01882
816	0.9075160792	19847.26137
817	0.9075695908	19841.51868
818	0.9076081459	19837.38005
819	0.9076705735	19830.67703
820	0.9077124554	19826.17878
821	0.9077451946	19822.66179
822	0.9077999274	19816.78073
823	0.9078224488	19814.36029
824	0.907882286	19807.92799
825	0.9079253995	19803.29213
826	0.9079499713	19800.64952
827	0.9080193046	19793.19105
828	0.9080541276	19789.44395
829	0.9081230905	19782.02114
830	0.9081663693	19777.36141
831	0.9082278443	19770.74065
832	0.9082633461	19766.91616
833	0.9083041115	19762.52371
834	0.9083313118	19759.59235
835	0.9083559049	19756.9416
836	0.9084035915	19751.80071
837	0.9084823351	19743.30877
838	0.9085044686	19740.92118
839	0.9085532019	19735.66317
840	0.9085721229	19733.62133
841	0.9086216457	19728.27616
842	0.9087080028	19718.95185
843	0.9087173969	19717.93727
844	0.9087262404	19716.98211
845	0.9087666806	19712.61367
846	0.9088305659	19705.71067
847	0.9088468111	19703.95494
848	0.9088999206	19698.21395
849	0.9089350924	19694.41105
850	0.9089801661	19689.53646
851	0.9090270887	19684.46061
852	0.9090794356	19678.79647
853	0.9091679098	19669.21949
854	0.9092377149	19661.66006
855	0.9092805937	19657.01514
856	0.9093325004	19651.39079
857	0.9093663874	19647.71809
858	0.9094171378	19642.21643
859	0.9094572776	19637.86394
860	0.9095255844	19630.45499
861	0.9095444348	19628.40988
862	0.9096378253	19618.27462
863	0.9096807209	19613.6176
864	0.9097370402	19607.50153
865	0.9098226378	19598.20229
866	0.9098462255	19595.63898
867	0.9098733148	19592.69472
868	0.9099173665	19587.90592
869	0.9099731862	19581.83615
870	0.910027607	19575.9167
871	0.910067468	19571.57979
872	0.9101026806	19567.74785
873	0.9101295524	19564.82307
874	0.910154631	19562.09307
875	0.9101886419	19558.39011
876	0.9102548259	19551.18227
877	0.9102884478	19547.51963
878	0.9103766944	19537.90311
879	0.9103925476	19536.17503
880	0.9104424865	19530.73045
881	0.9105102881	19523.33595
882	0.9105845204	19515.23689
883	0.9106474307	19508.37049
884	0.9107084393	19501.70935
885	0.9107634449	19495.70168
886	0.9108114794	19490.45387
887	0.9108342544	19487.96519
888	0.9108686354	19484.20769
889	0.9109320277	19477.27765
890	0.9109519015	19475.10454
891	0.9109913152	19470.79411
892	0.9110598683	19463.29461
893	0.9110936982	19459.59266
894	0.9111346165	19455.11409
895	0.9111786407	19450.29444
896	0.9112323595	19444.41182
897	0.9112886972	19438.2405
898	0.9113305956	19433.6496
899	0.9113825053	19427.96026
900	0.9114398211	19421.67646
901	0.9114858038	19416.63369
902	0.911539867	19410.70309
903	0.9115851025	19405.73946
904	0.9116226851	19401.61462
905	0.9116735952	19396.02563
906	0.9117181366	19391.13447
907	0.9117545498	19387.13498
908	0.9117976164	19382.40364
909	0.9118402761	19377.71585
910	0.9118758244	19373.80865
911	0.9119065521	19370.43067
912	0.9119741578	19362.9965
913	0.9120031766	19359.80461
914	0.9120431461	19355.40735
915	0.9121019408	19348.93722
916	0.9121479742	19343.8699
917	0.9121875428	19339.51317
918	0.9122344742	19334.34447
919	0.9122570665	19331.85582
920	0.9122963392	19327.52899
921	0.9123488801	19321.73881
922	0.9123821906	19318.067
923	0.9124318231	19312.5947
924	0.9124540551	19310.143
925	0.9125187375	19303.00812
926	0.912537344	19300.95522
927	0.9125729842	19297.02234
928	0.9126087876	19293.07065
929	0.9126683953	19286.48983
930	0.9126931342	19283.75794
931	0.9127236402	19280.38867
932	0.9127359725	19279.02644
933	0.9127721091	19275.03424
934	0.9127974672	19272.23231
935	0.9128251831	19269.16938
