iter	Passed	Remaining
259	4360	29182
260	4364	29081
261	4381	29062
262	4397	29042
263	4413	29021
264	4416	28917
265	4433	28903
266	4450	28888
267	4467	28871
268	4477	28810
269	4493	28792
270	4509	28773
271	4512	28668
272	4528	28648
273	4545	28631
274	4561	28612
275	4577	28591
276	4593	28572
277	4609	28552
278	4625	28531
279	4641	28512
280	4657	28493
281	4659	28389
282	4675	28369
283	4693	28357
284	4717	28385
285	4740	28408
286	4765	28444
287	4788	28464
288	4812	28493
289	4835	28512
290	4858	28533
291	4879	28542
292	4901	28557
293	4925	28579
294	4948	28598
295	4971	28620
296	4994	28636
297	5015	28647
298	5042	28685
299	5101	28911
300	5125	28930
301	5154	28981
302	5177	28994
303	5194	28978
304	5210	28958
305	5265	29148
306	5292	29188
307	5318	29216
308	5377	29428
309	5403	29456
310	5426	29470
311	5465	29571
312	5482	29547
313	5498	29525
314	5515	29504
315	5532	29483
316	5549	29464
317	5560	29410
318	5576	29386
319	5592	29361
320	5608	29337
321	5625	29315
322	5641	29290
323	5658	29272
324	5662	29183
325	5666	29095
326	5682	29075
327	5699	29052
328	5715	29029
329	5732	29007
330	5737	28928
331	5754	28911
332	5771	28892
333	5788	28873
334	5797	28815
335	5813	28790
336	5830	28770
337	5846	28746
338	5862	28726
339	5868	28649
340	5884	28628
341	5900	28605
342	5916	28581
343	5932	28559
344	5948	28533
345	5964	28510
346	5979	28486
347	5995	28463
348	6011	28439
349	6027	28416
350	6043	28393
351	6059	28371
352	6076	28349
353	6078	28263
354	6099	28265
355	6116	28247
356	6119	28163
357	6183	28359
358	6207	28374
359	6224	28354
360	6240	28333
361	6256	28311
362	6273	28290
363	6289	28269
364	6306	28248
365	6322	28227
366	6339	28208
367	6362	28217
368	6381	28208
369	6406	28223
370	6433	28249
371	6458	28265
372	6481	28273
373	6505	28283
374	6527	28285
375	6550	28292
376	6572	28296
377	6595	28301
378	6618	28306
379	6641	28315
380	6665	28322
381	6688	28328
382	6709	28327
383	6732	28333
384	6754	28335
385	6777	28338
386	6795	28324
387	6815	28314
388	6833	28299
389	6849	28275
390	6865	28250
391	6881	28228
392	6947	28407
393	6975	28434
394	7020	28527
395	7047	28546
396	7072	28558
397	7112	28628
398	7132	28617
399	7148	28592
400	7170	28593
401	7187	28572
402	7244	28710
403	7265	28701
404	7284	28688
405	7300	28662
406	7316	28638
407	7333	28613
408	7349	28589
409	7366	28567
410	7383	28547
411	7401	28529
412	7418	28507
413	7435	28483
414	7452	28461
415	7483	28495
416	7500	28473
417	7517	28449
418	7533	28426
419	7550	28404
420	7566	28379
421	7584	28359
422	7601	28338
423	7617	28315
424	7634	28291
425	7650	28269
426	7667	28246
427	7684	28223
428	7701	28202
429	7719	28184
430	7736	28165
431	7753	28143
432	7769	28118
433	7786	28094
434	7802	28072
435	7819	28048
436	7835	28024
437	7851	28000
438	7867	27976
439	7884	27954
440	7900	27931
441	7916	27905
442	7932	27881
443	7949	27859
444	7965	27836
445	7982	27813
446	7999	27790
447	8015	27767
448	8031	27744
449	8047	27720
450	8064	27698
451	8088	27702
452	8109	27694
453	8126	27672
454	8143	27653
455	8160	27632
456	8178	27613
457	8194	27589
458	8210	27566
459	8227	27544
460	8252	27549
461	8270	27531
462	8328	27647
463	8347	27631
464	8368	27626
465	8385	27603
466	8404	27589
467	8424	27576
468	8446	27573
469	8471	27577
470	8497	27585
471	8521	27586
472	8544	27585
473	8567	27581
474	8574	27529
475	8594	27517
476	8618	27516
477	8641	27514
478	8659	27495
479	8681	27491
480	8703	27486
481	8726	27483
482	8748	27477
483	8769	27466
484	8792	27465
485	8814	27457
486	8834	27446
487	8857	27442
488	8879	27437
489	8897	27419
490	8914	27396
491	8932	27378
492	8994	27495
493	9051	27594
494	9080	27607
495	9109	27621
496	9134	27623
497	9155	27613
498	9171	27589
499	9188	27565
500	9205	27541
501	9222	27520
502	9239	27496
503	9256	27474
504	9272	27450
505	9288	27424
506	9305	27401
507	9321	27376
508	9345	27376
509	9404	27475
510	9425	27464
511	9430	27406
512	9495	27524
513	9529	27551
514	9545	27525
515	9561	27499
516	9578	27474
517	9594	27450
518	9610	27424
519	9627	27400
520	9643	27376
521	9660	27351
522	9676	27327
523	9692	27303
524	9710	27281
525	9727	27257
526	9742	27231
527	9759	27207
528	9777	27188
529	9793	27163
530	9809	27137
531	9825	27112
532	9841	27086
533	9857	27060
534	9873	27036
535	9889	27012
536	9906	26988
537	9922	26964
538	9939	26940
539	9955	26915
540	9971	26891
541	9988	26868
542	10004	26844
543	10021	26821
544	10037	26797
545	10053	26773
546	10070	26749
547	10086	26726
548	10103	26702
549	10119	26679
550	10136	26655
551	10152	26632
552	10168	26608
553	10185	26585
554	10201	26561
555	10218	26537
556	10234	26514
557	10250	26490
558	10267	26467
559	10283	26444
560	10300	26420
561	10316	26397
562	10333	26373
563	10349	26351
564	10366	26327
565	10382	26304
566	10405	26298
567	10423	26279
568	10447	26274
569	10517	26387
570	10543	26385
571	10568	26384
572	10591	26377
573	10612	26364
574	10630	26345
575	10653	26337
576	10675	26329
577	10699	26322
578	10720	26310
579	10740	26294
580	10764	26289
581	10785	26278
582	10809	26272
583	10832	26264
584	10853	26251
585	10869	26228
586	10889	26213
587	10911	26202
588	10933	26192
589	10954	26180
590	10971	26158
591	10989	26136
592	11041	26197
593	11100	26274
594	11127	26275
595	11149	26264
596	11179	26271
597	11212	26287
598	11231	26270
599	11248	26246
600	11265	26223
601	11281	26198
602	11290	26158
603	11306	26132
604	11322	26107
605	11338	26082
606	11354	26057
607	11370	26032
608	11386	26007
609	11402	25983
610	11418	25958
611	11435	25934
612	11451	25911
613	11469	25890
614	11487	25869
615	11509	25858
616	11526	25836
617	11702	26168
618	11722	26152
619	11745	26142
620	11762	26119
621	11779	26095
622	11796	26072
623	11812	26049
624	11830	26027
625	11847	26003
626	11863	25978
627	11879	25954
628	11896	25929
629	11912	25904
630	11928	25879
631	11945	25856
632	11966	25842
633	11983	25819
634	12000	25797
635	12017	25773
636	12033	25748
637	12049	25724
638	12066	25699
639	12082	25675
640	12099	25651
641	12115	25627
642	12131	25603
643	12148	25579
644	12164	25555
645	12181	25531
646	12197	25507
647	12214	25484
648	12230	25459
649	12247	25436
650	12263	25412
651	12279	25388
652	12296	25364
653	12312	25340
654	12328	25316
655	12345	25293
656	12361	25269
657	12378	25245
658	12394	25221
659	12411	25198
660	12427	25175
661	12444	25151
662	12460	25127
663	12476	25104
664	12494	25083
665	12513	25064
666	12530	25043
667	12552	25030
668	12579	25027
669	12604	25020
670	12625	25006
671	12649	24998
672	12672	24987
673	12695	24975
674	12731	24992
675	12805	25080
676	12827	25068
677	12849	25053
678	12873	25045
679	12896	25033
680	12918	25020
681	12940	25008
682	12964	24997
683	12983	24980
684	12999	24956
685	13015	24931
686	13065	24970
687	13123	25027
688	13189	25097
689	13226	25110
690	13245	25092
691	13261	25066
692	13266	25021
693	13283	24997
694	13300	24973
695	13316	24949
696	13333	24925
697	13349	24901
698	13365	24876
699	13382	24852
700	13398	24828
701	13415	24804
702	13431	24780
703	13447	24755
704	13464	24731
705	13480	24707
706	13496	24683
707	13513	24659
708	13529	24635
709	13545	24611
710	13562	24587
711	13578	24563
712	13595	24540
713	13612	24518
714	13631	24497
715	13648	24476
716	13665	24453
717	13682	24430
718	13698	24406
719	13715	24382
720	13733	24362
721	13750	24338
722	13765	24313
723	13782	24290
724	13798	24267
725	13824	24259
726	13893	24328
727	13912	24308
728	13935	24296
729	13951	24271
730	13967	24247
731	13983	24222
732	13999	24198
733	14015	24174
734	14032	24150
735	14047	24125
736	14064	24102
737	14081	24079
738	14097	24056
739	14114	24032
740	14130	24008
741	14146	23984
742	14163	23961
743	14179	23937
744	14196	23914
745	14212	23890
746	14229	23868
747	14247	23846
748	14263	23822
749	14279	23798
750	14295	23774
751	14311	23751
752	14327	23727
753	14343	23703
754	14360	23680
755	14376	23656
756	14393	23633
757	14409	23610
758	14425	23586
759	14442	23563
760	14458	23540
761	14474	23517
762	14491	23494
763	14507	23470
764	14524	23448
765	14540	23424
766	14557	23401
767	14573	23378
768	14589	23355
769	14606	23332
770	14623	23310
771	14643	23292
772	14665	23279
773	14689	23268
774	14707	23247
775	14730	23234
776	14749	23215
777	14770	23199
778	14788	23179
779	14810	23165
780	14833	23152
781	14855	23138
782	14876	23122
783	14907	23122
784	14926	23102
785	15002	23171
786	15023	23154
787	15093	23214
788	15123	23212
789	15196	23275
790	15223	23268
791	15250	23260
792	15270	23242
793	15307	23250
794	15336	23245
795	15378	23261
796	15395	23238
797	15412	23215
798	15428	23190
799	15445	23167
800	15461	23144
801	15478	23120
802	15494	23097
803	15511	23073
804	15527	23049
805	15543	23026
806	15559	23002
807	15576	22979
808	15592	22955
809	15609	22932
810	15626	22909
811	15642	22886
812	15658	22861
813	15676	22840
814	15693	22818
815	15710	22795
816	15725	22770
817	15741	22746
818	15757	22722
819	15773	22698
820	15789	22675
821	15795	22636
822	15812	22613
823	15828	22589
824	15844	22566
825	15861	22543
826	15877	22520
827	15893	22497
828	15911	22476
829	15931	22457
830	15948	22435
831	15964	22412
832	15981	22389
833	16005	22377
834	16023	22356
835	16094	22408
836	16115	22392
837	16135	22374
838	16151	22350
839	16168	22327
840	16184	22303
841	16200	22280
842	16216	22257
843	16233	22234
844	16236	22193
845	16252	22169
846	16268	22146
847	16284	22122
848	16300	22099
849	16317	22076
850	16333	22053
851	16349	22029
852	16365	22006
853	16381	21983
854	16397	21959
855	16414	21937
856	16433	21917
857	16449	21893
858	16465	21870
859	16481	21847
860	16497	21823
861	16513	21800
862	16529	21777
863	16545	21754
864	16561	21731
865	16578	21708
866	16594	21686
867	16611	21663
868	16628	21641
869	16643	21618
870	16660	21595
871	16677	21573
872	16694	21551
873	16717	21538
874	16738	21520
875	16761	21507
876	16781	21488
877	16805	21475
878	16828	21461
879	16851	21447
880	16875	21434
881	16897	21419
882	16918	21402
883	16941	21388
884	16964	21372
885	16983	21354
886	17004	21336
887	17020	21314
888	17040	21295
889	17115	21346
890	17204	21413
891	17232	21405
892	17354	21513
893	17375	21495
894	17395	21477
895	17415	21458
896	17432	21435
897	17449	21413
898	17465	21390
899	17483	21368
900	17499	21344
901	17515	21321
902	17532	21299
903	17549	21276
904	17565	21253
905	17582	21230
906	17598	21207
907	17615	21184
908	17631	21161
909	17647	21138
910	17664	21115
911	17680	21092
912	17696	21069
913	17713	21047
914	17731	21025
915	17749	21005
916	17765	20981
917	17781	20958
918	17797	20934
919	17813	20911
920	17829	20888
921	17846	20866
922	17862	20842
923	17878	20819
924	17894	20796
925	17911	20773
926	17927	20750
927	17943	20727
928	17959	20705
929	17976	20682
930	17992	20659
931	18009	20637
932	18025	20614
933	18042	20592
934	18058	20569
935	18074	20546
936	18091	20523
937	18107	20501
938	18124	20478
939	18140	20456
940	18157	20434
941	18173	20411
942	18189	20388
943	18206	20366
944	18224	20345
945	18240	20322
946	18256	20299
947	18272	20276
948	18288	20254
949	18304	20231
950	18321	20209
951	18337	20186
952	18360	20172
953	18379	20151
954	18446	20185
955	18466	20166
956	18487	20149
957	18505	20128
958	18521	20105
959	18537	20082
960	18553	20059
961	18570	20037
962	18587	20015
963	18603	19992
964	18619	19969
965	18634	19946
966	18653	19926
967	18669	19903
968	18684	19880
969	18700	19857
970	18705	19822
971	18722	19801
972	18739	19779
973	18757	19759
974	18775	19738
975	18795	19720
976	18820	19706
977	18844	19691
978	18863	19672
979	18881	19652
980	18904	19636
981	18927	19621
982	18950	19605
983	18972	19589
984	18995	19574
985	19017	19557
986	19041	19542
987	19064	19527
988	19087	19511
989	19111	19497
990	19133	19480
991	19156	19465
992	19178	19449
993	19199	19431
994	19216	19409
995	19232	19386
996	19251	19367
997	19268	19345
998	19284	19322
999	19335	19335
1000	19363	19325
1001	19382	19305
1002	19413	19297
1003	19482	19327
1004	19515	19321
1005	19570	19336
1006	19613	19340
1007	19634	19322
1008	19654	19304
1009	19670	19281
1010	19686	19258
1011	19703	19235
1012	19719	19213
1013	19735	19190
1014	19752	19168
1015	19768	19145
1016	19784	19123
1017	19801	19101
1018	19817	19078
1019	19834	19056
1020	19851	19034
1021	19867	19012
1022	19883	18989
1023	19899	18967
1024	19916	18944
1025	19932	18922
1026	19949	18900
1027	19964	18877
1028	19981	18855
1029	19997	18832
1030	20014	18810
1031	20030	18788
1032	20047	18766
1033	20063	18743
1034	20080	18722
1035	20096	18699
1036	20112	18677
1037	20129	18655
1038	20148	18635
1039	20167	18616
1040	20185	18595
1041	20205	18576
1042	20223	18555
1043	20241	18535
1044	20259	18514
1045	20276	18493
1046	20293	18471
1047	20309	18449
1048	20326	18427
1049	20343	18406
1050	20361	18385
1051	20382	18367
1052	20404	18350
1053	20426	18333
1054	20447	18315
1055	20470	18299
1056	20494	18284
1057	20515	18266
1058	20541	18252
1059	20561	18233
1060	20580	18214
1061	20609	18203
1062	20628	18183
1063	20652	18168
1064	20757	18223
1065	20787	18213
1066	20865	18244
1067	20905	18243
1068	20927	18225
1069	20950	18209
1070	20969	18189
1071	20993	18173
1072	21017	18157
1073	21041	18141
1074	21063	18124
1075	21087	18108
1076	21108	18090
1077	21132	18074
1078	21157	18058
1079	21175	18038
1080	21193	18017
1081	21211	17996
1082	21267	18007
1083	21322	18017
1084	21352	18006
1085	21388	18000
1086	21419	17990
1087	21444	17975
1088	21461	17953
1089	21478	17931
1090	21494	17908
1091	21511	17886
1092	21528	17865
1093	21545	17843
1094	21563	17821
1095	21580	17800
1096	21598	17779
1097	21615	17757
1098	21632	17735
1099	21648	17712
1100	21664	17689
1101	21681	17667
1102	21698	17645
1103	21714	17623
1104	21730	17601
1105	21754	17584
1106	21776	17566
1107	21992	17705
1108	22018	17690
1109	22045	17676
1110	22070	17660
1111	22088	17638
1112	22106	17617
1113	22127	17599
1114	22145	17577
1115	22163	17556
1116	22181	17534
1117	22202	17515
1118	22219	17493
1119	22235	17470
1120	22251	17447
1121	22266	17424
1122	22282	17401
1123	22299	17379
1124	22315	17356
1125	22320	17325
1126	22336	17302
1127	22353	17280
1128	22369	17257
1129	22385	17234
1130	22401	17212
1131	22418	17189
1132	22434	17167
1133	22450	17144
1134	22466	17122
1135	22483	17099
1136	22499	17077
1137	22515	17054
1138	22532	17032
1139	22548	17010
1140	22564	16987
1141	22580	16964
1142	22596	16942
1143	22612	16919
1144	22627	16896
1145	22644	16874
1146	22660	16851
1147	22676	16829
1148	22692	16807
1149	22708	16784
1150	22724	16761
1151	22741	16740
1152	22760	16719
1153	22776	16697
1154	22792	16674
1155	22808	16652
1156	22823	16629
1157	22839	16607
1158	22855	16584
1159	22872	16562
1160	22889	16540
1161	22905	16518
1162	22921	16496
1163	22938	16474
1164	22953	16451
1165	22970	16429
1166	22994	16413
1167	23087	16445
1168	23136	16446
1169	23215	16469
1170	23268	16472
1171	23296	16458
1172	23323	16443
1173	23344	16424
1174	23390	16422
1175	23413	16405
1176	23436	16387
1177	23458	16368
1178	23481	16351
1179	23501	16331
1180	23518	16309
1181	23534	16287
1182	23598	16297
1183	23624	16281
1184	23672	16281
1185	23698	16265
1186	23726	16250
1187	23758	16238
1188	23780	16220
1189	23796	16197
1190	23811	16174
1191	23827	16151
1192	23843	16128
1193	23860	16106
1194	23876	16084
1195	23893	16061
1196	23909	16039
1197	23925	16017
1198	23942	15994
1199	23951	15967
1200	23968	15945
1201	23984	15923
1202	24001	15900
1203	24017	15878
1204	24033	15856
1205	24051	15834
1206	24067	15812
1207	24091	15795
1208	24110	15774
1209	24186	15790
1210	24206	15771
1211	24230	15754
1212	24247	15731
1213	24264	15709
1214	24282	15688
1215	24299	15666
1216	24315	15644
1217	24332	15622
1218	24349	15600
1219	24366	15578
1220	24383	15556
1221	24401	15535
1222	24417	15512
1223	24434	15490
1224	24451	15469
1225	24468	15447
1226	24484	15424
1227	24501	15403
1228	24517	15381
1229	24533	15358
1230	24550	15336
1231	24566	15314
1232	24582	15291
1233	24598	15269
1234	24613	15246
1235	24629	15224
1236	24646	15202
1237	24661	15179
1238	24678	15157
1239	24695	15135
1240	24711	15113
1241	24727	15091
1242	24744	15069
1243	24762	15048
1244	24778	15026
1245	24794	15003
1246	24811	14982
1247	24827	14960
1248	24844	14938
1249	24860	14916
1250	24877	14894
1251	24893	14872
1252	24909	14850
1253	24925	14828
1254	24942	14806
1255	24958	14784
1256	24975	14762
1257	24991	14740
1258	25008	14718
1259	25024	14696
1260	25040	14674
1261	25057	14653
1262	25066	14627
1263	25083	14605
1264	25099	14583
1265	25116	14561
1266	25126	14536
1267	25142	14514
1268	25158	14492
1269	25179	14473
1270	25197	14452
1271	25220	14434
1272	25321	14460
1273	25353	14447
1274	25377	14430
1275	25399	14411
1276	25422	14393
1277	25446	14375
1278	25469	14357
1279	25491	14339
1280	25514	14320
1281	25537	14302
1282	25558	14283
1283	25575	14261
1284	25593	14240
1285	25616	14222
1286	25638	14203
1287	25661	14185
1288	25684	14167
1289	25706	14148
1290	25722	14126
1291	25738	14104
1292	25754	14082
1293	25773	14061
1294	25789	14040
1295	25805	14018
1296	25822	13996
1297	25838	13974
1298	25854	13952
1299	25870	13930
1300	25887	13908
1301	25903	13886
1302	25920	13865
1303	25936	13843
1304	25952	13821
1305	25968	13799
1306	25985	13777
1307	26001	13756
1308	26018	13734
1309	26034	13712
1310	26050	13691
1311	26066	13669
1312	26082	13647
1313	26100	13626
1314	26159	13626
1315	26227	13632
1316	26254	13615
1317	26279	13598
1318	26323	13590
1319	26340	13569
1320	26415	13577
1321	26434	13557
1322	26460	13540
1323	26526	13543
1324	26555	13528
1325	26572	13506
1326	26588	13484
1327	26604	13462
1328	26620	13440
1329	26637	13418
1330	26653	13396
1331	26669	13374
1332	26685	13352
1333	26706	13333
1334	26721	13310
1335	26737	13288
1336	26753	13266
1337	26769	13244
1338	26785	13222
1339	26801	13200
1340	26817	13178
1341	26821	13150
1342	26837	13128
1343	26853	13107
1344	26869	13085
1345	26885	13063
1346	26901	13041
1347	26917	13019
1348	26933	12997
1349	26949	12975
1350	26965	12953
1351	26984	12933
1352	27008	12915
1353	27031	12896
1354	27055	12878
1355	27076	12859
1356	27095	12839
1357	27113	12817
1358	27130	12796
1359	27152	12777
1360	27175	12759
1361	27200	12741
1362	27224	12723
1363	27247	12704
1364	27265	12683
1365	27270	12657
1366	27294	12638
1367	27317	12620
1368	27341	12602
1369	27365	12583
1370	27387	12564
1371	27410	12546
1372	27441	12531
1373	27470	12515
1374	27561	12528
1375	27634	12531
1376	27662	12515
1377	27690	12498
1378	27739	12491
1379	27767	12475
1380	27804	12462
1381	27821	12441
1382	27837	12419
1383	27853	12397
1384	27869	12375
1385	27885	12353
1386	27902	12331
1387	27919	12310
1388	27936	12288
1389	27952	12266
1390	27968	12245
1391	27985	12223
1392	28001	12201
1393	28018	12180
1394	28034	12158
1395	28050	12136
1396	28066	12114
1397	28075	12089
1398	28091	12067
1399	28107	12046
1400	28124	12024
1401	28140	12002
1402	28157	11981
1403	28173	11959
1404	28189	11937
1405	28206	11916
1406	28223	11895
1407	28239	11873
1408	28255	11851
1409	28271	11830
1410	28288	11808
1411	28304	11786
1412	28320	11765
1413	28338	11744
1414	28341	11717
1415	28362	11697
1416	28378	11675
1417	28394	11654
1418	28410	11632
1419	28428	11611
1420	28449	11592
1421	28467	11571
1422	28482	11549
1423	28499	11527
1424	28515	11506
1425	28532	11484
1426	28555	11466
1427	28637	11470
1428	28658	11451
1429	28682	11432
1430	28702	11412
1431	28719	11391
1432	28735	11370
1433	28751	11348
1434	28768	11326
1435	28785	11305
1436	28801	11284
1437	28818	11262
1438	28835	11241
1439	28851	11220
1440	28868	11198
1441	28885	11177
1442	28889	11151
1443	28905	11129
1444	28921	11108
1445	28938	11087
1446	28956	11066
1447	28972	11044
1448	28988	11023
1449	29004	11001
1450	29020	10980
1451	29036	10958
1452	29052	10937
1453	29068	10915
1454	29084	10894
1455	29100	10872
1456	29117	10851
1457	29133	10830
1458	29149	10808
1459	29166	10787
1460	29182	10766
1461	29199	10745
1462	29215	10723
1463	29231	10702
1464	29248	10681
1465	29264	10659
1466	29281	10638
1467	29297	10617
1468	29314	10596
1469	29329	10574
1470	29347	10553
1471	29370	10535
1472	29390	10515
1473	29415	10497
1474	29435	10476
1475	29461	10459
1476	29483	10439
1477	29502	10419
1478	29522	10399
1479	29545	10380
1480	29568	10361
1481	29591	10343
1482	29614	10324
1483	29636	10304
1484	29664	10287
1485	29687	10268
1486	29781	10274
1487	29825	10262
1488	29846	10242
1489	29863	10221
1490	29927	10216
1491	29962	10201
1492	30003	10188
1493	30028	10170
1494	30039	10146
1495	30065	10129
1496	30094	10111
1497	30110	10090
1498	30126	10069
1499	30142	10047
1500	30158	10026
1501	30175	10004
1502	30191	9983
1503	30207	9962
1504	30223	9940
1505	30240	9919
1506	30256	9898
1507	30273	9876
1508	30289	9855
1509	30306	9834
1510	30322	9813
1511	30338	9791
1512	30354	9770
1513	30372	9749
1514	30391	9729
1515	30409	9708
1516	30425	9687
1517	30441	9666
1518	30458	9644
1519	30474	9623
1520	30490	9602
1521	30507	9581
1522	30523	9559
1523	30539	9538
1524	30555	9517
1525	30571	9496
1526	30587	9474
1527	30604	9453
1528	30620	9432
1529	30636	9411
1530	30646	9388
1531	30663	9367
1532	30679	9345
1533	30695	9324
1534	30711	9303
1535	30727	9282
1536	30743	9260
1537	30765	9241
1538	30821	9232
1539	30870	9221
1540	30894	9202
1541	30957	9195
1542	30988	9177
1543	31004	9156
1544	31021	9135
1545	31038	9114
1546	31055	9093
1547	31071	9072
1548	31087	9051
1549	31103	9030
1550	31120	9009
1551	31136	8987
1552	31154	8967
1553	31173	8946
1554	31189	8925
1555	31205	8904
1556	31221	8883
1557	31237	8861
1558	31253	8840
1559	31255	8815
1560	31271	8794
1561	31287	8773
1562	31303	8752
1563	31318	8730
1564	31334	8709
1565	31350	8688
1566	31366	8667
1567	31384	8646
1568	31407	8627
1569	31413	8603
1570	31436	8584
1571	31459	8565
1572	31484	8546
1573	31504	8526
1574	31526	8507
1575	31549	8487
1576	31571	8468
1577	31594	8449
1578	31616	8429
1579	31638	8410
1580	31661	8391
1581	31683	8371
1582	31706	8352
1583	31728	8332
1584	31744	8311
1585	31763	8291
1586	31785	8271
1587	31808	8252
1588	31831	8233
1589	31854	8213
1590	31872	8193
1591	32139	8236
1592	32197	8226
1593	32218	8206
1594	32237	8185
1595	32254	8164
1596	32272	8143
1597	32288	8122
1598	32304	8101
1599	32320	8080
1600	32337	8059
1601	32354	8038
1602	32371	8017
1603	32388	7996
1604	32405	7975
1605	32420	7953
1606	32437	7932
1607	32453	7911
1608	32469	7890
1609	32485	7869
1610	32502	7848
1611	32518	7827
1612	32535	7805
1613	32551	7785
1614	32569	7764
1615	32586	7743
1616	32602	7722
1617	32618	7700
1618	32634	7679
1619	32650	7658
1620	32666	7637
1621	32682	7616
1622	32698	7595
1623	32715	7574
1624	32732	7553
1625	32748	7532
1626	32764	7511
1627	32781	7490
1628	32797	7469
1629	32814	7448
1630	32830	7427
1631	32846	7406
1632	32864	7385
1633	32882	7365
1634	32898	7344
1635	32914	7323
1636	32929	7302
1637	32945	7281
1638	32962	7260
1639	32977	7239
1640	32994	7218
1641	33011	7197
1642	33028	7176
1643	33044	7155
1644	33060	7134
1645	33076	7113
1646	33092	7092
1647	33109	7071
1648	33125	7050
1649	33142	7030
1650	33158	7009
1651	33181	6989
1652	33199	6969
1653	33284	6962
1654	33304	6942
1655	33330	6923
1656	33351	6903
1657	33369	6883
1658	33387	6862
1659	33403	6841
1660	33420	6820
1661	33436	6799
1662	33453	6779
1663	33469	6758
1664	33485	6737
1665	33501	6716
1666	33518	6695
1667	33534	6674
1668	33551	6653
1669	33568	6633
1670	33589	6613
1671	33606	6592
