iter	RMSE
233	26047.92866
234	26028.0452
235	26011.06462
236	25980.57943
237	25953.09979
238	25927.77146
239	25903.30856
240	25883.96127
241	25859.43532
242	25858.96902
243	25838.48622
244	25810.88507
245	25800.16367
246	25795.46449
247	25794.50177
248	25770.26263
249	25754.09509
250	25740.91174
251	25721.9844
252	25706.37063
253	25694.12343
254	25673.80792
255	25663.51622
256	25646.06342
257	25631.07764
258	25617.06367
259	25606.14608
260	25594.90281
261	25574.56005
262	25562.59345
263	25539.42823
264	25536.65339
265	25522.11675
266	25515.59311
267	25503.75034
268	25489.53208
269	25475.53308
270	25445.69821
271	25444.00351
272	25439.52027
273	25417.64524
274	25407.00094
275	25403.56094
276	25391.33793
277	25379.01977
278	25378.60238
279	25357.19923
280	25335.10345
281	25325.86992
282	25296.63596
283	25285.73236
284	25275.40637
285	25267.60743
286	25237.7423
287	25219.73407
288	25206.77504
289	25188.65679
290	25187.8162
291	25166.79741
292	25155.58073
293	25138.32847
294	25113.54335
295	25113.25303
296	25083.18792
297	25066.30476
298	25055.16801
299	25035.57871
300	25010.47374
301	25000.62136
302	24984.08635
303	24964.12259
304	24949.35405
305	24937.9129
306	24917.31812
307	24906.04331
308	24894.69778
309	24885.4614
310	24872.05608
311	24857.02539
312	24837.2368
313	24828.31659
314	24813.78188
315	24796.72264
316	24783.3262
317	24769.76433
318	24754.29916
319	24744.62441
320	24725.57126
321	24707.14752
322	24697.62094
323	24690.94597
324	24666.32716
325	24648.33794
326	24632.9188
327	24624.07879
328	24612.7864
329	24611.72935
330	24598.26051
331	24592.21778
332	24572.16363
333	24559.74809
334	24544.69232
335	24532.89165
336	24519.54765
337	24506.92427
338	24494.12919
339	24483.71018
340	24469.96354
341	24456.65657
342	24444.26542
343	24433.91494
344	24420.38289
345	24406.20155
346	24395.33614
347	24378.18368
348	24367.25539
349	24359.47982
350	24346.1531
351	24337.54949
352	24327.11016
353	24313.02046
354	24297.1914
355	24287.28964
356	24273.10519
357	24260.92616
358	24259.4279
359	24250.43279
360	24238.27806
361	24230.44991
362	24214.92208
363	24207.79544
364	24191.05729
365	24168.80235
366	24159.61118
367	24148.85897
368	24136.88461
369	24128.16339
370	24105.65032
371	24092.97389
372	24085.36243
373	24073.1899
374	24063.65401
375	24049.01198
376	24037.90136
377	24037.09236
378	24028.59117
379	24012.84118
380	23991.07065
381	23973.17525
382	23965.60946
383	23956.23487
384	23947.6316
385	23933.65218
386	23929.13309
387	23917.80939
388	23906.79548
389	23904.52344
390	23888.47415
391	23878.75617
392	23874.15295
393	23864.21943
394	23859.76955
395	23849.76389
396	23840.31578
397	23835.31767
398	23823.81769
399	23806.00855
400	23789.98816
401	23780.95473
402	23779.7666
403	23763.00338
404	23755.19204
405	23741.78185
406	23735.80064
407	23722.31835
408	23712.69385
409	23705.52013
410	23704.15077
411	23695.56035
412	23680.84874
413	23664.79893
414	23650.24781
415	23642.85595
416	23640.18078
417	23629.54437
418	23622.30365
419	23609.30529
420	23598.95604
421	23581.8857
422	23567.25416
423	23557.4323
424	23551.43937
425	23540.26145
426	23534.68177
427	23530.73728
428	23513.38872
429	23502.93733
430	23492.51147
431	23489.27351
432	23475.6178
433	23469.78564
434	23452.9227
435	23446.99271
436	23432.16708
437	23426.27899
438	23419.91977
439	23410.35212
440	23406.00643
441	23389.92082
442	23377.33622
443	23369.69832
444	23354.20687
445	23339.90543
446	23337.20954
447	23330.43165
448	23318.28987
449	23314.01079
450	23309.03692
451	23289.85063
452	23285.41643
453	23265.92846
454	23261.73082
455	23252.02398
456	23248.49639
457	23239.28303
458	23227.10896
459	23219.21072
460	23204.99664
461	23195.4493
462	23190.33173
463	23173.84911
464	23163.74542
465	23153.39621
466	23144.26685
467	23131.21438
468	23121.17571
469	23105.35094
470	23101.28315
471	23097.31788
472	23091.34129
473	23076.10631
474	23071.87365
475	23065.10653
476	23053.45255
477	23045.19694
478	23041.4499
479	23033.38233
480	23021.91691
481	23020.50704
482	23012.76171
483	22996.47751
484	22984.93875
485	22972.59128
486	22962.84268
487	22948.83718
488	22944.6616
489	22936.9062
490	22932.44201
491	22924.93696
492	22916.3002
493	22903.30184
494	22896.75838
495	22886.63654
496	22876.84133
497	22872.67866
498	22855.40017
499	22849.64347
500	22842.49954
501	22839.08078
502	22825.11432
503	22813.81461
504	22805.95448
505	22801.3362
506	22789.65478
507	22773.35509
508	22758.4393
509	22751.93699
510	22738.58333
511	22734.61125
512	22726.54988
513	22720.77675
514	22712.1597
515	22707.23349
516	22698.49041
517	22692.57587
518	22685.31512
519	22673.53237
520	22663.17226
521	22654.51175
522	22648.14955
523	22642.5923
524	22632.6454
525	22628.42785
526	22623.61953
527	22618.8034
528	22609.44851
529	22596.89012
530	22585.20106
531	22573.63016
532	22568.39082
533	22556.96265
534	22549.59214
535	22533.45686
536	22522.96419
537	22515.60722
538	22508.13609
539	22500.07116
540	22489.88658
541	22483.96749
542	22472.4726
543	22462.4498
544	22455.73732
545	22450.09802
546	22443.21843
547	22433.35627
548	22425.03541
549	22416.16599
550	22406.48281
551	22397.87218
552	22384.69379
553	22373.14903
554	22365.68425
555	22355.74882
556	22348.69606
557	22342.98719
558	22337.60864
559	22328.47751
560	22318.99386
561	22309.0263
562	22305.61101
563	22293.20808
564	22282.85314
565	22278.81487
566	22270.03715
567	22263.98372
568	22258.68313
569	22248.02557
570	22238.30178
571	22228.54151
572	22219.90844
573	22212.53468
574	22197.42832
575	22187.80413
576	22177.5633
577	22171.61679
578	22166.64818
579	22157.02628
580	22151.55833
581	22145.36499
582	22136.73181
583	22123.60198
584	22119.97743
585	22116.66409
586	22108.60168
587	22105.30019
588	22095.36096
589	22088.93792
590	22084.29751
591	22079.31067
592	22076.84678
593	22071.66449
594	22063.01772
595	22054.19514
596	22039.30827
597	22037.0626
598	22031.30057
599	22024.45276
600	22015.26771
601	22009.80024
602	22004.13028
603	21997.06881
604	21983.04561
605	21976.14763
606	21967.23975
607	21960.85183
608	21955.38588
609	21951.01485
610	21942.92239
611	21930.14584
612	21923.24739
613	21916.11281
614	21909.11814
615	21902.80811
616	21894.43775
617	21890.50683
618	21881.61218
619	21879.90324
620	21872.94477
621	21867.20734
622	21861.08153
623	21849.26316
624	21841.79843
625	21835.88305
626	21831.17606
627	21821.10585
628	21815.84707
629	21806.90102
630	21801.90934
631	21789.23672
632	21782.28775
633	21773.84317
634	21770.6561
635	21766.50657
636	21756.46531
637	21746.178
638	21737.06659
639	21727.48942
640	21721.10895
641	21712.88765
642	21700.4677
643	21691.12897
644	21682.45232
645	21674.24728
646	21669.00566
647	21664.94985
648	21659.64934
649	21653.32986
650	21645.42894
651	21636.47142
652	21630.51979
653	21622.09498
654	21614.19447
655	21608.14367
656	21600.2926
657	21591.56637
658	21586.51444
659	21580.03373
660	21574.43812
661	21569.11699
662	21564.43733
663	21555.83586
664	21552.57847
665	21543.77893
666	21535.97455
667	21529.6137
668	21521.53859
669	21515.05945
670	21506.53579
671	21499.17805
672	21491.5173
673	21485.43771
674	21479.88024
675	21478.91977
676	21470.86488
677	21460.9366
678	21453.20356
679	21448.26913
680	21443.29284
681	21436.81084
682	21429.2482
683	21420.79858
684	21412.78743
685	21406.99966
686	21400.01921
687	21396.59638
688	21388.69142
689	21378.8209
690	21371.17339
691	21358.83252
692	21350.35484
693	21342.90185
694	21338.62
695	21328.54002
696	21319.83997
697	21312.39611
698	21304.87436
699	21299.91908
700	21293.9392
701	21286.86813
702	21281.00619
703	21274.3773
704	21267.49781
705	21261.31884
706	21256.1445
707	21251.60664
708	21248.03268
709	21242.37725
710	21233.38931
711	21225.49956
712	21221.19462
713	21215.31304
714	21210.16691
715	21207.03374
716	21204.99062
717	21202.54481
718	21195.31591
719	21191.34706
720	21184.72553
721	21180.70727
722	21173.1473
723	21166.44778
724	21163.70133
725	21159.35101
726	21154.6714
727	21147.89613
728	21141.68884
729	21136.20513
730	21131.83959
731	21126.49285
732	21121.92209
733	21117.88737
734	21113.06333
735	21104.58122
736	21095.60276
737	21090.58851
738	21088.17945
739	21084.18885
740	21076.47632
741	21074.2059
742	21068.18449
743	21061.12472
744	21054.16535
745	21050.04732
746	21043.20471
747	21037.53947
748	21029.04869
749	21025.12266
750	21018.42946
751	21015.00567
752	21006.56335
753	20998.06146
754	20987.99171
755	20982.64397
756	20977.60053
757	20975.36908
758	20971.79744
759	20964.69589
760	20959.67603
761	20953.14586
762	20946.52545
763	20940.32163
764	20933.48365
765	20927.65387
766	20924.28922
767	20919.45688
768	20914.06765
769	20907.62981
770	20904.0975
771	20899.24747
772	20893.3304
773	20885.29268
774	20884.71343
775	20879.02252
776	20871.87573
777	20865.17179
778	20857.933
779	20850.76672
780	20843.96605
781	20838.07831
782	20833.63948
783	20830.83453
784	20825.33583
785	20819.59125
786	20816.42103
787	20810.59003
788	20806.24297
789	20800.41524
790	20795.06387
791	20792.64222
792	20790.3728
793	20785.13861
794	20780.36168
795	20776.29881
796	20770.64089
797	20766.13324
798	20760.88308
799	20753.08077
800	20748.31818
801	20746.54784
802	20738.55658
803	20736.12627
804	20730.81937
805	20724.56451
806	20717.40274
807	20712.62338
808	20707.56246
809	20707.09313
810	20698.63404
811	20691.85554
812	20686.24449
813	20677.91935
814	20672.84063
815	20663.71256
816	20658.5564
817	20653.05716
818	20648.66277
819	20642.72864
820	20636.22891
821	20633.42334
822	20628.67157
823	20623.48259
824	20618.14245
825	20613.33015
826	20610.4432
827	20607.47043
828	20604.26488
829	20599.96075
830	20596.97555
831	20590.69426
832	20584.69085
833	20579.82009
834	20571.12284
835	20565.79108
836	20564.5686
837	20553.53439
838	20549.02879
839	20542.52697
840	20532.05451
841	20525.57231
842	20518.2724
843	20513.49578
844	20507.83402
845	20506.64106
846	20501.04373
847	20496.7625
848	20492.29427
849	20487.20595
850	20482.20924
851	20476.50753
852	20472.45992
853	20469.63427
854	20464.30351
855	20463.88082
856	20462.7091
857	20457.9114
858	20453.11663
859	20450.9511
860	20445.48501
861	20445.08347
862	20440.39239
863	20434.11768
864	20429.44182
865	20424.83606
866	20419.42131
867	20413.90378
868	20407.3185
869	20402.87224
870	20397.99285
871	20394.52388
872	20392.70606
873	20387.61943
874	20384.66775
875	20378.6785
876	20375.19511
877	20368.26883
878	20363.48163
879	20355.5404
880	20349.66181
881	20347.56995
882	20339.47742
883	20329.34981
884	20324.91208
885	20318.28948
886	20314.24647
887	20309.30637
888	20304.7355
889	20299.82199
890	20295.39601
891	20291.31641
892	20285.68973
893	20283.22422
894	20280.50807
895	20271.48835
896	20267.17699
897	20264.91936
898	20258.74009
899	20251.30722
900	20245.50337
901	20240.41069
902	20235.52649
903	20232.06899
904	20225.43542
905	20219.05889
906	20213.54195
907	20210.04769
908	20207.70498
909	20198.60373
910	20190.90984
911	20187.23766
912	20181.71868
913	20178.26573
914	20173.57986
915	20173.22166
916	20168.82632
917	20164.28783
918	20159.89902
919	20155.28603
920	20153.676
921	20150.51844
922	20150.17396
923	20143.85225
924	20142.26877
925	20138.66541
926	20133.96931
927	20128.84306
928	20121.7807
929	20116.35562
930	20115.36316
931	20110.03481
932	20101.6967
933	20096.74515
934	20092.85353
935	20086.62452
936	20082.23575
937	20079.48577
938	20075.36331
939	20069.96044
940	20068.24653
941	20060.69688
942	20054.42599
943	20047.63279
944	20045.38071
945	20038.72799
946	20034.72143
947	20029.29942
948	20023.11005
949	20017.14815
950	20013.48008
951	20009.2816
952	20005.07289
953	20000.47506
954	19994.86094
955	19992.03379
956	19985.25425
957	19983.3256
958	19981.23353
959	19976.22086
960	19972.55213
961	19968.07518
962	19962.10093
963	19959.31065
964	19956.24184
965	19951.90136
966	19946.71919
967	19943.15678
968	19934.03327
969	19929.76681
970	19921.13582
971	19915.42281
972	19906.0147
973	19898.63764
974	19895.40647
975	19890.54446
976	19888.19332
977	19886.20316
978	19885.90524
979	19882.00409
980	19877.43949
981	19874.05763
982	19871.84934
983	19864.93843
984	19863.61356
985	19862.54506
986	19858.08567
987	19856.66787
988	19850.32456
989	19847.06806
990	19844.04844
991	19842.48893
992	19837.10096
993	19829.711
994	19824.8114
995	19818.07835
996	19812.94056
997	19807.66443
998	19804.10156
999	19798.67501
1000	19792.2936
1001	19785.35411
1002	19780.2627
1003	19773.51425
1004	19768.90867
1005	19763.30485
1006	19757.37196
1007	19756.09482
1008	19752.63954
1009	19749.0841
1010	19745.88172
1011	19740.9145
1012	19737.8884
1013	19731.55278
1014	19727.55474
1015	19723.59968
1016	19721.25443
1017	19714.98223
1018	19711.55905
1019	19705.16977
1020	19700.0766
1021	19697.15907
1022	19695.38289
1023	19689.85568
1024	19683.64129
1025	19681.65933
1026	19676.37262
1027	19669.59009
1028	19663.78225
1029	19660.4729
1030	19654.86201
1031	19653.04739
1032	19648.53468
1033	19647.25918
1034	19643.42733
1035	19640.19007
1036	19638.498
1037	19633.95206
1038	19628.44895
1039	19625.5141
1040	19622.84953
1041	19618.50752
1042	19611.49223
1043	19607.08452
1044	19602.13644
1045	19597.19277
1046	19593.73042
1047	19589.75013
1048	19584.84463
1049	19578.72973
1050	19577.53406
1051	19571.08004
1052	19566.34899
1053	19561.47727
1054	19558.9997
1055	19554.81489
1056	19548.1592
1057	19544.86758
1058	19539.53979
1059	19537.00671
1060	19530.28557
1061	19528.36467
1062	19523.6957
1063	19517.72267
1064	19514.4503
1065	19511.13449
1066	19507.07907
1067	19500.73144
1068	19498.65999
1069	19497.30773
1070	19492.71877
1071	19488.52534
1072	19482.58936
1073	19476.89633
1074	19472.31351
1075	19468.82761
1076	19466.88371
1077	19460.5552
1078	19456.33299
1079	19452.16787
1080	19449.23432
1081	19444.41655
1082	19439.87052
1083	19435.95665
1084	19433.31017
1085	19427.44647
1086	19423.18272
1087	19412.52346
1088	19411.75961
1089	19407.30039
1090	19399.94868
1091	19395.14564
1092	19389.38686
1093	19384.89296
1094	19382.67161
1095	19380.98677
1096	19377.87279
1097	19374.38568
1098	19370.90319
1099	19365.4352
1100	19362.79372
1101	19360.20624
1102	19355.82315
1103	19352.89101
1104	19349.11102
1105	19345.07505
1106	19343.73091
1107	19337.62172
1108	19333.86873
1109	19328.68318
1110	19325.78335
1111	19321.56681
1112	19318.45311
1113	19317.53597
1114	19313.40303
1115	19311.43896
1116	19309.22012
1117	19307.31426
1118	19304.93976
1119	19299.75237
1120	19297.45707
1121	19296.34309
1122	19294.01061
1123	19290.8855
1124	19285.74035
1125	19281.73284
1126	19280.1689
1127	19277.91864
1128	19274.00534
1129	19268.76394
1130	19266.3599
1131	19263.13595
1132	19258.26535
1133	19252.91595
1134	19248.28229
1135	19246.90895
1136	19242.9013
1137	19239.62482
1138	19236.16277
1139	19232.34569
1140	19228.86426
1141	19226.43816
1142	19221.16254
1143	19216.76047
1144	19213.88587
1145	19210.45266
1146	19203.99128
1147	19201.38121
1148	19200.36293
1149	19195.95429
1150	19192.46578
1151	19186.57477
1152	19182.93348
1153	19181.27531
1154	19176.32612
1155	19170.28524
1156	19167.12616
1157	19162.76223
1158	19153.49267
1159	19152.38066
1160	19148.84239
1161	19146.77875
1162	19141.58106
1163	19139.6434
1164	19136.45943
1165	19130.55853
1166	19127.60395
1167	19123.15312
1168	19116.08487
1169	19109.64799
1170	19105.47202
1171	19098.77198
1172	19093.16708
1173	19089.71585
1174	19087.44214
1175	19086.09277
1176	19079.9848
1177	19077.69734
1178	19072.72002
1179	19067.97637
1180	19062.39495
1181	19057.1336
1182	19056.90916
1183	19055.97957
1184	19053.96926
1185	19049.50042
1186	19045.869
1187	19040.61582
1188	19037.19769
1189	19031.01414
1190	19027.17664
1191	19022.59962
1192	19020.36334
1193	19017.33945
1194	19015.94779
1195	19012.69377
1196	19011.51986
1197	19006.44103
1198	18997.98593
1199	18994.1707
1200	18991.23351
1201	18986.46517
1202	18984.43184
1203	18979.79316
1204	18976.43373
1205	18970.76591
1206	18962.66119
1207	18959.76174
1208	18957.42582
1209	18952.92097
1210	18948.8477
1211	18945.87859
1212	18941.75288
1213	18938.97145
1214	18936.08333
1215	18932.27146
1216	18928.31586
1217	18926.16226
1218	18922.82041
1219	18918.54257
1220	18913.33217
1221	18910.73604
1222	18908.55812
1223	18903.20048
1224	18899.7923
1225	18895.12641
1226	18893.03475
1227	18885.95805
1228	18883.68097
1229	18878.92943
1230	18874.41282
1231	18871.103
1232	18868.82834
1233	18866.88697
1234	18861.83178
1235	18858.7142
1236	18855.94434
1237	18854.36289
1238	18849.40619
1239	18845.36787
1240	18841.11164
1241	18836.9256
1242	18831.3514
1243	18827.91669
1244	18825.78955
1245	18823.59988
1246	18820.25166
1247	18815.40592
1248	18809.06172
1249	18805.36454
1250	18804.59597
1251	18802.54564
1252	18800.29836
1253	18798.74371
1254	18792.47392
1255	18787.86663
1256	18784.99266
1257	18781.98507
1258	18780.02683
1259	18775.36376
