iter	Passed	Remaining
607	11842	27112
608	11858	27085
609	11888	27090
610	11955	27179
611	12012	27243
612	12035	27233
613	12061	27226
614	12080	27205
615	12096	27178
616	12113	27151
617	12129	27124
618	12145	27097
619	12162	27070
620	12179	27045
621	12196	27020
622	12212	26992
623	12228	26964
624	12243	26936
625	12260	26909
626	12276	26883
627	12292	26856
628	12309	26829
629	12327	26806
630	12345	26785
631	12362	26758
632	12378	26732
633	12395	26707
634	12411	26680
635	12428	26654
636	12444	26628
637	12461	26602
638	12477	26576
639	12494	26549
640	12510	26524
641	12527	26498
642	12543	26472
643	12560	26446
644	12576	26420
645	12592	26394
646	12609	26368
647	12625	26342
648	12642	26317
649	12658	26290
650	12674	26264
651	12691	26238
652	12708	26213
653	12724	26187
654	12740	26161
655	12757	26136
656	12773	26110
657	12790	26085
658	12806	26059
659	12823	26034
660	12839	26008
661	12855	25983
662	12872	25957
663	12888	25932
664	12905	25907
665	12921	25881
666	12937	25856
667	12954	25830
668	12970	25805
669	12987	25780
670	13017	25782
671	13137	25963
672	13158	25946
673	13184	25938
674	13212	25935
675	13337	26122
676	13377	26141
677	13409	26146
678	13524	26312
679	13555	26314
680	13594	26330
681	13613	26308
682	13633	26288
683	13649	26261
684	13666	26234
685	13682	26208
686	13699	26182
687	13716	26156
688	13732	26129
689	13748	26102
690	13765	26076
691	13782	26050
692	13799	26026
693	13816	25999
694	13832	25972
695	13847	25944
696	13864	25919
697	13881	25893
698	13898	25867
699	13914	25841
700	13930	25814
701	13948	25790
702	13964	25764
703	13981	25737
704	13997	25711
705	14013	25685
706	14035	25668
707	14051	25642
708	14067	25616
709	14084	25589
710	14100	25563
711	14116	25536
712	14132	25510
713	14149	25485
714	14172	25471
715	14199	25463
716	14422	25807
717	14439	25781
718	14460	25763
719	14484	25750
720	14501	25724
721	14517	25697
722	14534	25671
723	14551	25645
724	14568	25619
725	14584	25593
726	14600	25566
727	14616	25538
728	14632	25511
729	14648	25484
730	14664	25458
731	14680	25430
732	14696	25403
733	14713	25377
734	14729	25350
735	14745	25324
736	14761	25297
737	14778	25271
738	14794	25245
739	14810	25218
740	14842	25218
741	14858	25191
742	14875	25165
743	14891	25138
744	14907	25112
745	14923	25085
746	14939	25058
747	14955	25031
748	14970	25004
749	14986	24977
750	15002	24950
751	15018	24924
752	15034	24898
753	15051	24872
754	15067	24846
755	15084	24820
756	15099	24793
757	15116	24768
758	15133	24743
759	15150	24718
760	15168	24695
761	15191	24681
762	15215	24667
763	15235	24648
764	15256	24629
765	15281	24618
766	15304	24602
767	15307	24555
768	15330	24541
769	15353	24525
770	15375	24509
771	15398	24494
772	15432	24496
773	15450	24473
774	15555	24588
775	15579	24574
776	15601	24556
777	15677	24625
778	15705	24617
779	15761	24651
780	15788	24643
781	15816	24634
782	15851	24638
783	15868	24612
784	15885	24586
785	15888	24540
786	15904	24513
787	15921	24488
788	15938	24463
789	15955	24438
790	15972	24412
791	15988	24385
792	16003	24358
793	16020	24333
794	16036	24307
795	16053	24282
796	16070	24256
797	16086	24231
798	16103	24206
799	16120	24180
800	16137	24155
801	16154	24130
802	16169	24103
803	16185	24077
804	16202	24051
805	16217	24025
806	16235	24000
807	16251	23975
808	16268	23949
809	16283	23923
810	16299	23897
811	16316	23872
812	16333	23847
813	16351	23823
814	16369	23801
815	16385	23775
816	16401	23749
817	16417	23723
818	16435	23699
819	16456	23680
820	16472	23654
821	16487	23628
822	16504	23603
823	16520	23578
824	16537	23553
825	16553	23528
826	16578	23514
827	16597	23492
828	16695	23583
829	16716	23563
830	16737	23545
831	16761	23531
832	16814	23556
833	16820	23516
834	16857	23519
835	16860	23475
836	16876	23449
837	16892	23423
838	16907	23396
839	16923	23371
840	16939	23345
841	16955	23319
842	16971	23293
843	16988	23268
844	17005	23243
845	17021	23218
846	17038	23193
847	17054	23168
848	17070	23142
849	17087	23118
850	17103	23093
851	17120	23068
852	17137	23043
853	17153	23018
854	17168	22991
855	17185	22967
856	17202	22942
857	17218	22918
858	17234	22892
859	17251	22867
860	17266	22841
861	17283	22817
862	17300	22793
863	17316	22768
864	17333	22743
865	17349	22719
866	17365	22693
867	17389	22678
868	17412	22662
869	17437	22649
870	17455	22626
871	17475	22605
872	17493	22583
873	17515	22566
874	17538	22549
875	17561	22533
876	17584	22517
877	17607	22500
878	17630	22484
879	17652	22466
880	17671	22444
881	17693	22427
882	17774	22484
883	17850	22535
884	17870	22514
885	17900	22506
886	17920	22486
887	17936	22461
888	17989	22482
889	18041	22501
890	18068	22488
891	18097	22479
892	18124	22468
893	18162	22469
894	18180	22445
895	18196	22420
896	18212	22395
897	18229	22370
898	18245	22345
899	18261	22319
900	18277	22293
901	18292	22267
902	18308	22242
903	18324	22215
904	18339	22190
905	18355	22164
906	18370	22138
907	18387	22113
908	18403	22088
909	18419	22063
910	18436	22038
911	18451	22012
912	18468	21988
913	18486	21965
914	18504	21941
915	18522	21919
916	18538	21894
917	18555	21870
918	18571	21845
919	18587	21820
920	18604	21795
921	18619	21770
922	18636	21745
923	18652	21720
924	18668	21695
925	18683	21670
926	18699	21645
927	18717	21621
928	18738	21602
929	18754	21577
930	18770	21553
931	18787	21528
932	18804	21505
933	18820	21480
934	18848	21469
935	18910	21496
936	18973	21525
937	18993	21504
938	19018	21489
939	19040	21471
940	19057	21446
941	19074	21423
942	19092	21401
943	19109	21377
944	19125	21352
945	19141	21326
946	19158	21302
947	19174	21278
948	19191	21254
949	19208	21229
950	19225	21206
951	19243	21183
952	19259	21158
953	19275	21134
954	19291	21109
955	19307	21084
956	19323	21059
957	19338	21034
958	19355	21010
959	19371	20985
960	19388	20961
961	19404	20937
962	19420	20913
963	19436	20888
964	19453	20864
965	19469	20840
966	19486	20816
967	19503	20793
968	19527	20776
969	19547	20756
970	19570	20739
971	19587	20715
972	19607	20695
973	19640	20689
974	19663	20671
975	19684	20652
976	19707	20635
977	19731	20618
978	19752	20600
979	19775	20583
980	19800	20567
981	19823	20549
982	19845	20531
983	19868	20514
984	19891	20497
985	19914	20480
986	19937	20462
987	19960	20445
988	19996	20441
989	20108	20514
990	20125	20491
991	20150	20475
992	20173	20458
993	20233	20477
994	20263	20467
995	20279	20442
996	20295	20417
997	20310	20392
998	20326	20367
999	20343	20343
1000	20359	20318
1001	20375	20294
1002	20391	20269
1003	20408	20245
1004	20424	20220
1005	20440	20197
1006	20457	20172
1007	20473	20148
1008	20490	20124
1009	20506	20100
1010	20522	20076
1011	20539	20052
1012	20555	20028
1013	20573	20005
1014	20622	20013
1015	20674	20023
1016	20723	20030
1017	20752	20019
1018	20769	19994
1019	20785	19970
1020	20801	19945
1021	20817	19921
1022	20834	19897
1023	20851	19873
1024	20867	19849
1025	20883	19824
1026	20900	19801
1027	20916	19777
1028	20933	19753
1029	20955	19734
1030	20971	19710
1031	20987	19686
1032	21004	19662
1033	21021	19639
1034	21038	19615
1035	21054	19591
1036	21199	19686
1037	21261	19704
1038	21329	19728
1039	21353	19711
1040	21376	19692
1041	21397	19672
1042	21413	19647
1043	21429	19622
1044	21446	19599
1045	21464	19576
1046	21480	19551
1047	21496	19527
1048	21511	19502
1049	21527	19477
1050	21543	19453
1051	21560	19429
1052	21584	19412
1053	21603	19389
1054	21623	19368
1055	21643	19348
1056	21668	19331
1057	21691	19312
1058	21713	19294
1059	21737	19276
1060	21759	19257
1061	21782	19239
1062	21806	19221
1063	21829	19203
1064	21852	19185
1065	21876	19167
1066	21885	19137
1067	21908	19119
1068	21931	19100
1069	21954	19081
1070	21976	19062
1071	21999	19044
1072	22024	19028
1073	22048	19009
1074	22080	18999
1075	22097	18975
1076	22124	18961
1077	22189	18978
1078	22217	18964
1079	22291	18989
1080	22327	18981
1081	22360	18971
1082	22476	19031
1083	22501	19014
1084	22524	18994
1085	22542	18972
1086	22559	18947
1087	22575	18923
1088	22591	18898
1089	22607	18874
1090	22624	18850
1091	22640	18825
1092	22656	18801
1093	22672	18776
1094	22689	18752
1095	22706	18728
1096	22722	18704
1097	22738	18679
1098	22755	18655
1099	22770	18630
1100	22787	18606
1101	22803	18582
1102	22820	18558
1103	22837	18534
1104	22854	18510
1105	22869	18486
1106	22886	18462
1107	22903	18438
1108	22919	18414
1109	22936	18390
1110	22952	18366
1111	22968	18341
1112	22984	18317
1113	23003	18295
1114	23021	18272
1115	23042	18252
1116	23057	18227
1117	23073	18202
1118	23089	18178
1119	23105	18154
1120	23122	18130
1121	23138	18106
1122	23154	18082
1123	23170	18057
1124	23185	18033
1125	23202	18009
1126	23219	17986
1127	23237	17963
1128	23253	17939
1129	23269	17915
1130	23286	17892
1131	23302	17868
1132	23308	17835
1133	23324	17812
1134	23341	17788
1135	23357	17764
1136	23367	17736
1137	23384	17712
1138	23400	17689
1139	23417	17665
1140	23433	17642
1141	23456	17623
1142	23530	17643
1143	23596	17655
1144	23616	17635
1145	23641	17617
1146	23696	17622
1147	23724	17607
1148	23752	17592
1149	23769	17568
1150	23785	17544
1151	23802	17521
1152	23819	17498
1153	23836	17474
1154	23845	17445
1155	23862	17421
1156	23878	17398
1157	23894	17374
1158	23911	17350
1159	23928	17327
1160	23944	17303
1161	23960	17279
1162	23977	17256
1163	23994	17232
1164	24012	17210
1165	24035	17191
1166	24053	17169
1167	24072	17147
1168	24094	17128
1169	24119	17110
1170	24141	17090
1171	24164	17071
1172	24186	17052
1173	24209	17033
1174	24232	17014
1175	24256	16995
1176	24279	16976
1177	24302	16957
1178	24325	16939
1179	24348	16919
1180	24363	16895
1181	24385	16875
1182	24408	16857
1183	24432	16838
1184	24454	16819
1185	24478	16800
1186	24500	16780
1187	24517	16758
1188	24534	16734
1189	24586	16735
1190	24636	16734
1191	24812	16818
1192	24832	16797
1193	24852	16776
1194	24876	16757
1195	24896	16736
1196	24914	16713
1197	24930	16689
1198	24946	16665
1199	24963	16642
1200	24981	16619
1201	24998	16596
1202	25014	16572
1203	25029	16547
1204	25045	16523
1205	25061	16499
1206	25078	16476
1207	25093	16452
1208	25110	16428
1209	25126	16404
1210	25141	16380
1211	25158	16357
1212	25176	16334
1213	25193	16311
1214	25212	16289
1215	25229	16266
1216	25245	16242
1217	25261	16218
1218	25277	16194
1219	25293	16171
1220	25309	16147
1221	25325	16123
1222	25342	16100
1223	25358	16076
1224	25374	16053
1225	25391	16030
1226	25407	16006
1227	25423	15982
1228	25440	15959
1229	25456	15936
1230	25473	15913
1231	25492	15891
1232	25508	15867
1233	25524	15844
1234	25540	15820
1235	25556	15796
1236	25572	15773
1237	25588	15749
1238	25604	15726
1239	25620	15703
1240	25637	15679
1241	25653	15656
1242	25670	15633
1243	25687	15610
1244	25703	15587
1245	25719	15563
1246	25736	15540
1247	25752	15517
1248	25768	15494
1249	25785	15471
1250	25801	15447
1251	25824	15428
1252	25898	15440
1253	25967	15448
1254	25992	15430
1255	26018	15411
1256	26041	15392
1257	26056	15368
1258	26072	15345
1259	26088	15321
1260	26105	15298
1261	26121	15275
1262	26138	15252
1263	26154	15229
1264	26170	15205
1265	26186	15182
1266	26203	15159
1267	26221	15137
1268	26241	15116
1269	26260	15094
1270	26279	15072
1271	26298	15051
1272	26322	15032
1273	26346	15013
1274	26369	14994
1275	26392	14975
1276	26414	14954
1277	26434	14934
1278	26457	14914
1279	26480	14895
1280	26503	14875
1281	26525	14856
1282	26548	14836
1283	26570	14816
1284	26592	14796
1285	26670	14807
1286	26727	14807
1287	26758	14791
1288	26789	14776
1289	26825	14764
1290	26861	14751
1291	26877	14728
1292	26893	14705
1293	26909	14681
1294	26926	14658
1295	26942	14635
1296	26964	14615
1297	26990	14597
1298	27229	14694
1299	27247	14671
1300	27268	14651
1301	27287	14628
1302	27344	14627
1303	27376	14612
1304	27392	14588
1305	27394	14557
1306	27410	14533
1307	27426	14509
1308	27443	14486
1309	27459	14463
1310	27476	14440
1311	27494	14417
1312	27512	14395
1313	27532	14373
1314	27548	14350
1315	27565	14327
1316	27581	14303
1317	27597	14280
1318	27613	14256
1319	27629	14233
1320	27645	14210
1321	27662	14186
1322	27679	14164
1323	27696	14141
1324	27717	14120
1325	27733	14097
1326	27750	14073
1327	27766	14050
1328	27783	14027
1329	27799	14004
1330	27815	13980
1331	27831	13957
1332	27847	13933
1333	27863	13910
1334	27879	13887
1335	27894	13863
1336	27910	13840
1337	27926	13817
1338	27943	13794
1339	27960	13771
1340	27962	13741
1341	27977	13717
1342	27993	13694
1343	28009	13671
1344	28025	13647
1345	28041	13624
1346	28057	13601
1347	28073	13578
1348	28089	13555
1349	28105	13532
1350	28122	13509
1351	28139	13486
1352	28156	13464
1353	28172	13441
1354	28188	13418
1355	28204	13395
1356	28237	13380
1357	28356	13405
1358	28374	13383
1359	28399	13364
1360	28422	13344
1361	28438	13321
1362	28453	13297
1363	28469	13274
1364	28485	13251
1365	28502	13229
1366	28526	13209
1367	28545	13187
1368	28565	13166
1369	28586	13145
1370	28611	13126
1371	28631	13105
1372	28654	13085
1373	28676	13065
1374	28693	13042
1375	28711	13020
1376	28732	12999
1377	28755	12979
1378	28778	12959
1379	28801	12939
1380	28823	12919
1381	28846	12899
1382	28869	12879
1383	28892	12859
1384	28914	12839
1385	28937	12819
1386	28962	12800
1387	28984	12779
1388	29002	12757
1389	29018	12734
1390	29071	12727
1391	29097	12709
1392	29144	12699
1393	29193	12691
1394	29220	12672
1395	29259	12659
1396	29274	12636
1397	29291	12613
1398	29308	12590
1399	29324	12567
1400	29348	12547
1401	29421	12549
1402	29495	12550
1403	29521	12531
1404	29544	12511
1405	29563	12489
1406	29579	12466
1407	29597	12444
1408	29600	12415
1409	29618	12393
1410	29635	12371
1411	29653	12348
1412	29669	12325
1413	29686	12302
1414	29703	12280
1415	29720	12257
1416	29739	12235
1417	29755	12212
1418	29771	12189
1419	29786	12166
1420	29802	12143
1421	29818	12120
1422	29835	12097
1423	29851	12074
1424	29867	12051
1425	29884	12029
1426	29900	12006
1427	29917	11983
1428	29933	11960
1429	29949	11938
1430	29965	11914
1431	29980	11891
1432	29996	11868
1433	30012	11846
1434	30029	11823
1435	30046	11800
1436	30062	11778
1437	30078	11755
1438	30094	11732
1439	30112	11710
1440	30128	11687
1441	30145	11665
1442	30161	11642
1443	30177	11619
1444	30193	11596
1445	30210	11574
1446	30227	11552
1447	30230	11524
1448	30246	11501
1449	30261	11478
1450	30277	11455
1451	30293	11433
1452	30309	11410
1453	30325	11387
1454	30342	11365
1455	30358	11342
1456	30374	11320
1457	30391	11297
1458	30407	11275
1459	30423	11252
1460	30440	11230
1461	30456	11207
1462	30478	11187
1463	30503	11167
1464	30516	11144
1465	30643	11162
1466	30665	11141
1467	30687	11121
1468	30715	11102
1469	30805	11106
1470	30843	11091
1471	30866	11071
1472	30890	11051
1473	30913	11031
1474	30937	11011
1475	30957	10990
1476	30978	10969
1477	31001	10949
1478	31006	10922
1479	31026	10901
1480	31049	10881
1481	31072	10860
1482	31094	10840
1483	31110	10817
1484	31127	10794
1485	31144	10772
1486	31202	10764
1487	31244	10750
1488	31299	10741
1489	31326	10722
1490	31362	10706
1491	31379	10684
1492	31381	10656
1493	31397	10633
1494	31413	10611
1495	31429	10588
1496	31445	10565
1497	31460	10542
1498	31476	10520
1499	31498	10499
1500	31514	10476
1501	31530	10454
1502	31545	10431
1503	31561	10408
1504	31577	10385
1505	31593	10363
1506	31610	10340
1507	31626	10318
1508	31655	10300
1509	31723	10294
1510	31800	10291
1511	31819	10269
1512	31843	10249
1513	31862	10228
1514	31879	10205
1515	31896	10183
1516	31913	10161
1517	31929	10138
1518	31945	10115
1519	31961	10093
1520	31979	10071
1521	31995	10048
1522	32012	10026
1523	32027	10003
1524	32043	9980
1525	32059	9958
1526	32077	9936
1527	32093	9913
1528	32110	9891
1529	32126	9869
1530	32142	9846
1531	32159	9824
1532	32175	9801
1533	32191	9779
1534	32208	9757
1535	32225	9734
1536	32241	9712
1537	32257	9689
1538	32273	9667
1539	32290	9645
1540	32307	9622
1541	32323	9600
1542	32339	9578
1543	32356	9555
1544	32372	9533
1545	32389	9511
1546	32405	9489
1547	32422	9467
1548	32438	9444
1549	32454	9422
1550	32471	9400
1551	32487	9377
1552	32504	9355
1553	32521	9333
1554	32537	9311
1555	32553	9289
1556	32562	9264
1557	32579	9242
1558	32595	9220
1559	32612	9198
1560	32627	9175
1561	32633	9150
1562	32649	9128
1563	32665	9106
1564	32681	9083
1565	32697	9061
1566	32712	9039
1567	32728	9017
1568	32745	8994
1569	32762	8973
1570	32787	8953
1571	32838	8940
1572	33087	8981
1573	33091	8956
1574	33111	8934
1575	33200	8932
1576	33226	8912
1577	33256	8893
1578	33280	8873
1579	33307	8853
1580	33335	8834
1581	33360	8814
1582	33395	8797
1583	33411	8774
1584	33427	8752
1585	33446	8730
1586	33463	8708
1587	33479	8686
1588	33496	8663
1589	33512	8641
1590	33528	8619
1591	33545	8597
1592	33562	8574
1593	33578	8552
1594	33594	8530
1595	33611	8508
1596	33627	8485
1597	33643	8463
1598	33660	8441
1599	33676	8419
1600	33693	8396
1601	33709	8374
1602	33725	8352
1603	33742	8330
1604	33759	8308
1605	33775	8286
1606	33791	8263
1607	33807	8241
1608	33824	8219
1609	33841	8197
1610	33858	8175
1611	33875	8153
1612	33891	8131
1613	33909	8109
1614	33929	8088
1615	33946	8066
1616	33961	8044
1617	33978	8022
1618	33994	7999
1619	34011	7977
1620	34026	7955
1621	34043	7933
1622	34059	7911
1623	34083	7891
1624	34109	7871
1625	34236	7874
1626	34254	7853
1627	34278	7832
1628	34340	7820
1629	34383	7804
1630	34399	7782
1631	34401	7757
1632	34417	7734
1633	34433	7712
1634	34449	7690
1635	34466	7668
1636	34482	7646
1637	34498	7624
1638	34515	7602
1639	34531	7580
1640	34548	7558
1641	34564	7536
1642	34581	7514
1643	34597	7491
1644	34613	7469
1645	34629	7447
1646	34647	7425
1647	34663	7403
1648	34679	7381
1649	34695	7359
1650	34712	7337
1651	34728	7315
1652	34745	7293
1653	34762	7271
1654	34778	7249
1655	34794	7227
1656	34811	7205
1657	34827	7184
1658	34845	7162
1659	34862	7140
1660	34879	7118
1661	34894	7096
1662	34911	7074
1663	34932	7053
1664	34954	7032
1665	34973	7011
1666	34993	6990
1667	35014	6969
1668	35038	6948
1669	35059	6928
1670	35077	6906
1671	35098	6885
