iter	R2	RMSE
119	0.8024524585	28931.10224
120	0.8034833072	28855.51892
121	0.8041696714	28805.08371
122	0.8049122821	28750.41578
123	0.8056523919	28695.82833
124	0.8068087899	28610.32866
125	0.8074309407	28564.22333
126	0.8077909862	28537.50763
127	0.8083182734	28498.33726
128	0.8091575772	28435.87694
129	0.8097964493	28388.24048
130	0.8103675982	28345.5859
131	0.8108709348	28307.94242
132	0.8116090796	28252.6474
133	0.8120396576	28220.34243
134	0.8127689591	28165.5406
135	0.8133104491	28124.78239
136	0.8134895232	28111.2904
137	0.8140954201	28065.59216
138	0.814656336	28023.22008
139	0.8150837193	27990.89211
140	0.81553477	27956.73336
141	0.816023638	27919.66344
142	0.8162417309	27903.11
143	0.8166944455	27868.71716
144	0.8173572443	27818.28748
145	0.8178230267	27782.79322
146	0.8183514026	27742.47413
147	0.8186572198	27719.11118
148	0.8188490748	27704.44431
149	0.8192380496	27674.68427
150	0.8193339283	27667.34377
151	0.8195995198	27646.99984
152	0.8198997934	27623.98128
153	0.8203176872	27591.91414
154	0.8206373178	27567.36207
155	0.8211377307	27528.87943
156	0.8216238165	27491.44699
157	0.8220531804	27458.34015
158	0.8222426425	27443.71864
159	0.8223989971	27431.6463
160	0.8229425181	27389.63893
161	0.8233267821	27359.90122
162	0.8236622079	27333.91659
163	0.8241449057	27296.47974
164	0.8241873987	27293.18163
165	0.8245947399	27261.54543
166	0.8249213338	27236.15394
167	0.8251419104	27218.9915
168	0.8254574569	27194.42091
169	0.8256336839	27180.68901
170	0.8260439511	27148.6934
171	0.8266090364	27104.56212
172	0.8269662196	27076.6302
173	0.8270071964	27073.42395
174	0.8273056496	27050.05986
175	0.8276201049	27025.42121
176	0.8277598323	27014.46588
177	0.8280954009	26988.13745
178	0.8284370072	26961.3089
179	0.8286233305	26946.66447
180	0.8288480063	26928.99506
181	0.8293378058	26890.43501
182	0.8294969572	26877.89372
183	0.8299035183	26845.82969
184	0.830208875	26821.7221
185	0.8305522112	26794.59015
186	0.8307129919	26781.87509
187	0.8312025736	26743.12017
188	0.8314470049	26723.75014
189	0.831830394	26693.34004
190	0.8319870631	26680.9032
191	0.8321405582	26668.7127
192	0.8323797669	26649.70375
193	0.8324078704	26647.46959
194	0.8326593282	26627.47095
195	0.8328235702	26614.40054
196	0.8332410459	26581.14881
197	0.8336195513	26550.96505
198	0.8337950703	26536.95671
199	0.8338386619	26533.47647
200	0.8339919154	26521.23751
201	0.8342118604	26503.66262
202	0.8343632688	26491.55743
203	0.834604151	26472.28735
204	0.8347335359	26461.93103
205	0.8351472296	26428.79063
206	0.835305797	26416.077
207	0.8355043859	26400.14589
208	0.8358144122	26375.25587
209	0.8359090616	26367.6524
210	0.8361794419	26345.91984
211	0.8361873914	26345.2806
212	0.8364562595	26323.65127
213	0.8366211206	26310.38007
214	0.8367582314	26299.33766
215	0.8369458806	26284.21755
216	0.8372456773	26260.04291
217	0.8375244843	26237.54083
218	0.8376910419	26224.08902
219	0.8378001429	26215.27386
220	0.8380635534	26193.97858
221	0.8382889452	26175.74315
222	0.8385652252	26153.37323
223	0.8387917835	26135.0149
224	0.8390428792	26114.6532
225	0.8392887883	26094.69669
226	0.8394056594	26085.20678
227	0.8396849148	26062.51729
228	0.8400250205	26034.85702
229	0.8401436625	26025.20114
230	0.840326698	26010.29745
231	0.8403990299	26004.40546
232	0.8405992587	25988.08831
233	0.8407992736	25971.77836
234	0.8408115352	25970.77817
235	0.8410041384	25955.06231
236	0.8412491083	25935.05971
237	0.8412553834	25934.54712
238	0.8413798772	25924.37568
239	0.8415824307	25907.81804
240	0.8416233752	25904.46976
241	0.8417541119	25893.77574
242	0.8419935902	25874.17541
243	0.8424378285	25837.77692
244	0.8425179226	25831.20899
245	0.8427255486	25814.1753
246	0.8429276794	25797.58164
247	0.8431619675	25778.3347
248	0.8433474153	25763.08984
249	0.8435054849	25750.08849
250	0.8436308894	25739.7692
251	0.8437380633	25730.94679
252	0.843912415	25716.58793
253	0.8440422747	25705.88803
254	0.8444040446	25676.05618
255	0.8446931942	25652.18771
256	0.844893986	25635.59986
257	0.8451273919	25616.30417
258	0.8453602703	25597.0376
259	0.8456185594	25575.65177
260	0.8460815705	25537.27053
261	0.8462449937	25523.7098
262	0.8464769897	25504.44658
263	0.84665124	25489.96856
264	0.8468175815	25476.13998
265	0.8470288458	25458.56598
266	0.8473313234	25433.38327
267	0.8476791043	25404.39799
268	0.8478928	25386.57143
269	0.8480261998	25375.43683
270	0.8480753199	25371.33564
271	0.8481629987	25364.01343
272	0.8481780825	25362.75354
273	0.8483861636	25345.36699
274	0.8485244724	25333.80378
275	0.8485755648	25329.5309
276	0.8487604648	25314.06159
277	0.8488357507	25307.76023
278	0.848983016	25295.42973
279	0.8490817758	25287.15721
280	0.8492422798	25273.70698
281	0.8495471913	25248.13568
282	0.8498607531	25221.81188
283	0.8501191113	25200.10181
284	0.8503679795	25179.17148
285	0.8505845118	25160.94652
286	0.8508774854	25136.26665
287	0.8510999594	25117.50941
288	0.8513796632	25093.90711
289	0.8515864761	25076.44129
290	0.8518133441	25057.26778
291	0.8519767377	25043.44964
292	0.8523103711	25015.21069
293	0.8525043992	24998.77335
294	0.8526473344	24986.6575
295	0.8528306391	24971.11113
296	0.8530628299	24951.40475
297	0.8533038588	24930.93179
298	0.8535212074	24912.4558
299	0.8536486329	24901.61747
300	0.8537178342	24895.72949
301	0.8538873402	24881.30121
302	0.8541113784	24862.21833
303	0.8544047341	24837.20903
304	0.8544935116	24829.63557
305	0.8547347375	24809.0453
306	0.854995115	24786.80111
307	0.8551105149	24776.93606
308	0.8553276213	24758.36587
309	0.8555439274	24739.85028
310	0.8557195772	24724.80463
311	0.8557285221	24724.03819
312	0.8558509085	24713.54919
313	0.856012851	24699.66322
314	0.8562287879	24681.13528
315	0.8564180893	24664.88129
316	0.8567547556	24635.94761
317	0.8569005186	24623.40993
318	0.8571655185	24600.59984
319	0.8573454736	24585.09799
320	0.8574882319	24572.79342
321	0.8576890158	24555.4771
322	0.8577870754	24547.01564
323	0.8579472446	24533.18854
324	0.8581296381	24517.43337
325	0.8583375142	24499.46466
326	0.8585407118	24481.8876
327	0.8586637397	24471.23927
328	0.8588822399	24452.31617
329	0.859102232	24433.24907
330	0.859306742	24415.51047
331	0.8594405556	24403.89689
332	0.8595381494	24395.42331
333	0.8597501533	24377.00594
334	0.8598159813	24371.28444
335	0.8600021636	24355.09497
336	0.8603079157	24328.48495
337	0.8604459742	24316.45998
338	0.8606113601	24302.04696
339	0.8607501731	24289.9431
340	0.8609954168	24268.54422
341	0.8611963536	24250.99729
342	0.8614717234	24226.92981
343	0.86159947	24215.75656
344	0.8618812889	24191.08926
345	0.8620483466	24176.455
346	0.8621635851	24166.35494
347	0.8623957726	24145.99206
348	0.86251205	24135.78807
349	0.8627285992	24116.77315
350	0.8629334133	24098.77486
351	0.8631048046	24083.70331
352	0.8632449625	24071.3713
353	0.8634036976	24057.39711
354	0.8634766405	24050.97289
355	0.8635443132	24045.01129
356	0.8636912503	24032.06182
357	0.8638810978	24015.32036
358	0.8640457129	24000.79453
359	0.8641845438	23988.53708
360	0.8642894619	23979.26967
361	0.8644376552	23966.17364
362	0.8645700344	23954.46907
363	0.8647766377	23936.19039
364	0.8648770839	23927.29864
365	0.8650054528	23915.93028
366	0.8651277509	23905.09453
367	0.8652618637	23893.20633
368	0.8654067657	23880.35508
369	0.8654487069	23876.63406
370	0.8655797178	23865.00704
371	0.8657724136	23847.89528
372	0.8657820154	23847.0423
373	0.8659196905	23834.80852
374	0.866116663	23817.29466
375	0.8662132149	23808.70502
376	0.8663090133	23800.17935
377	0.8664256495	23789.79507
378	0.8665400394	23779.60639
379	0.8667088275	23764.56448
380	0.8668355675	23753.26352
381	0.8669811859	23740.27259
382	0.8670726613	23732.10824
383	0.8671645876	23723.90081
384	0.8673109432	23710.82793
385	0.867400357	23702.8377
386	0.8675076459	23693.24655
387	0.8676594755	23679.66703
388	0.8677966135	23667.3948
389	0.8678947354	23658.61015
390	0.8680241146	23647.02212
391	0.8682185807	23629.59379
392	0.8683500624	23617.80292
393	0.8684241814	23611.15356
394	0.8685152488	23602.98117
395	0.8686438044	23591.43977
396	0.8687112595	23585.38155
397	0.8687985808	23577.53683
398	0.8689061374	23567.87062
399	0.868989734	23560.35499
400	0.8691940564	23541.97556
401	0.8693099901	23531.54058
402	0.8693933018	23524.039
403	0.8695051532	23513.96386
404	0.8697270995	23493.95901
405	0.8697755967	23489.58552
406	0.8698505548	23482.82415
407	0.8699552323	23473.37879
408	0.8701034117	23460.00162
409	0.8702479136	23446.94909
410	0.870273901	23444.60094
411	0.8702985048	23442.37758
412	0.8703549375	23437.27718
413	0.8704227946	23431.14276
414	0.8704990731	23424.24511
415	0.8706623113	23409.47712
416	0.8708050894	23396.55249
417	0.8709114412	23386.92062
418	0.8710140051	23377.62804
419	0.8711659664	23363.85313
420	0.8713285168	23349.10935
421	0.8713886154	23343.65588
422	0.8714545997	23337.66685
423	0.8714806063	23335.30596
424	0.8714913102	23334.33419
425	0.8715855633	23325.77547
426	0.871673875	23317.75343
427	0.8718102942	23305.35597
428	0.8719043489	23296.80466
429	0.8720173861	23286.52333
430	0.8721942381	23270.4286
431	0.872294303	23261.31708
432	0.8723608851	23255.2524
433	0.8725229808	23240.48117
434	0.8727190652	23222.6001
435	0.8728101924	23214.28546
436	0.8728800287	23207.91144
437	0.8729765025	23199.1033
438	0.8730425922	23193.06733
439	0.8731283558	23185.23219
440	0.8732368677	23175.31504
441	0.8734045233	23159.98424
442	0.8735553389	23146.18467
443	0.87363151	23139.21191
444	0.8737476917	23128.57251
445	0.8738317152	23120.87495
446	0.8739172938	23113.03231
447	0.8739800781	23107.27689
448	0.874101477	23096.14424
449	0.8741938956	23087.66556
450	0.8744172186	23067.16458
451	0.8745271537	23057.06588
452	0.8746838824	23042.66103
453	0.8748681804	23025.71078
454	0.8749519756	23017.99985
455	0.8750528463	23008.71418
456	0.875166347	22998.26137
457	0.8753989969	22976.82068
458	0.8754822657	22969.14188
459	0.8755967632	22958.57907
460	0.8757027045	22948.80127
461	0.8758293521	22937.10692
462	0.8760206373	22919.43277
463	0.8761756741	22905.09786
464	0.8762671598	22896.63476
465	0.8764725996	22877.61865
466	0.8766036518	22865.47981
467	0.8766766687	22858.71375
468	0.876729315	22853.83409
469	0.8768601201	22841.70552
470	0.8769208193	22836.07517
471	0.8769914749	22829.51951
472	0.8770747628	22821.78938
473	0.8772019539	22809.97944
474	0.8773014018	22800.74125
475	0.8774953751	22782.71136
476	0.8775928139	22773.649
477	0.8776610515	22767.30036
478	0.8777859362	22755.67686
479	0.8779270612	22742.53467
480	0.8779778757	22737.80074
481	0.8781522924	22721.54438
482	0.8781976072	22717.31895
483	0.8783552595	22702.61235
484	0.8784742091	22691.50983
485	0.878529422	22686.35452
486	0.8785803371	22681.59946
487	0.8786649012	22673.69965
488	0.8787456799	22666.1509
489	0.8788390947	22657.41817
490	0.8789004695	22651.67883
491	0.8790432486	22638.32146
492	0.8791260106	22630.57525
493	0.8791975276	22623.87939
494	0.8792576835	22618.2457
495	0.879344808	22610.08385
496	0.8794903637	22596.44159
497	0.8795574936	22590.14704
498	0.8797094368	22575.89334
499	0.8798586707	22561.88504
500	0.8799210322	22556.0287
501	0.8800269504	22546.0785
502	0.880136237	22535.80725
503	0.8802636383	22523.82758
504	0.8804089678	22510.15433
505	0.8804726458	22504.1606
506	0.8805897391	22493.13496
507	0.8806668869	22485.86768
508	0.8807613694	22476.96427
509	0.8808422103	22469.34356
510	0.88091859	22462.14103
511	0.8810708649	22447.77475
512	0.8811839775	22437.09725
513	0.8812585888	22430.05138
514	0.8813600092	22420.47027
515	0.8814380663	22413.09348
516	0.8815563888	22401.90677
517	0.8816884871	22389.41104
518	0.8817926036	22379.55731
519	0.8819184486	22367.64136
520	0.8819719131	22362.57702
521	0.882120089	22348.5353
522	0.8821853619	22342.34698
523	0.8822839044	22333.00123
524	0.8824139317	22320.66349
525	0.8825404552	22308.65166
526	0.8825887404	22304.06588
527	0.8826552393	22297.74874
528	0.8827774155	22286.1378
529	0.8828216017	22281.93711
530	0.8829455454	22270.1498
531	0.8830569464	22259.55
532	0.8831244227	22253.12718
533	0.8832445269	22241.69031
534	0.883299055	22236.49595
535	0.8834120705	22225.72622
536	0.8834439359	22222.68868
537	0.8836047006	22207.35762
538	0.8837057898	22197.71199
539	0.8838691278	22182.11791
540	0.883941789	22175.17732
541	0.8840188798	22167.81125
542	0.8840697062	22162.95342
543	0.8841518886	22155.09643
544	0.8841886054	22151.58524
545	0.8842135442	22149.20005
546	0.8842401346	22146.65662
547	0.8842985963	22141.0636
548	0.8843564717	22135.52527
549	0.8844807455	22123.62835
550	0.8845428687	22117.67879
551	0.8846090788	22111.33609
552	0.884691651	22103.42338
553	0.8847521307	22097.62595
554	0.88480881	22092.19144
555	0.884880323	22085.33274
556	0.8849750175	22076.24745
557	0.8850656526	22067.54814
558	0.8851676903	22057.75027
559	0.8852310202	22051.66702
560	0.8852924134	22045.7682
561	0.8854071761	22034.73725
562	0.8854221949	22033.29325
563	0.8855072004	22025.11846
564	0.8855768195	22018.42109
565	0.8856789123	22008.59605
566	0.885737056	22002.99855
567	0.8857796677	21998.89542
568	0.8858497671	21992.1438
569	0.8859380017	21983.64252
570	0.8860463658	21973.19732
571	0.8861667626	21961.58644
572	0.8862333665	21955.16063
573	0.8863871305	21940.3186
574	0.8864810047	21931.25249
575	0.8865182185	21927.65744
576	0.8866095237	21918.83438
577	0.8867203883	21908.11648
578	0.8867948345	21900.9164
579	0.8868838116	21892.30785
580	0.8869306762	21887.77235
581	0.8870085873	21880.2301
582	0.8870791634	21873.39567
583	0.8871664292	21864.9421
584	0.8872509114	21856.75507
585	0.8873454268	21847.5921
586	0.8873937531	21842.90553
587	0.8875095157	21831.67506
588	0.8875861057	21824.24167
589	0.8875951227	21823.36636
590	0.8876185781	21821.08931
591	0.8876919141	21813.96833
592	0.8877944477	21804.00834
593	0.8878586646	21797.76806
594	0.8878990052	21793.84705
595	0.8879506748	21788.82387
596	0.8880327664	21780.84074
597	0.888105084	21773.80568
598	0.8881664489	21767.83431
599	0.8882341494	21761.24454
600	0.888272635	21757.49756
601	0.8883525839	21749.71165
602	0.8884186051	21743.28
603	0.8884813046	21737.17019
604	0.888567682	21728.75023
605	0.8886425506	21721.4495
606	0.8886943544	21716.39647
607	0.8887431906	21711.63184
608	0.8887945854	21706.61644
609	0.8888204424	21704.09273
610	0.8889060474	21695.73537
611	0.8889996519	21686.59334
612	0.8890571267	21680.97807
613	0.8891352331	21673.34477
614	0.8892365424	21663.43984
615	0.8892698627	21660.18116
616	0.8893611734	21651.24857
617	0.8894066533	21646.79806
618	0.8894892939	21638.7088
619	0.889561167	21631.67104
620	0.8896099783	21626.89017
621	0.8897086028	21617.22709
622	0.8897727863	21610.93615
623	0.8898044977	21607.82729
624	0.8898613369	21602.25388
625	0.8899245331	21596.05544
626	0.8900222205	21586.47051
627	0.8900689938	21581.87968
628	0.8901237786	21576.50128
629	0.8901691971	21572.04138
630	0.8902214935	21566.90496
631	0.8902595128	21563.17003
632	0.8902914958	21560.0276
633	0.8903477466	21554.49966
634	0.8904051105	21548.86087
635	0.8904135082	21548.03525
636	0.8905018353	21539.34961
637	0.8905465914	21534.94718
638	0.8905570635	21533.91696
639	0.8906494791	21524.82323
640	0.8907347642	21516.42773
641	0.8907888974	21511.09713
642	0.8908595492	21504.13794
643	0.8908940308	21500.74068
644	0.8909836878	21491.90483
645	0.891060986	21484.28404
646	0.8910846294	21481.95252
647	0.8911103869	21479.41222
648	0.8911531629	21475.19284
649	0.891218016	21468.79422
650	0.8912328686	21467.32853
651	0.8912419462	21466.4327
652	0.8912613425	21464.51841
653	0.8912706983	21463.595
654	0.891334467	21457.29998
655	0.891386746	21452.1378
656	0.8914824422	21442.68527
657	0.8915227387	21438.70368
658	0.8915765179	21433.38874
659	0.8916246518	21428.6306
660	0.891693665	21421.80666
661	0.8917783502	21413.43012
662	0.8918606634	21405.28507
663	0.8919184436	21399.56575
664	0.891967881	21394.67101
665	0.8920026352	21391.22938
666	0.8920499778	21386.54025
667	0.892133764	21378.23898
668	0.8921726578	21374.38441
669	0.8922194042	21369.75069
670	0.8922656784	21365.16279
671	0.8923166822	21360.10482
672	0.892355906	21356.21424
673	0.8924707826	21344.81564
674	0.8925111315	21340.81058
675	0.8925667207	21335.29153
676	0.8926681797	21325.21473
677	0.892745126	21317.56932
678	0.8928406799	21308.07124
679	0.8928837217	21303.7915
680	0.8929586229	21296.34184
681	0.8930208123	21290.15451
682	0.8931101233	21281.26567
683	0.8931891925	21273.39307
684	0.8932431903	21268.01505
685	0.8933392479	21258.44463
686	0.8933793885	21254.44407
687	0.8934050748	21251.88368
688	0.8934622971	21246.17869
689	0.8935273927	21239.68688
690	0.8935726784	21235.16949
691	0.8936491996	21227.53408
692	0.8936747052	21224.98848
693	0.8937311757	21219.35133
694	0.8937862042	21213.85667
695	0.8938645399	21206.03232
696	0.8939349426	21198.99787
697	0.8939742538	21195.06898
698	0.8940411963	21188.37686
699	0.8941014487	21182.35172
700	0.8941575943	21176.73571
701	0.8941878718	21173.70656
702	0.8942769949	21164.78763
703	0.8943353347	21158.94727
704	0.8943773398	21154.74118
705	0.8944262545	21149.84214
706	0.8944747078	21144.9882
707	0.8945058413	21141.86873
708	0.8945482065	21137.62314
709	0.8946541876	21126.99861
710	0.894729925	21119.40272
711	0.8947640718	21115.97715
712	0.8948639988	21105.94941
713	0.8949460156	21097.71541
714	0.8949952852	21092.76749
715	0.89504	21088.27598
716	0.8951015248	21082.09437
717	0.8951951245	21072.68662
718	0.895286419	21063.50652
719	0.8953348012	21058.63983
720	0.8954047786	21051.59893
721	0.8954483719	21047.21152
722	0.8954863175	21043.39177
723	0.8955710372	21034.86106
724	0.8956005883	21031.88465
725	0.8956430847	21027.60364
726	0.8956854677	21023.33318
727	0.8957267141	21019.17641
728	0.8957838444	21013.41752
729	0.8958236246	21009.40664
730	0.8958860782	21003.10813
731	0.895955232	20996.13171
732	0.8959821611	20993.41441
733	0.8960879036	20982.74095
734	0.896149075	20976.56393
735	0.896197757	20971.64678
736	0.8962416682	20967.21053
737	0.8962841894	20962.9138
738	0.8963409714	20957.17465
739	0.8964006786	20951.13816
740	0.8964631204	20944.82334
741	0.8965500721	20936.02661
742	0.8965772867	20933.2726
743	0.8966458892	20926.32871
744	0.8966637817	20924.51726
745	0.8966813829	20922.73516
746	0.8967166352	20919.16543
747	0.8967490151	20915.88604
748	0.8968341087	20907.26542
749	0.8968846662	20902.14189
750	0.8969276749	20897.78236
751	0.8969851022	20891.95989
752	0.8970658851	20883.76669
753	0.89714719	20875.5173
754	0.8972118996	20868.94937
755	0.897240922	20866.00297
756	0.8973123879	20858.74587
757	0.8973783628	20852.04411
758	0.8974302711	20846.76973
759	0.8975078865	20838.88077
760	0.8975835316	20831.1892
761	0.8976232384	20827.15069
762	0.8977133505	20817.98264
763	0.8977528595	20813.9617
764	0.8977954823	20809.62299
765	0.8978637744	20802.66943
766	0.8979170462	20797.24363
767	0.8979213752	20796.80266
768	0.8979817709	20790.64944
769	0.89802302	20786.44587
770	0.898072502	20781.40218
771	0.8981486708	20773.63593
772	0.8982054449	20767.84528
773	0.8982414369	20764.17347
774	0.8982841342	20759.81674
775	0.8983614149	20751.92891
776	0.8984018079	20747.8049
777	0.8984482603	20743.06123
778	0.8984879494	20739.00736
779	0.8985674826	20730.88143
780	0.8985903821	20728.54118
781	0.8986063337	20726.91083
782	0.8986529784	20722.14272
783	0.8986918105	20718.17239
784	0.8987325352	20714.00774
785	0.8987521839	20711.9981
786	0.8988270695	20704.33711
787	0.8989067438	20696.1831
788	0.8989531521	20691.43212
789	0.8989879003	20687.87411
790	0.8990462396	20681.89913
791	0.8991291762	20673.40198
792	0.8991924754	20666.9144
793	0.8992548567	20660.51891
794	0.8993020997	20655.67411
795	0.8993476806	20650.99868
796	0.899384597	20647.21124
797	0.8994101847	20644.58566
798	0.8994767093	20637.75793
799	0.8994872881	20636.67197
800	0.8995513325	20630.09631
801	0.89963461	20621.54279
802	0.8996646581	20618.45565
803	0.8997361511	20611.1086
804	0.8997760119	20607.01112
805	0.8998227312	20602.2076
806	0.8999169413	20592.51781
807	0.8999614063	20587.94287
808	0.8999968059	20584.29993
809	0.9000549876	20578.31111
810	0.9000852812	20575.19219
811	0.9001349593	20570.07651
812	0.9002155733	20561.77245
813	0.90030899	20552.14539
814	0.9003272417	20550.26393
815	0.9003844912	20544.3613
816	0.9004680209	20535.74606
817	0.9005310918	20529.23854
818	0.9006185894	20520.2073
819	0.9006998298	20511.81835
820	0.9007268616	20509.02627
821	0.900764946	20505.09192
822	0.9007856854	20502.94911
823	0.9008248706	20498.89984
824	0.9008838225	20492.80643
825	0.9009657414	20484.3361
826	0.9009921148	20481.60836
827	0.9010544524	20475.1595
828	0.9011077932	20469.63976
829	0.9011854695	20461.59909
830	0.9012427139	20455.67142
831	0.9013237281	20447.27943
832	0.9013499273	20444.5648
833	0.9013555867	20443.97836
834	0.9014297946	20436.28715
835	0.9014468952	20434.51436
836	0.901532104	20425.67863
837	0.9015534232	20423.46734
838	0.9015847535	20420.21723
839	0.9016190437	20416.65948
840	0.9016787443	20410.46381
841	0.9017268562	20405.46943
842	0.9017938756	20398.51028
843	0.9018489333	20392.79142
844	0.9018854	20389.00274
845	0.9019541782	20381.85516
846	0.9019975129	20377.35043
847	0.9020555693	20371.3138
848	0.9021464642	20361.85905
849	0.902186785	20357.66355
850	0.9022373404	20352.40187
851	0.9022962131	20346.27284
852	0.9023221913	20343.56774
853	0.9023783131	20337.7226
854	0.902412395	20334.17211
855	0.9024437218	20330.9081
856	0.902493616	20325.70841
857	0.9025401627	20320.85639
858	0.9026267284	20311.82969
859	0.9026751241	20306.78145
860	0.9027017541	20304.00309
861	0.9027229628	20301.79007
862	0.9027677785	20297.113
863	0.9028126903	20292.42482
864	0.9028479579	20288.7426
865	0.9029106583	20282.19452
866	0.9029609446	20276.94138
867	0.9029878824	20274.12677
868	0.9030567342	20266.93098
869	0.9031237518	20259.92443
870	0.9031702127	20255.06561
871	0.9032173172	20250.13831
872	0.903272027	20244.41394
873	0.9033131244	20240.11281
874	0.9033385526	20237.4511
875	0.9034264151	20228.25137
876	0.9034534302	20225.42189
877	0.9035055478	20219.96213
878	0.9035829008	20211.85603
879	0.9036040833	20209.63567
880	0.9036733279	20202.37571
881	0.9036976558	20199.82444
882	0.9037542079	20193.89254
883	0.9038209266	20186.89202
884	0.9038683006	20181.91977
885	0.9039256737	20175.89641
886	0.9039680089	20171.45066
887	0.9040230232	20165.67198
888	0.9040833606	20159.33225
889	0.9041280127	20154.63931
890	0.9041538739	20151.9208
891	0.9042452892	20142.30834
892	0.9042628014	20140.46639
893	0.9043055365	20135.97074
894	0.9043593252	20130.31085
895	0.9044113856	20124.83131
896	0.9044550099	20120.23854
897	0.9045434741	20110.92182
898	0.9045747986	20107.6218
899	0.904623081	20102.53422
900	0.9046784752	20096.69567
901	0.9047207356	20092.24029
902	0.904739782	20090.23195
903	0.9047887262	20085.07016
904	0.90484362	20079.27933
905	0.9048818259	20075.24794
906	0.904940784	20069.02526
907	0.904996169	20063.17793
908	0.9050389013	20058.66526
909	0.9050581608	20056.63105
910	0.90512666	20049.39447
911	0.905171351	20044.67167
912	0.9052000988	20041.63312
913	0.9052302717	20038.44345
914	0.9052524915	20036.09419
915	0.9052817459	20033.00077
916	0.9053057704	20030.46
917	0.9053573655	20025.00235
918	0.9054233331	20018.02225
919	0.905446001	20015.62317
920	0.905503837	20009.50074
921	0.9055689842	20002.60211
922	0.9056489786	19994.12802
923	0.9057055173	19988.13651
924	0.9057323531	19985.29203
925	0.9057595873	19982.40492
926	0.9057981251	19978.31879
927	0.9058333122	19974.5872
928	0.9058568391	19972.09179
929	0.9058764128	19970.01544
930	0.9059107578	19966.37165
931	0.9059358063	19963.71375
932	0.9059896795	19957.99604
933	0.9060148969	19955.31909
934	0.9060597103	19950.56103
935	0.9061050762	19945.74317
936	0.9061658749	19939.28449
