iter	RMSE
453	22908.62266
454	22900.87868
455	22893.00856
456	22884.19431
457	22867.44437
458	22858.26373
459	22851.61019
460	22842.27027
461	22830.44614
462	22819.87746
463	22812.22764
464	22808.2059
465	22796.1454
466	22787.05596
467	22784.05452
468	22775.344
469	22764.35365
470	22755.76603
471	22747.32453
472	22743.95721
473	22727.87305
474	22718.22008
475	22711.41395
476	22701.51523
477	22692.56876
478	22682.03976
479	22675.63956
480	22672.70982
481	22659.86005
482	22653.19698
483	22638.5763
484	22626.10288
485	22618.30091
486	22611.03704
487	22601.78901
488	22587.18535
489	22573.4681
490	22564.63814
491	22557.87471
492	22548.93428
493	22541.47459
494	22531.51389
495	22521.61421
496	22510.27076
497	22509.63242
498	22496.29148
499	22487.08452
500	22476.79473
501	22468.21869
502	22461.71202
503	22451.79528
504	22446.75617
505	22442.1071
506	22432.2835
507	22425.79355
508	22414.29397
509	22408.12282
510	22405.30991
511	22390.17974
512	22384.0509
513	22372.55908
514	22370.84128
515	22360.79515
516	22355.18124
517	22354.81175
518	22346.31114
519	22337.90226
520	22327.34527
521	22321.57583
522	22310.54651
523	22308.07937
524	22300.4477
525	22292.93759
526	22281.28132
527	22273.34631
528	22268.28823
529	22259.41888
530	22251.88126
531	22250.25804
532	22246.53108
533	22239.42232
534	22235.46522
535	22233.24631
536	22225.7017
537	22222.1076
538	22212.92196
539	22205.62066
540	22195.67519
541	22189.6458
542	22182.69743
543	22179.76465
544	22172.61936
545	22170.1197
546	22160.49422
547	22158.50099
548	22149.04195
549	22139.43763
550	22130.70981
551	22121.36183
552	22111.93159
553	22106.26937
554	22099.85765
555	22093.04661
556	22086.96394
557	22079.50369
558	22070.69241
559	22061.40012
560	22060.11271
561	22054.61107
562	22048.06685
563	22039.49475
564	22032.44477
565	22021.57665
566	22011.81081
567	22011.4239
568	22003.60642
569	21998.74349
570	21997.37234
571	21990.86793
572	21982.11714
573	21980.87669
574	21974.26136
575	21967.24661
576	21956.43055
577	21954.24575
578	21953.95814
579	21944.89959
580	21937.32517
581	21929.86385
582	21919.25428
583	21912.22394
584	21907.18363
585	21899.52452
586	21888.6165
587	21885.36987
588	21883.94158
589	21877.21936
590	21873.7901
591	21865.99249
592	21856.97737
593	21846.78403
594	21845.56048
595	21838.88772
596	21831.45496
597	21824.05326
598	21810.90472
599	21798.81471
600	21790.38636
601	21783.68329
602	21780.53441
603	21773.70872
604	21765.31747
605	21759.89188
606	21753.48575
607	21751.00006
608	21744.55335
609	21733.06465
610	21726.33365
611	21725.61036
612	21716.93396
613	21710.46188
614	21704.83276
615	21697.82353
616	21693.86352
617	21688.86129
618	21686.38457
619	21679.43912
620	21673.93644
621	21670.67563
622	21663.86842
623	21655.67391
624	21649.42772
625	21644.15731
626	21632.19585
627	21625.44223
628	21620.21382
629	21617.06746
630	21606.07235
631	21597.52383
632	21587.20284
633	21576.91656
634	21570.26418
635	21563.64753
636	21562.21177
637	21559.51279
638	21553.93297
639	21547.4966
640	21539.15989
641	21529.19248
642	21525.8953
643	21524.84438
644	21521.06815
645	21516.281
646	21506.52518
647	21502.62841
648	21495.55937
649	21487.40471
650	21482.75743
651	21478.5308
652	21473.71764
653	21463.42934
654	21462.68085
655	21461.65161
656	21455.42872
657	21448.65506
658	21444.5334
659	21437.2827
660	21432.36023
661	21430.51259
662	21426.48535
663	21418.41923
664	21409.82163
665	21399.42234
666	21398.15557
667	21388.95786
668	21382.31175
669	21373.10528
670	21366.87155
671	21357.32471
672	21353.32328
673	21348.7075
674	21344.22398
675	21339.25796
676	21337.58397
677	21331.05117
678	21324.18056
679	21317.86516
680	21310.18651
681	21306.955
682	21301.49114
683	21295.74929
684	21285.82725
685	21279.44792
686	21276.66052
687	21268.83231
688	21260.66734
689	21257.13561
690	21250.13831
691	21240.98907
692	21234.50726
693	21228.70806
694	21224.86467
695	21220.02412
696	21213.13408
697	21204.16045
698	21198.92944
699	21190.9685
700	21185.72735
701	21174.97821
702	21168.77812
703	21163.46854
704	21158.9794
705	21155.72662
706	21149.82398
707	21143.82865
708	21139.3497
709	21136.26174
710	21135.31558
711	21126.52689
712	21121.45177
713	21115.97321
714	21111.6579
715	21108.27904
716	21100.10284
717	21092.81936
718	21088.52923
719	21082.59401
720	21078.96063
721	21071.19494
722	21061.75009
723	21055.23654
724	21053.08939
725	21049.56172
726	21042.48729
727	21037.23945
728	21034.2202
729	21028.59034
730	21022.5625
731	21018.47324
732	21015.30595
733	21012.30414
734	21003.10528
735	20993.8788
736	20993.31417
737	20987.49945
738	20983.89615
739	20978.78923
740	20970.38163
741	20966.11615
742	20957.55938
743	20951.1807
744	20948.22184
745	20942.07411
746	20937.10273
747	20928.28628
748	20919.49166
749	20914.06895
750	20910.13049
751	20907.72802
752	20898.53214
753	20892.16795
754	20888.35279
755	20882.22157
756	20875.54504
757	20867.67242
758	20860.37786
759	20852.11435
760	20846.37959
761	20837.94758
762	20832.11339
763	20822.47859
764	20817.25573
765	20812.75965
766	20805.73379
767	20802.22232
768	20798.13809
769	20794.26803
770	20790.13086
771	20787.86778
772	20784.20408
773	20777.95869
774	20775.87028
775	20768.61842
776	20762.20446
777	20755.06407
778	20750.12427
779	20746.44118
780	20742.59011
781	20735.98618
782	20728.47082
783	20721.00277
784	20715.21437
785	20709.94297
786	20704.56911
787	20699.7269
788	20692.62018
789	20691.85649
790	20684.55143
791	20678.72059
792	20670.33863
793	20660.24217
794	20657.40751
795	20649.73496
796	20646.8587
797	20641.17046
798	20637.3491
799	20633.00344
800	20627.8314
801	20622.04451
802	20616.18981
803	20609.16813
804	20603.05633
805	20597.81176
806	20592.75823
807	20587.00757
808	20583.5706
809	20579.21098
810	20574.17
811	20569.22712
812	20563.55081
813	20558.23442
814	20551.18359
815	20546.0598
816	20545.49565
817	20541.10482
818	20538.33117
819	20532.30562
820	20526.74784
821	20516.74509
822	20512.08295
823	20506.2408
824	20501.39164
825	20495.18914
826	20491.79035
827	20487.43396
828	20484.81967
829	20479.32154
830	20473.83878
831	20469.16138
832	20468.58338
833	20465.97847
834	20461.80162
835	20456.29011
836	20454.18847
837	20451.56862
838	20447.88362
839	20447.57522
840	20444.71904
841	20436.63126
842	20433.51398
843	20429.0746
844	20420.3334
845	20416.97684
846	20408.07063
847	20406.01844
848	20399.35669
849	20391.10371
850	20385.87267
851	20379.35711
852	20375.16231
853	20370.51518
854	20368.60165
855	20363.11434
856	20357.75586
857	20355.77091
858	20352.33709
859	20350.38542
860	20344.71461
861	20336.56717
862	20331.62944
863	20321.963
864	20321.15392
865	20318.56764
866	20314.12116
867	20311.79934
868	20308.63964
869	20306.06414
870	20299.5607
871	20297.46874
872	20293.0641
873	20289.1176
874	20283.85518
875	20281.31757
876	20279.1437
877	20275.24089
878	20273.54242
879	20267.85289
880	20262.53455
881	20257.9588
882	20253.51123
883	20253.06765
884	20245.29426
885	20235.56534
886	20230.71145
887	20223.19553
888	20217.70475
889	20215.90834
890	20210.96577
891	20204.0347
892	20202.25098
893	20197.52303
894	20192.39024
895	20184.85397
896	20180.81096
897	20179.74219
898	20173.69833
899	20170.48717
900	20165.01999
901	20163.71653
902	20158.44965
903	20153.07875
904	20146.22156
905	20140.94041
906	20134.9679
907	20133.80867
908	20129.91172
909	20123.03811
910	20120.00269
911	20116.15977
912	20109.10686
913	20104.45696
914	20101.69072
915	20097.57955
916	20095.60716
917	20090.63289
918	20088.29206
919	20085.72739
920	20084.25105
921	20083.85001
922	20080.65338
923	20079.20654
924	20076.11876
925	20070.21572
926	20065.27761
927	20058.93224
928	20057.02147
929	20050.96253
930	20046.78708
931	20040.38014
932	20040.01286
933	20033.10653
934	20029.40629
935	20024.00338
936	20020.91447
937	20016.78283
938	20011.57774
939	20002.89264
940	19997.66669
941	19993.63118
942	19991.78256
943	19988.20244
944	19984.65258
945	19979.0762
946	19978.70947
947	19973.85733
948	19967.51737
949	19967.16971
950	19961.98754
951	19961.66971
952	19956.35747
953	19951.246
954	19945.74241
955	19944.13889
956	19940.54361
957	19936.28127
958	19934.28767
959	19927.68326
960	19921.81041
961	19918.41501
962	19909.6997
963	19908.75941
964	19903.9194
965	19898.65071
966	19892.89174
967	19885.79844
968	19881.68324
969	19878.86624
970	19874.47451
971	19870.0113
972	19867.98604
973	19862.88741
974	19860.76674
975	19856.05967
976	19854.65409
977	19850.02727
978	19849.14108
979	19846.05331
980	19843.57263
981	19838.82945
982	19837.5244
983	19833.52295
984	19831.87248
985	19828.98534
986	19825.66894
987	19820.10871
988	19818.69248
989	19814.57626
990	19807.00027
991	19805.42965
992	19800.50207
993	19795.12997
994	19791.19796
995	19788.3173
996	19782.0186
997	19776.15102
998	19772.21411
999	19767.73872
1000	19759.54537
1001	19754.93357
1002	19752.04398
1003	19748.2314
1004	19744.25256
1005	19739.56103
1006	19734.3864
1007	19729.6817
1008	19727.35621
1009	19719.63578
1010	19718.91207
1011	19713.98715
1012	19709.99059
1013	19704.56174
1014	19697.54391
1015	19693.74569
1016	19689.56795
1017	19687.58916
1018	19682.67821
1019	19679.01186
1020	19673.38549
1021	19666.25414
1022	19662.42534
1023	19657.91236
1024	19652.83039
1025	19648.36474
1026	19643.75324
1027	19641.28863
1028	19640.1561
1029	19634.56465
1030	19628.73979
1031	19620.79773
1032	19614.28079
1033	19609.18244
1034	19604.50613
1035	19601.23988
1036	19595.52798
1037	19591.89753
1038	19589.76225
1039	19586.00201
1040	19580.89775
1041	19574.073
1042	19568.24811
1043	19563.89536
1044	19558.37404
1045	19554.824
1046	19552.23983
1047	19550.61903
1048	19547.04534
1049	19544.37255
1050	19540.11754
1051	19537.24592
1052	19533.24165
1053	19530.7206
1054	19525.30259
1055	19521.52326
1056	19515.07379
1057	19512.25054
1058	19509.49746
1059	19502.54926
1060	19497.95803
1061	19493.44225
1062	19488.70226
1063	19485.34326
1064	19484.61244
1065	19481.48999
1066	19478.75118
1067	19475.71209
1068	19472.69222
1069	19469.45626
1070	19465.60082
1071	19463.42724
1072	19463.14149
1073	19457.71482
1074	19452.95827
1075	19450.24969
1076	19445.6729
1077	19441.72551
1078	19437.41014
1079	19431.3463
1080	19426.73662
1081	19419.84745
1082	19416.81066
1083	19415.11579
1084	19411.13064
1085	19404.61857
1086	19401.61095
1087	19395.61668
1088	19388.72995
1089	19386.99106
1090	19382.18848
1091	19380.61406
1092	19374.46794
1093	19370.05442
1094	19369.43442
1095	19369.35128
1096	19366.78641
1097	19362.6256
1098	19358.18879
1099	19353.42136
1100	19348.61507
1101	19345.90833
1102	19340.88233
1103	19336.44617
1104	19331.33878
1105	19326.78665
1106	19325.21285
1107	19320.09928
1108	19313.82845
1109	19311.03939
1110	19308.58626
1111	19304.45354
1112	19302.51134
1113	19296.78485
1114	19295.39958
1115	19293.19532
1116	19290.32637
1117	19287.73428
1118	19283.79476
1119	19277.5222
1120	19273.22575
1121	19272.2476
1122	19266.84697
1123	19263.19533
1124	19260.86746
1125	19259.29762
1126	19255.16165
1127	19253.10571
1128	19247.75104
1129	19242.8289
1130	19237.85281
1131	19234.52692
1132	19230.48142
1133	19224.41808
1134	19222.58052
1135	19219.61347
1136	19214.23098
1137	19210.90322
1138	19209.82005
1139	19208.619
1140	19207.02729
1141	19200.16294
1142	19197.09851
1143	19193.25508
1144	19188.06439
1145	19186.76058
1146	19184.38209
1147	19179.88839
1148	19175.04616
1149	19171.0565
1150	19167.88219
1151	19166.09536
1152	19164.00505
1153	19159.49041
1154	19155.45953
1155	19152.29719
1156	19147.6094
1157	19143.61068
1158	19139.77774
1159	19135.45993
1160	19132.06333
1161	19127.96093
1162	19123.48861
1163	19120.34355
1164	19116.31133
1165	19113.48212
1166	19109.13951
1167	19103.55522
1168	19098.95892
1169	19093.97801
1170	19090.81653
1171	19088.37377
1172	19084.03667
1173	19080.71896
1174	19079.06819
1175	19074.91071
1176	19071.12332
1177	19068.4602
1178	19064.8169
1179	19064.23777
1180	19059.73505
1181	19057.35048
1182	19053.64995
1183	19049.81157
1184	19047.51788
1185	19042.11212
1186	19038.77966
1187	19032.7798
1188	19027.65114
1189	19023.40261
1190	19022.12227
1191	19017.60853
1192	19014.10419
1193	19013.00995
1194	19007.4632
1195	19004.21414
1196	19003.51482
1197	18999.95772
1198	18995.67816
1199	18990.21135
1200	18984.81025
1201	18982.24104
1202	18979.35618
1203	18973.93317
1204	18968.38038
1205	18966.28095
1206	18961.69986
1207	18956.70347
1208	18952.0859
1209	18947.76207
1210	18945.59321
1211	18944.84338
1212	18941.52779
1213	18938.03493
1214	18935.13298
1215	18930.35133
1216	18924.62714
1217	18920.66784
1218	18918.43551
1219	18914.21914
1220	18910.9347
1221	18906.46661
1222	18902.9278
1223	18902.67817
1224	18899.7416
1225	18895.83984
1226	18893.57723
1227	18889.67211
1228	18886.6987
1229	18882.48166
1230	18879.76598
1231	18878.50241
1232	18873.69052
1233	18870.43337
1234	18866.14681
1235	18864.37444
1236	18859.53403
1237	18857.56177
1238	18853.08979
1239	18850.51577
1240	18848.69097
1241	18843.72834
1242	18840.51622
1243	18837.22451
1244	18835.25807
1245	18834.11933
1246	18832.41161
1247	18829.3077
1248	18826.05918
1249	18822.2107
1250	18819.90009
1251	18816.3117
1252	18814.99164
1253	18812.16041
1254	18807.67042
1255	18805.38279
1256	18803.10537
1257	18801.23393
1258	18798.06583
1259	18794.23592
1260	18793.60784
1261	18789.9099
1262	18785.54258
1263	18781.18844
1264	18775.93312
1265	18772.89247
1266	18768.98449
1267	18765.06602
1268	18764.84142
1269	18761.63792
1270	18758.38333
1271	18751.79752
1272	18748.52297
1273	18746.15923
1274	18742.0498
1275	18737.88146
1276	18734.54755
1277	18728.8419
1278	18724.71325
1279	18720.61053
1280	18716.5575
1281	18715.84678
1282	18711.72389
1283	18708.61156
1284	18707.5256
1285	18703.86259
1286	18700.15174
1287	18697.03795
1288	18695.93348
1289	18691.67453
1290	18687.75378
1291	18684.78375
1292	18681.95061
1293	18678.88586
1294	18675.52414
1295	18671.53564
1296	18667.38923
1297	18663.43795
1298	18660.43476
1299	18656.01009
1300	18652.96228
1301	18649.34303
1302	18647.35422
1303	18645.67268
1304	18641.31178
1305	18637.43846
1306	18633.33839
1307	18629.47492
1308	18625.43179
1309	18623.21431
1310	18621.52681
1311	18620.00938
1312	18618.74379
1313	18617.45562
1314	18615.7416
1315	18611.17358
1316	18609.31113
1317	18606.26705
1318	18605.13009
1319	18601.19189
1320	18598.62083
1321	18594.07218
1322	18592.82059
1323	18586.6515
1324	18582.68519
1325	18580.41721
1326	18574.61346
1327	18571.63652
1328	18567.13138
1329	18561.71502
1330	18559.59101
1331	18557.95468
1332	18554.41541
1333	18553.01447
1334	18545.88435
1335	18542.43092
1336	18539.17666
1337	18534.64457
1338	18533.71568
1339	18531.88692
1340	18531.01627
1341	18528.81497
1342	18528.03526
1343	18524.99104
1344	18522.74056
1345	18518.04673
1346	18515.62124
1347	18514.12603
1348	18508.19796
1349	18504.46495
1350	18499.9886
1351	18498.60623
1352	18493.22032
1353	18492.60153
1354	18490.87652
1355	18487.71421
1356	18484.01225
1357	18482.20701
1358	18478.19533
1359	18476.44928
1360	18474.41688
1361	18472.43763
1362	18469.85807
1363	18466.7668
1364	18464.95818
1365	18461.25802
1366	18459.30277
1367	18455.9306
1368	18451.32206
1369	18446.52926
1370	18441.69171
1371	18438.77162
1372	18437.46323
1373	18434.79776
1374	18432.74558
1375	18428.43011
1376	18427.61676
1377	18425.9468
1378	18424.34335
1379	18419.23432
1380	18416.1326
1381	18411.44839
1382	18409.64037
1383	18404.94491
1384	18401.07051
1385	18399.66681
1386	18395.96512
1387	18393.93337
1388	18391.04555
1389	18388.75073
1390	18387.35888
1391	18386.52667
1392	18383.48562
1393	18379.73395
1394	18375.56627
1395	18372.36436
1396	18368.95961
1397	18364.46934
1398	18361.15936
1399	18356.61385
1400	18351.40169
1401	18347.91216
1402	18344.33358
1403	18342.16398
1404	18339.60761
1405	18336.88752
1406	18335.74471
1407	18330.55347
1408	18328.03901
1409	18322.76012
1410	18321.16918
1411	18317.93944
1412	18315.44785
1413	18311.58071
1414	18307.18114
1415	18303.28025
1416	18300.35151
1417	18296.35062
1418	18292.97866
1419	18288.91985
1420	18285.22653
1421	18282.41694
1422	18279.35378
1423	18278.25003
1424	18274.05256
1425	18269.77819
1426	18267.0094
1427	18262.65966
1428	18260.16667
1429	18254.6812
1430	18251.50718
1431	18248.9078
1432	18245.86862
1433	18242.59559
1434	18238.18983
1435	18235.69252
1436	18232.1038
1437	18229.53563
1438	18224.51208
1439	18221.75975
1440	18219.65556
1441	18216.94234
1442	18212.39303
1443	18210.07626
1444	18207.52255
1445	18204.41772
1446	18202.94961
1447	18199.85588
1448	18198.21944
1449	18194.48812
1450	18190.0873
1451	18187.6035
1452	18185.28412
1453	18180.81356
1454	18176.46166
1455	18173.31756
1456	18169.23571
1457	18166.77971
1458	18163.94264
1459	18160.18744
1460	18159.6333
1461	18156.61879
1462	18155.86527
1463	18152.95245
1464	18150.8944
1465	18147.49237
1466	18144.69184
1467	18141.44759
1468	18138.96008
1469	18134.52211
1470	18130.1977
1471	18127.6642
1472	18126.54273
1473	18125.30638
1474	18121.67687
1475	18116.29289
1476	18113.99781
1477	18110.24002
1478	18107.72583
1479	18103.08553
1480	18101.81866
1481	18100.69932
1482	18099.48618
1483	18094.53509
1484	18090.87419
1485	18085.9585
1486	18083.44923
1487	18079.85224
1488	18076.71713
1489	18073.70937
1490	18072.15375
1491	18071.12592
1492	18068.56044
1493	18064.13314
1494	18060.57758
1495	18057.18907
1496	18053.65155
1497	18051.05064
1498	18046.39052
1499	18042.03966
1500	18037.8775
1501	18032.60482
1502	18029.62625
1503	18026.24717
1504	18023.92456
1505	18022.00185
1506	18020.39627
1507	18016.91875
1508	18015.01967
1509	18011.79933
1510	18010.61055
1511	18007.94107
1512	18006.30872
1513	18004.92457
1514	18000.1856
1515	17995.69603
1516	17993.86771
1517	17990.76048
1518	17989.5805
1519	17987.00371
1520	17985.78811
1521	17980.98306
1522	17977.14361
1523	17973.17555
1524	17970.55786
1525	17968.1075
1526	17963.4764
1527	17962.14492
1528	17960.1274
1529	17955.04929
1530	17952.0517
1531	17949.28238
1532	17944.31051
1533	17940.52353
1534	17938.01049
1535	17934.91532
1536	17933.08897
1537	17928.10205
1538	17926.11541
1539	17924.1847
1540	17919.9374
1541	17916.86468
1542	17914.2184
1543	17910.36612
1544	17907.36187
1545	17905.13645
1546	17902.63528
1547	17899.59853
1548	17894.06697
1549	17891.10557
1550	17888.43514
1551	17884.00667
1552	17878.38422
1553	17873.04909
1554	17867.85999
1555	17865.64985
1556	17859.38827
1557	17856.8219
1558	17853.80437
1559	17852.15242
1560	17850.97373
1561	17845.85529
1562	17842.80931
1563	17840.80223
1564	17839.56827
1565	17837.74082
1566	17836.13519
1567	17834.29312
1568	17831.72855
1569	17830.1623
1570	17826.05554
1571	17823.41813
1572	17820.03966
1573	17816.54218
1574	17812.13512
1575	17810.74646
1576	17809.33867
1577	17805.4569
1578	17801.53858
1579	17799.6589
1580	17798.11681
1581	17796.81865
1582	17794.01382
1583	17793.01977
1584	17790.14604
1585	17788.05596
1586	17785.10087
1587	17781.77229
1588	17778.33821
1589	17775.8372
1590	17773.31274
1591	17769.85074
1592	17766.00862
1593	17763.12854
1594	17760.71057
1595	17755.88038
1596	17755.69593
1597	17753.39129
1598	17751.18282
1599	17749.33669
1600	17746.76292
1601	17745.83132
1602	17744.74607
1603	17742.68043
1604	17741.74666
1605	17737.76254
1606	17735.52997
1607	17732.45746
1608	17730.25417
1609	17728.14624
1610	17726.80694
1611	17724.67982
1612	17720.68257
1613	17717.50685
1614	17716.15769
1615	17712.99471
1616	17710.26595
1617	17709.44452
1618	17708.10439
1619	17706.66328
1620	17703.96674
1621	17701.55323
1622	17699.23262
1623	17696.02615
1624	17693.8233
1625	17689.69925
1626	17687.72507
1627	17686.46523
1628	17684.94961
1629	17682.26916
1630	17678.28938
1631	17676.89926
1632	17675.17387
1633	17672.58382
1634	17668.88699
1635	17664.60114
1636	17663.50433
1637	17661.45362
1638	17658.96044
1639	17657.05808
1640	17654.10358
1641	17651.25798
1642	17650.05426
1643	17646.59465
1644	17645.47603
1645	17643.95167
1646	17639.90336
1647	17636.80567
1648	17634.15546
1649	17633.15078
1650	17629.98544
1651	17628.8389
1652	17624.61072
1653	17620.74866
1654	17617.00039
1655	17613.99947
1656	17610.99132
1657	17610.4305
1658	17608.45467
1659	17605.47294
1660	17601.27362
1661	17598.84529
1662	17597.77832
1663	17594.18217
1664	17591.28613
1665	17589.7299
