iter	Passed	Remaining
402	11266	44648
403	11283	44577
404	11300	44505
405	11319	44441
406	11338	44380
407	11356	44311
408	11374	44245
409	11391	44176
410	11407	44104
411	11424	44035
412	11443	43973
413	11462	43909
414	11483	43859
415	11500	43792
416	11516	43720
417	11534	43653
418	11553	43592
419	11574	43543
420	11592	43479
421	11609	43413
422	11629	43356
423	11647	43292
424	11665	43230
425	11682	43164
426	11698	43096
427	11716	43031
428	11750	43028
429	11768	42970
430	11790	42921
431	11815	42885
432	11832	42822
433	11851	42764
434	11869	42702
435	11886	42639
436	11903	42575
437	11922	42516
438	11940	42459
439	11961	42410
440	11978	42344
441	11995	42283
442	12012	42221
443	12030	42159
444	12047	42098
445	12065	42039
446	12082	41978
447	12099	41915
448	12116	41856
449	12134	41796
450	12152	41738
451	12173	41691
452	12193	41640
453	12211	41582
454	12228	41523
455	12245	41464
456	12263	41405
457	12281	41349
458	12298	41290
459	12316	41233
460	12336	41183
461	12353	41125
462	12371	41067
463	12388	41011
464	12405	40950
465	12422	40891
466	12439	40833
467	12457	40780
468	12482	40749
469	12504	40707
470	12529	40675
471	12555	40644
472	12579	40609
473	12640	40693
474	12669	40674
475	12741	40795
476	12770	40773
477	12791	40729
478	12840	40773
479	12870	40758
480	12890	40707
481	12908	40654
482	12925	40595
483	12941	40536
484	12958	40479
485	12977	40426
486	13001	40394
487	13021	40345
488	13043	40304
489	13063	40258
490	13081	40202
491	13099	40149
492	13118	40101
493	13135	40045
494	13152	39989
495	13169	39932
496	13188	39884
497	13207	39834
498	13225	39782
499	13246	39738
500	13265	39690
501	13282	39636
502	13300	39583
503	13318	39531
504	13334	39476
505	13351	39422
506	13369	39370
507	13387	39320
508	13414	39294
509	13431	39241
510	13448	39186
511	13465	39133
512	13484	39085
513	13503	39039
514	13525	39000
515	13543	38951
516	13562	38902
517	13579	38852
518	13596	38799
519	13613	38746
520	13632	38700
521	13651	38653
522	13669	38602
523	13687	38554
524	13705	38504
525	13721	38452
526	13738	38400
527	13756	38352
528	13773	38301
529	13791	38251
530	13809	38204
531	13827	38154
532	13844	38105
533	13861	38053
534	13881	38012
535	13917	38012
536	13935	37966
537	13944	37894
538	13964	37850
539	13982	37803
540	13988	37725
541	14006	37678
542	14024	37632
543	14042	37585
544	14061	37540
545	14078	37490
546	14095	37442
547	14113	37395
548	14132	37352
549	14149	37303
550	14168	37260
551	14188	37218
552	14205	37171
553	14222	37122
554	14239	37073
555	14256	37026
556	14275	36982
557	14292	36935
558	14311	36893
559	14330	36850
560	14347	36802
561	14364	36754
562	14382	36710
563	14402	36669
564	14420	36624
565	14438	36579
566	14455	36534
567	14473	36489
568	14495	36454
569	14523	36436
570	14545	36401
571	14567	36367
572	14589	36333
573	14611	36300
574	14633	36265
575	14651	36222
576	14669	36177
577	14686	36132
578	14750	36200
579	14781	36188
580	14842	36250
581	14868	36225
582	14891	36193
583	14934	36211
584	14961	36190
585	14979	36146
586	14997	36100
587	15014	36055
588	15030	36007
589	15048	35962
590	15064	35915
591	15082	35872
592	15100	35829
593	15119	35787
594	15138	35747
595	15156	35704
596	15174	35661
597	15192	35617
598	15208	35572
599	15227	35530
600	15245	35488
601	15263	35444
602	15281	35402
603	15299	35361
604	15319	35323
605	15337	35281
606	15362	35255
607	15380	35213
608	15398	35170
609	15414	35125
610	15435	35088
611	15454	35049
612	15480	35027
613	15505	35001
614	15523	34959
615	15541	34917
616	15559	34876
617	15576	34832
618	15593	34788
619	15611	34747
620	15628	34703
621	15645	34662
622	15667	34629
623	15684	34586
624	15701	34542
625	15718	34499
626	15735	34457
627	15754	34419
628	15773	34381
629	15789	34336
630	15806	34293
631	15823	34251
632	15840	34209
633	15858	34169
634	15879	34134
635	15896	34092
636	15914	34052
637	15932	34012
638	15949	33970
639	15970	33936
640	15991	33904
641	16017	33880
642	16039	33850
643	16061	33818
644	16080	33780
645	16097	33740
646	16115	33700
647	16133	33660
648	16152	33624
649	16170	33584
650	16188	33545
651	16206	33505
652	16224	33466
653	16241	33427
654	16257	33384
655	16274	33343
656	16291	33302
657	16309	33263
658	16326	33223
659	16343	33182
660	16360	33142
661	16377	33102
