iter	Passed	Remaining
424	2718	3677
425	2730	3678
426	2741	3678
427	2789	3728
428	2812	3743
429	2820	3738
430	2829	3734
431	2837	3730
432	2846	3727
433	2886	3764
434	2950	3832
435	2957	3825
436	2963	3818
437	2974	3817
438	2992	3823
439	2999	3817
440	3009	3814
441	3017	3808
442	3025	3803
443	3047	3815
444	3081	3843
445	3092	3841
446	3098	3832
447	3116	3839
448	3126	3836
449	3136	3833
450	3141	3823
451	3145	3813
452	3160	3816
453	3164	3806
454	3171	3799
455	3177	3790
456	3190	3791
457	3194	3780
458	3203	3776
459	3207	3765
460	3213	3757
461	3220	3749
462	3231	3748
463	3238	3740
464	3245	3734
465	3256	3731
466	3260	3721
467	3269	3717
468	3277	3710
469	3285	3704
470	3289	3694
471	3293	3684
472	3298	3675
473	3304	3667
474	3315	3664
475	3320	3655
476	3324	3645
477	3330	3637
478	3336	3628
479	3345	3623
480	3350	3615
481	3359	3610
482	3370	3607
483	3374	3597
484	3377	3586
485	3383	3578
486	3389	3570
487	3397	3565
488	3402	3555
489	3409	3548
490	3415	3540
491	3422	3533
492	3428	3525
493	3434	3517
494	3442	3512
495	3449	3504
496	3452	3494
497	3455	3483
498	3460	3474
499	3465	3465
500	3473	3459
501	3477	3450
502	3488	3447
503	3494	3438
504	3498	3429
505	3501	3418
506	3509	3412
507	3518	3407
508	3522	3398
509	3533	3394
510	3540	3388
511	3549	3383
512	3554	3374
513	3558	3364
514	3562	3355
515	3567	3345
516	3570	3336
517	3578	3329
518	3582	3320
519	3592	3315
520	3600	3310
521	3605	3301
522	3610	3292
523	3615	3284
524	3619	3275
525	3625	3267
526	3632	3259
527	3637	3251
528	3647	3247
529	3653	3240
530	3663	3235
531	3670	3228
532	3676	3221
533	3680	3212
534	3683	3201
535	3686	3191
536	3695	3186
537	3705	3182
538	3715	3177
539	3719	3168
540	3732	3167
541	3736	3157
542	3744	3151
543	3746	3140
544	3749	3130
545	3759	3126
546	3768	3120
547	3774	3113
548	3780	3105
549	3789	3100
550	3797	3094
551	3802	3086
552	3810	3080
553	3815	3071
554	3823	3066
555	3828	3057
556	3834	3049
557	3838	3040
558	3840	3030
559	3846	3022
560	3851	3013
561	3860	3008
562	3865	3000
563	3873	2994
564	3879	2986
565	3888	2981
566	3892	2972
567	3897	2964
568	3901	2955
569	3904	2945
570	3910	2937
571	3918	2932
572	3925	2925
573	3929	2916
574	3935	2909
575	3940	2900
576	3951	2896
577	3956	2888
578	3962	2881
579	3966	2872
580	3969	2862
581	3975	2854
582	3982	2848
583	3988	2840
584	3992	2831
585	3995	2822
586	4000	2814
587	4004	2805
588	4008	2796
589	4013	2788
590	4016	2779
591	4019	2770
592	4025	2762
593	4029	2754
594	4034	2745
595	4037	2737
596	4042	2728
597	4045	2719
598	4048	2710
599	4055	2703
600	4062	2697
601	4067	2689
602	4073	2682
603	4077	2673
604	4084	2666
605	4089	2658
606	4097	2653
607	4102	2645
608	4109	2638
609	4113	2629
610	4115	2620
611	4118	2611
612	4125	2604
613	4129	2596
614	4135	2588
615	4142	2582
616	4147	2574
617	4154	2567
618	4158	2559
619	4161	2550
620	4164	2541
621	4167	2532
622	4172	2525
623	4180	2518
624	4184	2510
625	4199	2508
626	4206	2502
627	4209	2493
628	4212	2484
629	4217	2477
630	4226	2471
631	4231	2463
632	4236	2455
633	4240	2447
634	4244	2439
635	4248	2431
636	4253	2424
637	4257	2415
638	4261	2407
639	4265	2399
640	4273	2393
641	4278	2386
642	4282	2377
643	4286	2369
644	4292	2362
645	4297	2354
646	4300	2346
647	4305	2338
648	4310	2331
649	4315	2323
650	4319	2315
651	4322	2307
652	4328	2300
653	4334	2293
654	4337	2284
655	4343	2277
656	4352	2272
657	4357	2264
658	4361	2256
659	4364	2248
660	4369	2241
661	4374	2233
662	4380	2226
663	4388	2220
